timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
472258569,472257956,0.0178873,-0.208705,-0.0309001,0.71901,0.5,0.0,0.0,0.0
472282490,472281837,0.0213962,-0.206972,-0.0310832,0.718489,0.5,0.0,0.0,0.0
472302475,472301828,0.0257463,-0.206478,-0.0311945,0.718489,0.5,0.0,0.0,0.0
472322538,472321889,0.0281807,-0.205639,-0.0312267,0.718342,0.5,0.0,0.0,0.0
472343105,472342477,0.0283922,-0.205049,-0.0314815,0.718598,0.5,0.0,0.0,0.0
472366440,472365881,0.0244818,-0.204568,-0.0319394,0.718722,0.5,0.0,0.0,0.0
472386330,472385696,0.0193472,-0.203633,-0.0320231,0.718717,0.5,0.0,0.0,0.0
472402475,472401851,0.015279,-0.203228,-0.0320628,0.718691,0.5,0.0,0.0,0.0
472426506,472425941,0.0114695,-0.204344,-0.0321866,0.718683,0.5,0.0,0.0,0.0
472450458,472449860,0.00745726,-0.205946,-0.032169,0.718684,0.5,0.0,0.0,0.0
472466343,472465746,0.00536395,-0.207201,-0.0319817,0.718895,0.5,0.0,0.0,0.0
472494351,472493720,0.00895129,-0.206986,-0.0317011,0.718973,0.5,0.0,0.0,0.0
472516852,472516060,0.0141845,-0.205506,-0.0314112,0.718752,0.5,0.0,0.0,0.0
472536840,472535831,0.020981,-0.204515,-0.0312171,0.718863,0.5,0.0,0.0,0.0
472557988,472556859,0.0285936,-0.20442,-0.030861,0.719157,0.5,0.0,0.0,0.0
472579952,472579338,0.034097,-0.203046,-0.0305964,0.719243,0.5,0.0,0.0,0.0
472600383,472599721,0.0390522,-0.203078,-0.0303634,0.719009,0.5,0.0,0.0,0.0
472615970,472615365,0.0438959,-0.203104,-0.0302472,0.718697,0.5,0.0,0.0,0.0
472642642,472641911,0.0498297,-0.203499,-0.0300528,0.718836,0.5,0.0,0.0,0.0
472656393,472655825,0.052767,-0.203383,-0.0300058,0.718836,0.5,0.0,0.0,0.0
472679944,472679330,0.056775,-0.202859,-0.0296516,0.719157,0.5,0.0,0.0,0.0
472704071,472703394,0.0576887,-0.202121,-0.0294249,0.719011,0.5,0.0,0.0,0.0
472730000,472729434,0.0575882,-0.20213,-0.0291724,0.718697,0.5,0.0,0.0,0.0
472750275,472749451,0.0561403,-0.201956,-0.0290975,0.718836,0.5,0.0,0.0,0.0
472767913,472767322,0.0539071,-0.201437,-0.0287765,0.719157,0.5,0.0,0.0,0.0
472792453,472791851,0.051437,-0.202136,-0.0283788,0.719157,0.5,0.0,0.0,0.0
472814057,472813530,0.0471467,-0.201399,-0.0279538,0.71904,0.5,0.0,0.0,0.0
472834464,472833568,0.0413256,-0.201572,-0.0276188,0.718725,0.5,0.0,0.0,0.0
472852814,472852177,0.0365688,-0.20211,-0.0273079,0.718841,0.5,0.0,0.0,0.0
472876792,472876213,0.0332667,-0.202604,-0.0269236,0.718945,0.5,0.0,0.0,0.0
472899948,472899336,0.0307799,-0.203768,-0.0267035,0.718752,0.5,0.0,0.0,0.0
472923917,472923292,0.0272695,-0.204396,-0.0265652,0.718869,0.5,0.0,0.0,0.0
472943936,472943344,0.0242942,-0.204761,-0.0265574,0.719159,0.5,0.0,0.0,0.0
472968000,472967347,0.0212865,-0.204573,-0.0265138,0.719243,0.5,0.0,0.0,0.0
472987957,472987329,0.0195441,-0.204847,-0.0265137,0.719217,0.5,0.0,0.0,0.0
473007928,473007360,0.0173531,-0.205869,-0.0266305,0.718983,0.5,0.0,0.0,0.0
473028358,473027561,0.0139079,-0.207498,-0.0269499,0.718692,0.5,0.0,0.0,0.0
473051965,473051293,0.0094254,-0.208898,-0.0272727,0.718422,0.5,0.0,0.0,0.0
473071979,473071296,0.00954809,-0.209084,-0.0271429,0.717962,0.5,0.0,0.0,0.0
473091939,473091261,0.0104173,-0.209212,-0.0269442,0.718054,0.5,0.0,0.0,0.0
473114825,473114253,0.0112376,-0.208956,-0.026819,0.718595,0.5,0.0,0.0,0.0
473136041,473135209,0.0141658,-0.209077,-0.0267648,0.718568,0.5,0.0,0.0,0.0
473155945,473155072,0.0175582,-0.209765,-0.026654,0.718244,0.5,0.0,0.0,0.0
473174061,473173538,0.0165289,-0.209291,-0.0270064,0.718244,0.5,0.0,0.0,0.0
473197576,473196929,0.0198955,-0.209723,-0.027017,0.717864,0.5,0.0,0.0,0.0
473225567,473224967,0.0202859,-0.209246,-0.0275621,0.718116,0.5,0.0,0.0,0.0
473246360,473245769,0.0219332,-0.209029,-0.0278921,0.718011,0.5,0.0,0.0,0.0
473265733,473265084,0.0234715,-0.208927,-0.0282914,0.717714,0.5,0.0,0.0,0.0
473289614,473289016,0.023064,-0.209466,-0.0288765,0.717834,0.5,0.0,0.0,0.0
473309521,473308944,0.022648,-0.210028,-0.0292941,0.718353,0.5,0.0,0.0,0.0
473329714,473329072,0.0228982,-0.210468,-0.0296448,0.718731,0.5,0.0,0.0,0.0
473349545,473348974,0.023092,-0.210733,-0.0298778,0.718977,0.5,0.0,0.0,0.0
473373626,473372996,0.021877,-0.210673,-0.0301084,0.719203,0.5,0.0,0.0,0.0
473390097,473389557,0.0220678,-0.210367,-0.0304863,0.719203,0.5,0.0,0.0,0.0
473414105,473413525,0.0270215,-0.209607,-0.0308032,0.719029,0.5,0.0,0.0,0.0
473434245,473433446,0.0291182,-0.208875,-0.0308962,0.718712,0.5,0.0,0.0,0.0
473457514,473456944,0.028317,-0.208393,-0.0317432,0.718629,0.5,0.0,0.0,0.0
473485614,473484975,0.0290684,-0.209101,-0.032607,0.717908,0.5,0.0,0.0,0.0
473505598,473504987,0.0282886,-0.210468,-0.0328831,0.718277,0.5,0.0,0.0,0.0
473525977,473525441,0.0279423,-0.210318,-0.0329721,0.718277,0.5,0.0,0.0,0.0
473545708,473545112,0.0375351,-0.210892,-0.0320318,0.718271,0.5,0.0,0.0,0.0
473569522,473568897,0.0521121,-0.213002,-0.0306997,0.717987,0.5,0.0,0.0,0.0
473593917,473593391,0.0611443,-0.213987,-0.0296624,0.718301,0.5,0.0,0.0,0.0
473613913,473613384,0.0666779,-0.214347,-0.0295521,0.718473,0.5,0.0,0.0,0.0
473633742,473632943,0.0722268,-0.214869,-0.029274,0.718266,0.5,0.0,0.0,0.0
473653729,473653146,0.0790595,-0.21472,-0.0287232,0.718365,0.5,0.0,0.0,0.0
473673557,473672942,0.0839787,-0.214535,-0.0281392,0.718859,0.5,0.0,0.0,0.0
473703221,473702602,0.0800065,-0.216232,-0.0283032,0.719231,0.5,0.0,0.0,0.0
473723191,473722593,0.0763235,-0.217474,-0.0282428,0.719271,0.5,0.0,0.0,0.0
473743197,473742590,0.0725364,-0.218432,-0.0281518,0.718796,0.5,0.0,0.0,0.0
473763406,473762595,0.0687278,-0.21923,-0.0279524,0.717987,0.5,0.0,0.0,0.0
473787256,473786653,0.0680813,-0.218707,-0.0275334,0.717989,0.5,0.0,0.0,0.0
473807133,473806561,0.0690002,-0.218022,-0.0272547,0.718775,0.5,0.0,0.0,0.0
473827126,473826565,0.0696224,-0.217999,-0.0269439,0.719273,0.5,0.0,0.0,0.0
473844107,473843294,0.0697619,-0.21764,-0.02683,0.719304,0.5,0.0,0.0,0.0
473867769,473867139,0.071015,-0.216145,-0.026512,0.719009,0.5,0.0,0.0,0.0
473887133,473886518,0.073591,-0.214899,-0.0263413,0.719009,0.5,0.0,0.0,0.0
473911183,473910573,0.0749083,-0.21251,-0.0263871,0.718832,0.5,0.0,0.0,0.0
473941213,473940631,0.0739503,-0.210162,-0.0262416,0.718949,0.5,0.0,0.0,0.0
473961424,473960609,0.0708127,-0.209839,-0.0263012,0.718756,0.5,0.0,0.0,0.0
473979145,473978507,0.0681957,-0.20919,-0.0263875,0.71887,0.5,0.0,0.0,0.0
474003735,474003242,0.0687507,-0.208522,-0.0264173,0.71895,0.5,0.0,0.0,0.0
474023676,474023140,0.0684261,-0.20747,-0.0266329,0.718331,0.5,0.0,0.0,0.0
474043394,474042551,0.066046,-0.206361,-0.0269396,0.717878,0.5,0.0,0.0,0.0
474063164,474062628,0.0631187,-0.205652,-0.0272588,0.718249,0.5,0.0,0.0,0.0
474087165,474086544,0.0610373,-0.205563,-0.0276269,0.718683,0.5,0.0,0.0,0.0
474111140,474110526,0.059957,-0.205161,-0.0277058,0.718771,0.5,0.0,0.0,0.0
474137642,474136769,0.0596565,-0.205073,-0.0277961,0.718719,0.5,0.0,0.0,0.0
474157639,474156616,0.0581344,-0.20522,-0.0281122,0.718682,0.5,0.0,0.0,0.0
474179218,474178601,0.0553352,-0.206098,-0.0285767,0.71847,0.5,0.0,0.0,0.0
474195906,474195335,0.0524612,-0.206895,-0.0288404,0.71847,0.5,0.0,0.0,0.0
474223847,474223272,0.0462486,-0.208862,-0.029461,0.718832,0.5,0.0,0.0,0.0
474243868,474243281,0.0405143,-0.211404,-0.02983,0.719214,0.5,0.0,0.0,0.0
474265267,474264689,0.0380095,-0.213291,-0.0298995,0.719062,0.5,0.0,0.0,0.0
474285635,474284981,0.0372887,-0.21411,-0.0297426,0.718722,0.5,0.0,0.0,0.0
474304746,474304194,0.0358381,-0.215492,-0.0296574,0.718626,0.5,0.0,0.0,0.0
474328808,474328154,0.0326834,-0.21632,-0.0297436,0.71824,0.5,0.0,0.0,0.0
474352823,474352167,0.0276035,-0.216278,-0.0298776,0.717908,0.5,0.0,0.0,0.0
474381169,474380591,0.0274613,-0.213795,-0.0294332,0.718278,0.5,0.0,0.0,0.0
474400771,474400160,0.0271596,-0.212365,-0.0294642,0.718688,0.5,0.0,0.0,0.0
474420761,474420141,0.0295496,-0.211991,-0.0297389,0.718688,0.5,0.0,0.0,0.0
474445422,474444831,0.0324987,-0.211442,-0.0301292,0.718976,0.5,0.0,0.0,0.0
474460770,474460147,0.0334897,-0.211664,-0.0306426,0.719211,0.5,0.0,0.0,0.0
474489137,474488586,0.0335647,-0.212187,-0.0312985,0.719241,0.5,0.0,0.0,0.0
474508931,474508333,0.0334454,-0.212384,-0.0315763,0.718998,0.5,0.0,0.0,0.0
474532796,474532171,0.0350085,-0.212154,-0.031725,0.718693,0.5,0.0,0.0,0.0
474552799,474552182,0.0353364,-0.211444,-0.0320028,0.718837,0.5,0.0,0.0,0.0
474572809,474572183,0.0360537,-0.211816,-0.0322799,0.719158,0.5,0.0,0.0,0.0
474592984,474592403,0.0342627,-0.211903,-0.0327672,0.719249,0.5,0.0,0.0,0.0
474616776,474616175,0.031755,-0.212176,-0.0331573,0.719011,0.5,0.0,0.0,0.0
474636753,474636157,0.0307829,-0.212216,-0.0330202,0.718488,0.5,0.0,0.0,0.0
474656772,474656183,0.0293022,-0.212194,-0.0330101,0.718341,0.5,0.0,0.0,0.0
474677667,474676894,0.0266529,-0.212016,-0.03326,0.718598,0.5,0.0,0.0,0.0
474700814,474700235,0.0206448,-0.212281,-0.0336952,0.718513,0.5,0.0,0.0,0.0
474721171,474720588,0.0188309,-0.212357,-0.0338062,0.718513,0.5,0.0,0.0,0.0
474736659,474736124,0.0151291,-0.212387,-0.0342687,0.718431,0.5,0.0,0.0,0.0
474760933,474760356,0.0128566,-0.212793,-0.0345152,0.718835,0.5,0.0,0.0,0.0
474784714,474784154,0.0118761,-0.212633,-0.0343573,0.719,0.5,0.0,0.0,0.0
474804881,474804281,0.0143159,-0.212637,-0.0343757,0.718565,0.5,0.0,0.0,0.0
474825609,474824989,0.0198626,-0.212661,-0.0341838,0.718372,0.5,0.0,0.0,0.0
474846353,474845721,0.0233169,-0.212991,-0.03408,0.718803,0.5,0.0,0.0,0.0
474866431,474865803,0.0260711,-0.21346,-0.0340425,0.719209,0.5,0.0,0.0,0.0
474886387,474885734,0.0282447,-0.214004,-0.0340437,0.719209,0.5,0.0,0.0,0.0
474910441,474909831,0.030715,-0.214046,-0.033953,0.718725,0.5,0.0,0.0,0.0
474930365,474929730,0.0315303,-0.213984,-0.0337708,0.718835,0.5,0.0,0.0,0.0
474951155,474950561,0.0327052,-0.214138,-0.0334813,0.718835,0.5,0.0,0.0,0.0
474970305,474969676,0.0323878,-0.214259,-0.0332773,0.719152,0.5,0.0,0.0,0.0
474994742,474994247,0.0308941,-0.214514,-0.0329673,0.719038,0.5,0.0,0.0,0.0
475014714,475014231,0.0289099,-0.215226,-0.0325935,0.718726,0.5,0.0,0.0,0.0
475034364,475033739,0.0275931,-0.215949,-0.0322874,0.718841,0.5,0.0,0.0,0.0
475050329,475049728,0.0269368,-0.216494,-0.0321207,0.719154,0.5,0.0,0.0,0.0
475078863,475078328,0.0245337,-0.216642,-0.0318231,0.719247,0.5,0.0,0.0,0.0
475098334,475097703,0.0207518,-0.216846,-0.0317351,0.71922,0.5,0.0,0.0,0.0
475118354,475117724,0.0174671,-0.217154,-0.0315601,0.718983,0.5,0.0,0.0,0.0
475138395,475137748,0.0143322,-0.217573,-0.0314881,0.718483,0.5,0.0,0.0,0.0
475162913,475162372,0.0123863,-0.21813,-0.0313391,0.718345,0.5,0.0,0.0,0.0
475183071,475182450,0.0114524,-0.218086,-0.0309615,0.718809,0.5,0.0,0.0,0.0
475202795,475202272,0.0116561,-0.217662,-0.0306737,0.718809,0.5,0.0,0.0,0.0
475219257,475218438,0.0121965,-0.21734,-0.0305382,0.719216,0.5,0.0,0.0,0.0
475242538,475241904,0.0129389,-0.216761,-0.0303283,0.719276,0.5,0.0,0.0,0.0
475270314,475269717,0.0130618,-0.21681,-0.0304042,0.71901,0.5,0.0,0.0,0.0
475290669,475290111,0.0141039,-0.21642,-0.030685,0.718691,0.5,0.0,0.0,0.0
475312728,475312075,0.0163264,-0.215301,-0.0308805,0.718625,0.5,0.0,0.0,0.0
475330470,475329852,0.0186601,-0.214066,-0.0309537,0.718663,0.5,0.0,0.0,0.0
475354363,475353790,0.0221008,-0.212246,-0.0310553,0.718899,0.5,0.0,0.0,0.0
475379695,475379118,0.027853,-0.210612,-0.0311339,0.719187,0.5,0.0,0.0,0.0
475407548,475407003,0.0321946,-0.209299,-0.0313677,0.719248,0.5,0.0,0.0,0.0
475427544,475427017,0.0352929,-0.208741,-0.0317176,0.719213,0.5,0.0,0.0,0.0
475447093,475446500,0.0368085,-0.207733,-0.0319101,0.719189,0.5,0.0,0.0,0.0
475469368,475468639,0.0377157,-0.207208,-0.0321628,0.719187,0.5,0.0,0.0,0.0
475495592,475494923,0.0399228,-0.207368,-0.0323072,0.719191,0.5,0.0,0.0,0.0
475515124,475514503,0.0406103,-0.207965,-0.0324427,0.719192,0.5,0.0,0.0,0.0
475537385,475536751,0.0412834,-0.208549,-0.0323906,0.719192,0.5,0.0,0.0,0.0
475557650,475556789,0.0414292,-0.209084,-0.0324452,0.718983,0.5,0.0,0.0,0.0
475575144,475574518,0.0404001,-0.20949,-0.0325051,0.718697,0.5,0.0,0.0,0.0
475603711,475603179,0.0348309,-0.209664,-0.0327613,0.718633,0.5,0.0,0.0,0.0
475623639,475623112,0.0284886,-0.210197,-0.0330461,0.718665,0.5,0.0,0.0,0.0
475643143,475642514,0.0243975,-0.210941,-0.0331667,0.718689,0.5,0.0,0.0,0.0
475663303,475662633,0.0214849,-0.212002,-0.0331304,0.718692,0.5,0.0,0.0,0.0
475687207,475686588,0.0180043,-0.213606,-0.033109,0.718688,0.5,0.0,0.0,0.0
475711138,475710505,0.0135635,-0.215582,-0.0333349,0.718478,0.5,0.0,0.0,0.0
475735174,475734572,0.0116476,-0.217049,-0.0333327,0.718401,0.5,0.0,0.0,0.0
475761508,475760849,0.0124723,-0.217124,-0.0328254,0.718831,0.5,0.0,0.0,0.0
475779388,475778577,0.0126067,-0.217153,-0.0326332,0.719005,0.5,0.0,0.0,0.0
475799101,475798533,0.0124096,-0.21729,-0.032432,0.718776,0.5,0.0,0.0,0.0
475823188,475822592,0.0137665,-0.217436,-0.0324149,0.718866,0.5,0.0,0.0,0.0
475843189,475842595,0.017097,-0.216734,-0.0325097,0.719153,0.5,0.0,0.0,0.0
475863453,475862817,0.0206876,-0.215663,-0.0323398,0.718824,0.5,0.0,0.0,0.0
475883179,475882579,0.0225849,-0.215396,-0.0322484,0.718229,0.5,0.0,0.0,0.0
475907079,475906524,0.0237321,-0.215455,-0.0322729,0.718491,0.5,0.0,0.0,0.0
475931145,475930512,0.0278201,-0.215713,-0.032131,0.719121,0.5,0.0,0.0,0.0
475955168,475954564,0.0324261,-0.215711,-0.0319712,0.719095,0.5,0.0,0.0,0.0
475981476,475980869,0.0358111,-0.215116,-0.0321527,0.718752,0.5,0.0,0.0,0.0
475999282,475998629,0.0380782,-0.214532,-0.0322938,0.718631,0.5,0.0,0.0,0.0
476023166,476022542,0.03977,-0.213822,-0.0324604,0.718236,0.5,0.0,0.0,0.0
476043174,476042562,0.0393363,-0.213516,-0.0326382,0.717488,0.5,0.0,0.0,0.0
476065249,476064674,0.0374186,-0.213234,-0.0329313,0.717497,0.5,0.0,0.0,0.0
476083163,476082541,0.0359799,-0.214089,-0.0334098,0.718482,0.5,0.0,0.0,0.0
476107140,476106542,0.0355971,-0.214518,-0.0333881,0.719261,0.5,0.0,0.0,0.0
476127081,476126479,0.0361933,-0.214899,-0.0331312,0.719357,0.5,0.0,0.0,0.0
476148777,476148213,0.0347983,-0.215567,-0.0331756,0.71903,0.5,0.0,0.0,0.0
476168676,476168106,0.0305161,-0.216403,-0.0333221,0.71903,0.5,0.0,0.0,0.0
476188895,476188313,0.0279878,-0.216855,-0.0332076,0.718683,0.5,0.0,0.0,0.0
476212939,476212353,0.0285105,-0.217353,-0.0327532,0.718662,0.5,0.0,0.0,0.0
476232841,476232224,0.0280672,-0.217034,-0.0322445,0.718662,0.5,0.0,0.0,0.0
476253216,476252684,0.028625,-0.216402,-0.0319513,0.718483,0.5,0.0,0.0,0.0
476274503,476273931,0.0309454,-0.215098,-0.0315849,0.718199,0.5,0.0,0.0,0.0
476292862,476292221,0.033792,-0.214562,-0.0312067,0.718338,0.5,0.0,0.0,0.0
476316789,476316246,0.038225,-0.214363,-0.0308557,0.718653,0.5,0.0,0.0,0.0
476336751,476336154,0.0413301,-0.213791,-0.0307235,0.718952,0.5,0.0,0.0,0.0
476356968,476356352,0.0440012,-0.213417,-0.0303985,0.719,0.5,0.0,0.0,0.0
476380773,476380171,0.0448121,-0.212553,-0.0300772,0.718751,0.5,0.0,0.0,0.0
476400717,476400140,0.0423642,-0.212569,-0.0300814,0.71844,0.5,0.0,0.0,0.0
476421317,476420725,0.0422793,-0.211986,-0.0298487,0.717957,0.5,0.0,0.0,0.0
476441003,476440378,0.0428455,-0.211056,-0.0294843,0.718048,0.5,0.0,0.0,0.0
476464750,476464182,0.0419174,-0.21132,-0.029462,0.718802,0.5,0.0,0.0,0.0
476484688,476484117,0.0396343,-0.211736,-0.0293738,0.719063,0.5,0.0,0.0,0.0
476504748,476504172,0.0383142,-0.211815,-0.0292916,0.718803,0.5,0.0,0.0,0.0
476527256,476526636,0.0382757,-0.212113,-0.0293057,0.718803,0.5,0.0,0.0,0.0
476548732,476548171,0.0401763,-0.212396,-0.0292465,0.718865,0.5,0.0,0.0,0.0
476568688,476568137,0.039848,-0.212373,-0.0293933,0.71873,0.5,0.0,0.0,0.0
476584738,476584119,0.039588,-0.212823,-0.0292777,0.718251,0.5,0.0,0.0,0.0
476611180,476610530,0.0380977,-0.213168,-0.0291336,0.718517,0.5,0.0,0.0,0.0
476632847,476632311,0.0346336,-0.214052,-0.0290319,0.719127,0.5,0.0,0.0,0.0
476652753,476652153,0.031356,-0.214794,-0.0289386,0.718883,0.5,0.0,0.0,0.0
476673224,476672668,0.0284278,-0.215459,-0.0292171,0.718256,0.5,0.0,0.0,0.0
476695389,476694754,0.0261663,-0.215944,-0.0297091,0.718489,0.5,0.0,0.0,0.0
476716502,476715985,0.0234991,-0.216188,-0.0301175,0.719116,0.5,0.0,0.0,0.0
476734319,476733662,0.0190297,-0.21609,-0.0305696,0.719301,0.5,0.0,0.0,0.0
476758316,476757672,0.0125003,-0.217123,-0.0312457,0.719247,0.5,0.0,0.0,0.0
476778326,476777683,0.00716337,-0.217879,-0.0313401,0.718982,0.5,0.0,0.0,0.0
476798348,476797719,0.00354786,-0.219338,-0.0312072,0.718686,0.5,0.0,0.0,0.0
476818531,476817904,0.0022561,-0.220237,-0.0309793,0.718629,0.5,0.0,0.0,0.0
476842450,476841681,0.00354996,-0.21942,-0.0305439,0.718248,0.5,0.0,0.0,0.0
476863067,476862460,0.00594894,-0.218876,-0.0302808,0.71791,0.5,0.0,0.0,0.0
476883329,476882716,0.00799724,-0.218644,-0.0306003,0.71791,0.5,0.0,0.0,0.0
476904771,476903948,0.0108716,-0.217984,-0.0308165,0.718486,0.5,0.0,0.0,0.0
476922422,476921834,0.01297,-0.216963,-0.0309098,0.719182,0.5,0.0,0.0,0.0
476950286,476949696,0.0158953,-0.215905,-0.0312504,0.719326,0.5,0.0,0.0,0.0
476970326,476969723,0.019265,-0.214218,-0.0315162,0.719035,0.5,0.0,0.0,0.0
476990587,476989944,0.0226958,-0.212793,-0.0315172,0.71869,0.5,0.0,0.0,0.0
477012908,477012092,0.024721,-0.212011,-0.0314386,0.718829,0.5,0.0,0.0,0.0
477030722,477030207,0.0261595,-0.211572,-0.0315539,0.719156,0.5,0.0,0.0,0.0
477054876,477054357,0.0293554,-0.210605,-0.0316593,0.71925,0.5,0.0,0.0,0.0
477078912,477078425,0.0325829,-0.209849,-0.0315914,0.719012,0.5,0.0,0.0,0.0
477103247,477102640,0.0336637,-0.20934,-0.031761,0.718697,0.5,0.0,0.0,0.0
477122411,477121761,0.0347881,-0.209743,-0.0319743,0.718836,0.5,0.0,0.0,0.0
477146348,477145748,0.0363626,-0.20957,-0.0321037,0.719157,0.5,0.0,0.0,0.0
477166335,477165745,0.036417,-0.20979,-0.032259,0.719249,0.5,0.0,0.0,0.0
477186547,477185928,0.0352145,-0.209595,-0.0325458,0.71922,0.5,0.0,0.0,0.0
477210293,477209707,0.0348939,-0.209937,-0.032901,0.718982,0.5,0.0,0.0,0.0
477230387,477229804,0.0341538,-0.209781,-0.0330765,0.718483,0.5,0.0,0.0,0.0
477250257,477249687,0.0335296,-0.209941,-0.0331631,0.718345,0.5,0.0,0.0,0.0
477272892,477272246,0.0341354,-0.210824,-0.0331227,0.718392,0.5,0.0,0.0,0.0
477294256,477293677,0.0341734,-0.211632,-0.0330429,0.718228,0.5,0.0,0.0,0.0
477312839,477311963,0.0334099,-0.211832,-0.0329895,0.718366,0.5,0.0,0.0,0.0
477332032,477331370,0.034337,-0.212314,-0.0327877,0.718658,0.5,0.0,0.0,0.0
477356366,477355857,0.0352508,-0.211986,-0.0325257,0.718948,0.5,0.0,0.0,0.0
477375947,477375366,0.0304422,-0.213322,-0.0326884,0.719206,0.5,0.0,0.0,0.0
477395984,477395376,0.0244023,-0.214115,-0.0328308,0.719206,0.5,0.0,0.0,0.0
477419963,477419312,0.0186314,-0.21483,-0.0328595,0.718828,0.5,0.0,0.0,0.0
477435973,477435381,0.0151334,-0.215406,-0.0327235,0.71822,0.5,0.0,0.0,0.0
477464158,477463568,0.0123599,-0.216177,-0.032808,0.718487,0.5,0.0,0.0,0.0
477486405,477485819,0.00871871,-0.216599,-0.0325742,0.719122,0.5,0.0,0.0,0.0
477503979,477503352,0.00351442,-0.217677,-0.0324516,0.719304,0.5,0.0,0.0,0.0
477532006,477531317,0.00134324,-0.219437,-0.0320736,0.719247,0.5,0.0,0.0,0.0
477551960,477551309,0.00316386,-0.219573,-0.0316675,0.71919,0.5,0.0,0.0,0.0
477572090,477571414,0.00455642,-0.219552,-0.0313958,0.71918,0.5,0.0,0.0,0.0
477594358,477593523,0.00409995,-0.218327,-0.0312283,0.719188,0.5,0.0,0.0,0.0
477615957,477615358,0.0034606,-0.217147,-0.0308804,0.719193,0.5,0.0,0.0,0.0
477632045,477631357,0.0032796,-0.216356,-0.0306209,0.718984,0.5,0.0,0.0,0.0
477652298,477651598,0.00289635,-0.21606,-0.0303487,0.718698,0.5,0.0,0.0,0.0
477680130,477679488,-0.00114391,-0.215703,-0.0299833,0.718841,0.5,0.0,0.0,0.0
477702710,477701511,-0.00423315,-0.215548,-0.0299252,0.719159,0.5,0.0,0.0,0.0
477723909,477723359,-0.00273375,-0.214737,-0.0296239,0.719248,0.5,0.0,0.0,0.0
477744320,477743710,0.00119689,-0.213467,-0.0296344,0.719219,0.5,0.0,0.0,0.0
477764768,477764178,0.00455442,-0.211912,-0.0299229,0.718982,0.5,0.0,0.0,0.0
477783939,477783328,0.00657254,-0.209541,-0.0302036,0.718274,0.5,0.0,0.0,0.0
477812015,477811374,0.00796606,-0.207492,-0.0307875,0.717642,0.5,0.0,0.0,0.0
477828283,477827709,0.00864994,-0.207731,-0.0313823,0.717642,0.5,0.0,0.0,0.0
477850203,477849554,0.0083479,-0.208553,-0.032,0.717964,0.5,0.0,0.0,0.0
477877583,477876948,0.00966437,-0.20886,-0.0327162,0.719091,0.5,0.0,0.0,0.0
477898114,477897559,0.011471,-0.209171,-0.0332212,0.719091,0.5,0.0,0.0,0.0
477913578,477912987,0.0119791,-0.20953,-0.0335713,0.718599,0.5,0.0,0.0,0.0
477937583,477936962,0.0125992,-0.209825,-0.0341249,0.718367,0.5,0.0,0.0,0.0
477965518,477964884,0.0149928,-0.209398,-0.0345831,0.718794,0.5,0.0,0.0,0.0
477986070,477985539,0.0178236,-0.208742,-0.0347524,0.719207,0.5,0.0,0.0,0.0
478006240,478005645,0.0176508,-0.208105,-0.0349576,0.719275,0.5,0.0,0.0,0.0
478025931,478025349,0.0137506,-0.208864,-0.0352647,0.71922,0.5,0.0,0.0,0.0
478049630,478048997,0.010046,-0.210127,-0.0351741,0.719186,0.5,0.0,0.0,0.0
478074120,478073541,0.00709487,-0.210839,-0.0345519,0.719184,0.5,0.0,0.0,0.0
478094040,478093463,0.0030934,-0.211851,-0.0340538,0.718773,0.5,0.0,0.0,0.0
478109528,478108892,-0.00229416,-0.211693,-0.033561,0.717995,0.5,0.0,0.0,0.0
478133526,478132890,-0.00958031,-0.213083,-0.0329957,0.717997,0.5,0.0,0.0,0.0
478153524,478152887,-0.015346,-0.214165,-0.0329518,0.718567,0.5,0.0,0.0,0.0
478179842,478179211,-0.0216805,-0.216962,-0.032429,0.718778,0.5,0.0,0.0,0.0
478197830,478197038,-0.0280488,-0.219194,-0.0318148,0.718744,0.5,0.0,0.0,0.0
478217538,478216916,-0.0339773,-0.220984,-0.0312937,0.71869,0.5,0.0,0.0,0.0
478241456,478240881,-0.0377753,-0.22235,-0.0305539,0.718886,0.5,0.0,0.0,0.0
478261478,478260886,-0.037939,-0.22227,-0.029828,0.718968,0.5,0.0,0.0,0.0
478281841,478280966,-0.0387219,-0.221742,-0.0292286,0.718543,0.5,0.0,0.0,0.0
478305647,478305054,-0.0417775,-0.220756,-0.028836,0.71837,0.5,0.0,0.0,0.0
478325524,478324937,-0.0454163,-0.221025,-0.0286092,0.718807,0.5,0.0,0.0,0.0
478345550,478344968,-0.0484842,-0.22106,-0.0282721,0.719002,0.5,0.0,0.0,0.0
478365706,478364941,-0.0498173,-0.219544,-0.0276534,0.718571,0.5,0.0,0.0,0.0
478389558,478388990,-0.0527402,-0.218849,-0.0269126,0.718165,0.5,0.0,0.0,0.0
478409473,478408894,-0.058357,-0.219365,-0.0265635,0.718308,0.5,0.0,0.0,0.0
478431200,478430543,-0.0651994,-0.220681,-0.0262403,0.718649,0.5,0.0,0.0,0.0
478451131,478450562,-0.0712572,-0.221365,-0.0259649,0.718538,0.5,0.0,0.0,0.0
478471118,478470551,-0.0762356,-0.222331,-0.0256259,0.718431,0.5,0.0,0.0,0.0
478491143,478490568,-0.0752033,-0.221966,-0.0251101,0.718431,0.5,0.0,0.0,0.0
