timestamp,windspeed_north,windspeed_east,covariance_north,covariance_east
406331837,0.0,0.0,0.0,0.0
406433403,0.0,0.0,0.0,0.0
406539635,0.0,0.0,0.0,0.0
406641512,0.0,0.0,0.0,0.0
406742062,0.0,0.0,0.0,0.0
406847597,0.0,0.0,0.0,0.0
406948488,0.0,0.0,0.0,0.0
407046751,0.0,0.0,0.0,0.0
407150800,0.0,0.0,0.0,0.0
407250448,0.0,0.0,0.0,0.0
407350436,0.0,0.0,0.0,0.0
407454221,0.0,0.0,0.0,0.0
407555002,0.0,0.0,0.0,0.0
407655828,0.0,0.0,0.0,0.0
407759812,0.0,0.0,0.0,0.0
407859672,0.0,0.0,0.0,0.0
407960341,0.0,0.0,0.0,0.0
408061582,0.0,0.0,0.0,0.0
408165448,0.0,0.0,0.0,0.0
408265518,0.0,0.0,0.0,0.0
408365827,0.0,0.0,0.0,0.0
408469387,0.0,0.0,0.0,0.0
408571031,0.0,0.0,0.0,0.0
408671562,0.0,0.0,0.0,0.0
408774902,0.0,0.0,0.0,0.0
408874917,0.0,0.0,0.0,0.0
408975524,0.0,0.0,0.0,0.0
409076519,0.0,0.0,0.0,0.0
409180623,0.0,0.0,0.0,0.0
409282054,0.0,0.0,0.0,0.0
409381098,0.0,0.0,0.0,0.0
409484591,0.0,0.0,0.0,0.0
409586101,0.0,0.0,0.0,0.0
409686210,0.0,0.0,0.0,0.0
409786306,0.0,0.0,0.0,0.0
409890732,0.0,0.0,0.0,0.0
409990201,0.0,0.0,0.0,0.0
410091747,0.0,0.0,0.0,0.0
410195721,0.0,0.0,0.0,0.0
410296202,0.0,0.0,0.0,0.0
410395926,0.0,0.0,0.0,0.0
410496376,0.0,0.0,0.0,0.0
410602063,0.0,0.0,0.0,0.0
410701305,0.0,0.0,0.0,0.0
410803510,0.0,0.0,0.0,0.0
410905288,0.0,0.0,0.0,0.0
411007647,0.0,0.0,0.0,0.0
411107054,0.0,0.0,0.0,0.0
411211078,0.0,0.0,0.0,0.0
411311380,0.0,0.0,0.0,0.0
411413216,0.0,0.0,0.0,0.0
411512663,0.0,0.0,0.0,0.0
411617011,0.0,0.0,0.0,0.0
411716470,0.0,0.0,0.0,0.0
411816825,0.0,0.0,0.0,0.0
411922755,0.0,0.0,0.0,0.0
412026222,0.0,0.0,0.0,0.0
412128187,0.0,0.0,0.0,0.0
412226666,0.0,0.0,0.0,0.0
412330142,0.0,0.0,0.0,0.0
412430172,0.0,0.0,0.0,0.0
412531878,0.0,0.0,0.0,0.0
412631919,0.0,0.0,0.0,0.0
412738112,0.0,0.0,0.0,0.0
412839710,0.0,0.0,0.0,0.0
412940310,0.0,0.0,0.0,0.0
413041298,0.0,0.0,0.0,0.0
413145301,0.0,0.0,0.0,0.0
413245331,0.0,0.0,0.0,0.0
413349260,0.0,0.0,0.0,0.0
413449475,0.0,0.0,0.0,0.0
413551422,0.0,0.0,0.0,0.0
413651084,0.0,0.0,0.0,0.0
413755674,0.0,0.0,0.0,0.0
413855082,0.0,0.0,0.0,0.0
413958076,0.0,0.0,0.0,0.0
414062073,0.0,0.0,0.0,0.0
414163808,0.0,0.0,0.0,0.0
414266031,0.0,0.0,0.0,0.0
414367701,0.0,0.0,0.0,0.0
414468166,0.0,0.0,0.0,0.0
414568026,0.0,0.0,0.0,0.0
414669496,0.0,0.0,0.0,0.0
414773946,0.0,0.0,0.0,0.0
414873474,0.0,0.0,0.0,0.0
414975702,0.0,0.0,0.0,0.0
415077386,0.0,0.0,0.0,0.0
415181136,0.0,0.0,0.0,0.0
415283016,0.0,0.0,0.0,0.0
415383614,0.0,0.0,0.0,0.0
415487025,0.0,0.0,0.0,0.0
415586831,0.0,0.0,0.0,0.0
415688604,0.0,0.0,0.0,0.0
415788489,0.0,0.0,0.0,0.0
415894711,0.0,0.0,0.0,0.0
415994720,0.0,0.0,0.0,0.0
416096566,0.0,0.0,0.0,0.0
416198206,0.0,0.0,0.0,0.0
416298100,0.0,0.0,0.0,0.0
416398329,0.0,0.0,0.0,0.0
416502312,0.0,0.0,0.0,0.0
416604351,0.0,0.0,0.0,0.0
416705881,0.0,0.0,0.0,0.0
416804252,0.0,0.0,0.0,0.0
416907719,0.0,0.0,0.0,0.0
417007676,0.0,0.0,0.0,0.0
417110060,0.0,0.0,0.0,0.0
417211651,0.0,0.0,0.0,0.0
417313312,0.0,0.0,0.0,0.0
417415627,0.0,0.0,0.0,0.0
417517316,0.0,0.0,0.0,0.0
417618642,0.0,0.0,0.0,0.0
417718878,0.0,0.0,0.0,0.0
417819508,0.0,0.0,0.0,0.0
417923767,0.0,0.0,0.0,0.0
418025277,0.0,0.0,0.0,0.0
418123999,0.0,0.0,0.0,0.0
418228601,0.0,0.0,0.0,0.0
418328485,0.0,0.0,0.0,0.0
418428589,0.0,0.0,0.0,0.0
418533210,0.0,0.0,0.0,0.0
418634242,0.0,0.0,0.0,0.0
418734119,0.0,0.0,0.0,0.0
418834472,0.0,0.0,0.0,0.0
418938257,0.0,0.0,0.0,0.0
419038112,0.0,0.0,0.0,0.0
419139025,0.0,0.0,0.0,0.0
419245609,0.0,0.0,0.0,0.0
419346874,0.0,0.0,0.0,0.0
419446911,0.0,0.0,0.0,0.0
419551536,0.0,0.0,0.0,0.0
419650895,0.0,0.0,0.0,0.0
419751563,0.0,0.0,0.0,0.0
419853242,0.0,0.0,0.0,0.0
419956598,0.0,0.0,0.0,0.0
420057003,0.0,0.0,0.0,0.0
420160468,0.0,0.0,0.0,0.0
420260660,0.0,0.0,0.0,0.0
420362378,0.0,0.0,0.0,0.0
420462253,0.0,0.0,0.0,0.0
420566264,0.0,0.0,0.0,0.0
420666182,0.0,0.0,0.0,0.0
420766780,0.0,0.0,0.0,0.0
420870867,0.0,0.0,0.0,0.0
420971865,0.0,0.0,0.0,0.0
421074811,0.0,0.0,0.0,0.0
421171750,0.0,0.0,0.0,0.0
421275768,0.0,0.0,0.0,0.0
421377297,0.0,0.0,0.0,0.0
421479506,0.0,0.0,0.0,0.0
421581289,0.0,0.0,0.0,0.0
421681383,0.0,0.0,0.0,0.0
421781404,0.0,0.0,0.0,0.0
421885216,0.0,0.0,0.0,0.0
421989196,0.0,0.0,0.0,0.0
422090872,0.0,0.0,0.0,0.0
422190985,0.0,0.0,0.0,0.0
422295567,0.0,0.0,0.0,0.0
422396717,0.0,0.0,0.0,0.0
422496626,0.0,0.0,0.0,0.0
422597383,0.0,0.0,0.0,0.0
422700510,0.0,0.0,0.0,0.0
422801167,0.0,0.0,0.0,0.0
422902225,0.0,0.0,0.0,0.0
423002797,0.0,0.0,0.0,0.0
423106330,0.0,0.0,0.0,0.0
423206754,0.0,0.0,0.0,0.0
423310105,0.0,0.0,0.0,0.0
423411690,0.0,0.0,0.0,0.0
423511929,0.0,0.0,0.0,0.0
423614373,0.0,0.0,0.0,0.0
423715816,0.0,0.0,0.0,0.0
423815707,0.0,0.0,0.0,0.0
423917423,0.0,0.0,0.0,0.0
424017256,0.0,0.0,0.0,0.0
424122050,0.0,0.0,0.0,0.0
424221454,0.0,0.0,0.0,0.0
424325461,0.0,0.0,0.0,0.0
424428288,0.0,0.0,0.0,0.0
424530116,0.0,0.0,0.0,0.0
424630383,0.0,0.0,0.0,0.0
424736233,0.0,0.0,0.0,0.0
424838113,0.0,0.0,0.0,0.0
424938372,0.0,0.0,0.0,0.0
425039073,0.0,0.0,0.0,0.0
425145013,0.0,0.0,0.0,0.0
425242903,0.0,0.0,0.0,0.0
425349237,0.0,0.0,0.0,0.0
425450913,0.0,0.0,0.0,0.0
425553231,0.0,0.0,0.0,0.0
425657889,0.0,0.0,0.0,0.0
425760526,0.0,0.0,0.0,0.0
425860605,0.0,0.0,0.0,0.0
425961180,0.0,0.0,0.0,0.0
426064609,0.0,0.0,0.0,0.0
426165156,0.0,0.0,0.0,0.0
426266382,0.0,0.0,0.0,0.0
426367117,0.0,0.0,0.0,0.0
426470048,0.0,0.0,0.0,0.0
426570007,0.0,0.0,0.0,0.0
426670613,0.0,0.0,0.0,0.0
426771919,0.0,0.0,0.0,0.0
426875881,0.0,0.0,0.0,0.0
426975690,0.0,0.0,0.0,0.0
427080195,0.0,0.0,0.0,0.0
427179723,0.0,0.0,0.0,0.0
427282088,0.0,0.0,0.0,0.0
427380970,0.0,0.0,0.0,0.0
427484507,0.0,0.0,0.0,0.0
427584509,0.0,0.0,0.0,0.0
427688941,0.0,0.0,0.0,0.0
427788631,0.0,0.0,0.0,0.0
427888763,0.0,0.0,0.0,0.0
427992649,0.0,0.0,0.0,0.0
428094309,0.0,0.0,0.0,0.0
428194649,0.0,0.0,0.0,0.0
428294111,0.0,0.0,0.0,0.0
428398255,0.0,0.0,0.0,0.0
428502077,0.0,0.0,0.0,0.0
428603812,0.0,0.0,0.0,0.0
428703804,0.0,0.0,0.0,0.0
428808183,0.0,0.0,0.0,0.0
428907824,0.0,0.0,0.0,0.0
429009286,0.0,0.0,0.0,0.0
429113488,0.0,0.0,0.0,0.0
429213457,0.0,0.0,0.0,0.0
429313585,0.0,0.0,0.0,0.0
429417387,0.0,0.0,0.0,0.0
429518585,0.0,0.0,0.0,0.0
429618064,0.0,0.0,0.0,0.0
429722240,0.0,0.0,0.0,0.0
429822237,0.0,0.0,0.0,0.0
429923119,0.0,0.0,0.0,0.0
430026761,0.0,0.0,0.0,0.0
430126839,0.0,0.0,0.0,0.0
430228266,0.0,0.0,0.0,0.0
430328261,0.0,0.0,0.0,0.0
430431872,0.0,0.0,0.0,0.0
430531806,0.0,0.0,0.0,0.0
430633925,0.0,0.0,0.0,0.0
430737276,0.0,0.0,0.0,0.0
430837444,0.0,0.0,0.0,0.0
430937536,0.0,0.0,0.0,0.0
431041284,0.0,0.0,0.0,0.0
431141415,0.0,0.0,0.0,0.0
431243067,0.0,0.0,0.0,0.0
431343020,0.0,0.0,0.0,0.0
431447180,0.0,0.0,0.0,0.0
431546820,0.0,0.0,0.0,0.0
431651129,0.0,0.0,0.0,0.0
431748467,0.0,0.0,0.0,0.0
431852803,0.0,0.0,0.0,0.0
431953159,0.0,0.0,0.0,0.0
432056783,0.0,0.0,0.0,0.0
432156503,0.0,0.0,0.0,0.0
432260187,0.0,0.0,0.0,0.0
432360415,0.0,0.0,0.0,0.0
432464330,0.0,0.0,0.0,0.0
432566320,0.0,0.0,0.0,0.0
432667670,0.0,0.0,0.0,0.0
432768003,0.0,0.0,0.0,0.0
432870681,0.0,0.0,0.0,0.0
432971840,0.0,0.0,0.0,0.0
433074752,0.0,0.0,0.0,0.0
433175784,0.0,0.0,0.0,0.0
433277883,0.0,0.0,0.0,0.0
433377487,0.0,0.0,0.0,0.0
433479553,0.0,0.0,0.0,0.0
433583664,0.0,0.0,0.0,0.0
433681483,0.0,0.0,0.0,0.0
433782269,0.0,0.0,0.0,0.0
433887416,0.0,0.0,0.0,0.0
433989158,0.0,0.0,0.0,0.0
434086865,0.0,0.0,0.0,0.0
434191559,0.0,0.0,0.0,0.0
434290978,0.0,0.0,0.0,0.0
434392837,0.0,0.0,0.0,0.0
434492692,0.0,0.0,0.0,0.0
434596614,0.0,0.0,0.0,0.0
434697179,0.0,0.0,0.0,0.0
434802781,0.0,0.0,0.0,0.0
434902244,0.0,0.0,0.0,0.0
435008290,0.0,0.0,0.0,0.0
435108380,0.0,0.0,0.0,0.0
435212686,0.0,0.0,0.0,0.0
435314600,0.0,0.0,0.0,0.0
435415847,0.0,0.0,0.0,0.0
435515701,0.0,0.0,0.0,0.0
435620408,0.0,0.0,0.0,0.0
435719664,0.0,0.0,0.0,0.0
435819992,0.0,0.0,0.0,0.0
435921032,0.0,0.0,0.0,0.0
436024650,0.0,0.0,0.0,0.0
436124539,0.0,0.0,0.0,0.0
436228588,0.0,0.0,0.0,0.0
436329189,0.0,0.0,0.0,0.0
436428960,0.0,0.0,0.0,0.0
436532643,0.0,0.0,0.0,0.0
436634263,0.0,0.0,0.0,0.0
436734218,0.0,0.0,0.0,0.0
436834210,0.0,0.0,0.0,0.0
436938200,0.0,0.0,0.0,0.0
437040308,0.0,0.0,0.0,0.0
437139935,0.0,0.0,0.0,0.0
437243877,0.0,0.0,0.0,0.0
437343839,0.0,0.0,0.0,0.0
437444058,0.0,0.0,0.0,0.0
437547665,0.0,0.0,0.0,0.0
437649807,0.0,0.0,0.0,0.0
437749313,0.0,0.0,0.0,0.0
437850619,0.0,0.0,0.0,0.0
437953851,0.0,0.0,0.0,0.0
438053294,0.0,0.0,0.0,0.0
438156673,0.0,0.0,0.0,0.0
438260257,0.0,0.0,0.0,0.0
438362232,0.0,0.0,0.0,0.0
438462481,0.0,0.0,0.0,0.0
438566362,0.0,0.0,0.0,0.0
438666594,0.0,0.0,0.0,0.0
438766177,0.0,0.0,0.0,0.0
438868230,0.0,0.0,0.0,0.0
438971856,0.0,0.0,0.0,0.0
439072325,0.0,0.0,0.0,0.0
439175709,0.0,0.0,0.0,0.0
439275783,0.0,0.0,0.0,0.0
439376651,0.0,0.0,0.0,0.0
439477154,0.0,0.0,0.0,0.0
439581148,0.0,0.0,0.0,0.0
439680586,0.0,0.0,0.0,0.0
439786649,0.0,0.0,0.0,0.0
439888518,0.0,0.0,0.0,0.0
439990809,0.0,0.0,0.0,0.0
440092348,0.0,0.0,0.0,0.0
440196443,0.0,0.0,0.0,0.0
440298295,0.0,0.0,0.0,0.0
440398084,0.0,0.0,0.0,0.0
440502223,0.0,0.0,0.0,0.0
440605242,0.0,0.0,0.0,0.0
440707876,0.0,0.0,0.0,0.0
441621316,0.0,0.0,0.0,0.0
441723494,0.0,0.0,0.0,0.0
441822996,0.0,0.0,0.0,0.0
441926997,0.0,0.0,0.0,0.0
442027386,0.0,0.0,0.0,0.0
442127002,0.0,0.0,0.0,0.0
442229017,0.0,0.0,0.0,0.0
442332631,0.0,0.0,0.0,0.0
442433243,0.0,0.0,0.0,0.0
442532880,0.0,0.0,0.0,0.0
442636484,0.0,0.0,0.0,0.0
442738586,0.0,0.0,0.0,0.0
442838391,0.0,0.0,0.0,0.0
442938109,0.0,0.0,0.0,0.0
443043045,0.0,0.0,0.0,0.0
443142176,0.0,0.0,0.0,0.0
443243500,0.0,0.0,0.0,0.0
443348337,0.0,0.0,0.0,0.0
443447896,0.0,0.0,0.0,0.0
443548343,0.0,0.0,0.0,0.0
443651936,0.0,0.0,0.0,0.0
443752262,0.0,0.0,0.0,0.0
443853399,0.0,0.0,0.0,0.0
443954027,0.0,0.0,0.0,0.0
444057562,0.0,0.0,0.0,0.0
444158056,0.0,0.0,0.0,0.0
444261256,0.0,0.0,0.0,0.0
444359497,0.0,0.0,0.0,0.0
444465991,0.0,0.0,0.0,0.0
444567267,0.0,0.0,0.0,0.0
444667364,0.0,0.0,0.0,0.0
444771374,0.0,0.0,0.0,0.0
444872719,0.0,0.0,0.0,0.0
444972637,0.0,0.0,0.0,0.0
445076543,0.0,0.0,0.0,0.0
445176614,0.0,0.0,0.0,0.0
445276806,0.0,0.0,0.0,0.0
445377852,0.0,0.0,0.0,0.0
445482234,0.0,0.0,0.0,0.0
445584669,0.0,0.0,0.0,0.0
445682247,0.0,0.0,0.0,0.0
445786208,0.0,0.0,0.0,0.0
445886122,0.0,0.0,0.0,0.0
445987654,0.0,0.0,0.0,0.0
446091859,0.0,0.0,0.0,0.0
446191889,0.0,0.0,0.0,0.0
446292140,0.0,0.0,0.0,0.0
446395778,0.0,0.0,0.0,0.0
446497457,0.0,0.0,0.0,0.0
446597317,0.0,0.0,0.0,0.0
446697429,0.0,0.0,0.0,0.0
446801270,0.0,0.0,0.0,0.0
446901972,0.0,0.0,0.0,0.0
447002476,0.0,0.0,0.0,0.0
447106876,0.0,0.0,0.0,0.0
447207018,0.0,0.0,0.0,0.0
447307005,0.0,0.0,0.0,0.0
447411011,0.0,0.0,0.0,0.0
447513185,0.0,0.0,0.0,0.0
447612749,0.0,0.0,0.0,0.0
447712941,0.0,0.0,0.0,0.0
447816591,0.0,0.0,0.0,0.0
447916629,0.0,0.0,0.0,0.0
448016771,0.0,0.0,0.0,0.0
448118090,0.0,0.0,0.0,0.0
448222228,0.0,0.0,0.0,0.0
448322221,0.0,0.0,0.0,0.0
448426214,0.0,0.0,0.0,0.0
448528599,0.0,0.0,0.0,0.0
448627905,0.0,0.0,0.0,0.0
448727921,0.0,0.0,0.0,0.0
448832067,0.0,0.0,0.0,0.0
448932069,0.0,0.0,0.0,0.0
449032041,0.0,0.0,0.0,0.0
449136508,0.0,0.0,0.0,0.0
449237263,0.0,0.0,0.0,0.0
449337456,0.0,0.0,0.0,0.0
449443574,0.0,0.0,0.0,0.0
449545413,0.0,0.0,0.0,0.0
449645512,0.0,0.0,0.0,0.0
449747016,0.0,0.0,0.0,0.0
449851385,0.0,0.0,0.0,0.0
449950915,0.0,0.0,0.0,0.0
450053171,0.0,0.0,0.0,0.0
450155006,0.0,0.0,0.0,0.0
450258634,0.0,0.0,0.0,0.0
450360585,0.0,0.0,0.0,0.0
450460486,0.0,0.0,0.0,0.0
450565007,0.0,0.0,0.0,0.0
450664502,0.0,0.0,0.0,0.0
450765831,0.0,0.0,0.0,0.0
450867946,0.0,0.0,0.0,0.0
450970088,0.0,0.0,0.0,0.0
451070646,0.0,0.0,0.0,0.0
451170100,0.0,0.0,0.0,0.0
451275906,0.0,0.0,0.0,0.0
451375832,0.0,0.0,0.0,0.0
451475792,0.0,0.0,0.0,0.0
451579686,0.0,0.0,0.0,0.0
451680372,0.0,0.0,0.0,0.0
451782393,0.0,0.0,0.0,0.0
451883571,0.0,0.0,0.0,0.0
451985415,0.0,0.0,0.0,0.0
452085317,0.0,0.0,0.0,0.0
452187691,0.0,0.0,0.0,0.0
452289390,0.0,0.0,0.0,0.0
452391502,0.0,0.0,0.0,0.0
452492947,0.0,0.0,0.0,0.0
452594387,0.0,0.0,0.0,0.0
452694653,0.0,0.0,0.0,0.0
452794300,0.0,0.0,0.0,0.0
452900428,0.0,0.0,0.0,0.0
453002241,0.0,0.0,0.0,0.0
453102723,0.0,0.0,0.0,0.0
453203871,0.0,0.0,0.0,0.0
453307795,0.0,0.0,0.0,0.0
453407713,0.0,0.0,0.0,0.0
453511928,0.0,0.0,0.0,0.0
453613916,0.0,0.0,0.0,0.0
453713407,0.0,0.0,0.0,0.0
453813517,0.0,0.0,0.0,0.0
453919446,0.0,0.0,0.0,0.0
454021316,0.0,0.0,0.0,0.0
454121421,0.0,0.0,0.0,0.0
454225105,0.0,0.0,0.0,0.0
454327004,0.0,0.0,0.0,0.0
454427530,0.0,0.0,0.0,0.0
454527127,0.0,0.0,0.0,0.0
454633237,0.0,0.0,0.0,0.0
454734912,0.0,0.0,0.0,0.0
454836645,0.0,0.0,0.0,0.0
454936738,0.0,0.0,0.0,0.0
455041217,0.0,0.0,0.0,0.0
455140437,0.0,0.0,0.0,0.0
455240648,0.0,0.0,0.0,0.0
455342671,0.0,0.0,0.0,0.0
455446335,0.0,0.0,0.0,0.0
455546239,0.0,0.0,0.0,0.0
455650298,0.0,0.0,0.0,0.0
455750088,0.0,0.0,0.0,0.0
455851743,0.0,0.0,0.0,0.0
455952238,0.0,0.0,0.0,0.0
456056219,0.0,0.0,0.0,0.0
456156262,0.0,0.0,0.0,0.0
456256322,0.0,0.0,0.0,0.0
456359690,0.0,0.0,0.0,0.0
456460497,0.0,0.0,0.0,0.0
456560495,0.0,0.0,0.0,0.0
456664634,0.0,0.0,0.0,0.0
456766608,0.0,0.0,0.0,0.0
456864690,0.0,0.0,0.0,0.0
456968689,0.0,0.0,0.0,0.0
457068636,0.0,0.0,0.0,0.0
457172352,0.0,0.0,0.0,0.0
457274075,0.0,0.0,0.0,0.0
457374618,0.0,0.0,0.0,0.0
457476421,0.0,0.0,0.0,0.0
457578589,0.0,0.0,0.0,0.0
457678106,0.0,0.0,0.0,0.0
457780371,0.0,0.0,0.0,0.0
457879789,0.0,0.0,0.0,0.0
457984364,0.0,0.0,0.0,0.0
458083861,0.0,0.0,0.0,0.0
458189941,0.0,0.0,0.0,0.0
458289255,0.0,0.0,0.0,0.0
458393790,0.0,0.0,0.0,0.0
458493960,0.0,0.0,0.0,0.0
458597931,0.0,0.0,0.0,0.0
458699592,0.0,0.0,0.0,0.0
458798924,0.0,0.0,0.0,0.0
458899436,0.0,0.0,0.0,0.0
459003648,0.0,0.0,0.0,0.0
459103613,0.0,0.0,0.0,0.0
459202972,0.0,0.0,0.0,0.0
459309225,0.0,0.0,0.0,0.0
459412670,0.0,0.0,0.0,0.0
459514702,0.0,0.0,0.0,0.0
459615108,0.0,0.0,0.0,0.0
459716608,0.0,0.0,0.0,0.0
459816580,0.0,0.0,0.0,0.0
459920231,0.0,0.0,0.0,0.0
460018236,0.0,0.0,0.0,0.0
460122393,0.0,0.0,0.0,0.0
460222374,0.0,0.0,0.0,0.0
460328322,0.0,0.0,0.0,0.0
460430179,0.0,0.0,0.0,0.0
460532260,0.0,0.0,0.0,0.0
460631761,0.0,0.0,0.0,0.0
460737888,0.0,0.0,0.0,0.0
460842087,0.0,0.0,0.0,0.0
460943979,0.0,0.0,0.0,0.0
461045399,0.0,0.0,0.0,0.0
461145443,0.0,0.0,0.0,0.0
461249826,0.0,0.0,0.0,0.0
461349431,0.0,0.0,0.0,0.0
461453558,0.0,0.0,0.0,0.0
461554784,0.0,0.0,0.0,0.0
461654187,0.0,0.0,0.0,0.0
461754667,0.0,0.0,0.0,0.0
461858233,0.0,0.0,0.0,0.0
461958063,0.0,0.0,0.0,0.0
462063486,0.0,0.0,0.0,0.0
462166582,0.0,0.0,0.0,0.0
462266277,0.0,0.0,0.0,0.0
462367725,0.0,0.0,0.0,0.0
462473245,0.0,0.0,0.0,0.0
462575723,0.0,0.0,0.0,0.0
462676226,0.0,0.0,0.0,0.0
462780170,0.0,0.0,0.0,0.0
462881423,0.0,0.0,0.0,0.0
462981318,0.0,0.0,0.0,0.0
463081439,0.0,0.0,0.0,0.0
463185423,0.0,0.0,0.0,0.0
463287547,0.0,0.0,0.0,0.0
463387469,0.0,0.0,0.0,0.0
463487057,0.0,0.0,0.0,0.0
463591374,0.0,0.0,0.0,0.0
463690999,0.0,0.0,0.0,0.0
463795410,0.0,0.0,0.0,0.0
463895001,0.0,0.0,0.0,0.0
463996514,0.0,0.0,0.0,0.0
464096593,0.0,0.0,0.0,0.0
464198949,0.0,0.0,0.0,0.0
464300622,0.0,0.0,0.0,0.0
464400788,0.0,0.0,0.0,0.0
464506785,0.0,0.0,0.0,0.0
464610218,0.0,0.0,0.0,0.0
464710048,0.0,0.0,0.0,0.0
464810520,0.0,0.0,0.0,0.0
464914240,0.0,0.0,0.0,0.0
465014804,0.0,0.0,0.0,0.0
465115860,0.0,0.0,0.0,0.0
465216193,0.0,0.0,0.0,0.0
