timestamp,roll,pitch,yaw,thrust
647418281,0.211475,0.238483,0.223454,0.0
647426505,0.204538,0.239478,0.224744,0.0
647438270,0.196587,0.241367,0.226353,0.0
647446373,0.190383,0.242021,0.22762,0.0
647462479,0.179068,0.243661,0.229843,0.0
647474325,0.170217,0.244813,0.231379,0.0
647482803,0.164652,0.24514,0.232747,0.0
647494394,0.154019,0.245609,0.23458,0.0
647506389,0.147292,0.245296,0.23655,0.0
647518360,0.13734,0.244685,0.23838,0.0
647530791,0.130873,0.243884,0.240054,0.0
647538472,0.127897,0.242787,0.241449,0.0
647550706,0.11257,0.241698,0.243265,0.0
647562426,0.107714,0.240322,0.24537,0.0
647576384,0.0946842,0.239543,0.247181,0.0
647586770,0.0889404,0.238332,0.249472,0.0
647595469,0.0757294,0.238245,0.250659,0.0
647606315,0.0692756,0.237697,0.252828,0.0
647614350,0.0619451,0.237754,0.254087,0.0
647630826,0.0324208,0.237692,0.25689,0.0
647642465,0.0251609,0.237409,0.259214,0.0
647651092,0.00723032,0.237671,0.260432,0.0
647662793,0.000309449,0.237282,0.262739,0.0
647674329,-0.0198092,0.23726,0.264715,0.0
647683613,-0.0240146,0.23695,0.266167,0.0
647694307,-0.0448132,0.23559,0.266458,0.0
647703005,-0.0482637,0.234677,0.266908,0.0
647714417,-0.0715158,0.230634,0.262219,0.0
647726774,-0.0755929,0.229151,0.262994,0.0
647736871,-0.096043,0.225311,0.258502,0.0
647746744,-0.098886,0.223657,0.259404,0.0
647754372,-0.117208,0.219899,0.255424,0.0
647770750,-0.138854,0.214696,0.251352,0.0
647782854,-0.139422,0.213396,0.252068,0.0
647793227,-0.158365,0.209659,0.247538,0.0
647802435,-0.158329,0.20813,0.248427,0.0
647810817,-0.183903,0.20317,0.242221,0.0
647826322,-0.182507,0.201605,0.243132,0.0
647838296,-0.20126,0.197457,0.238499,0.0
647846503,-0.200095,0.196812,0.238888,0.0
647855116,-0.219029,0.193136,0.23406,0.0
647870295,-0.215638,0.19202,0.234754,0.0
647874884,-0.235563,0.188688,0.229569,0.0
647894241,-0.25258,0.184343,0.224861,0.0
647903040,-0.250732,0.184169,0.224976,0.0
647914328,-0.257862,0.18262,0.222546,0.0
647926335,-0.255758,0.182538,0.222587,0.0
647934282,-0.301089,0.175918,0.211127,0.0
647946923,-0.299827,0.176699,0.210628,0.0
647955113,-0.320131,0.17405,0.205181,0.0
647963913,-0.318227,0.174583,0.204875,0.0
647979902,-0.337589,0.172324,0.198498,0.0
647992402,-0.356058,0.169912,0.192545,0.0
647999927,-0.352473,0.170356,0.192359,0.0
648011967,-0.358353,0.169182,0.189616,0.0
648023973,-0.353602,0.169637,0.189461,0.0
648032198,-0.375023,0.166541,0.183672,0.0
648043882,-0.370514,0.167012,0.183515,0.0
648055901,-0.416136,0.160444,0.171845,0.0
648067972,-0.410435,0.161024,0.171657,0.0
648079871,-0.427307,0.157773,0.16646,0.0
648088058,-0.421955,0.15766,0.166669,0.0
648099851,-0.436863,0.154267,0.161709,0.0
648111937,-0.452479,0.150258,0.156993,0.0
648123930,-0.444434,0.149789,0.157456,0.0
648135977,-0.448004,0.147609,0.155509,0.0
648144067,-0.442822,0.147079,0.155963,0.0
648156343,-0.459602,0.14324,0.151126,0.0
648166404,-0.454139,0.142809,0.151553,0.0
648180296,-0.467643,0.139042,0.146886,0.0
648191991,-0.483306,0.13581,0.142106,0.0
648200505,-0.478332,0.135457,0.142414,0.0
648211925,-0.494284,0.13207,0.1378,0.0
648219970,-0.489006,0.131788,0.138146,0.0
648235925,-0.527694,0.125,0.127487,0.0
648243906,-0.520061,0.12479,0.127837,0.0
648259882,-0.514247,0.123152,0.12632,0.0
648267884,-0.506671,0.123056,0.126577,0.0
648284301,-0.512527,0.12066,0.122504,0.0
648291966,-0.525608,0.118453,0.118241,0.0
648307860,-0.511102,0.118627,0.118509,0.0
648319866,-0.521195,0.116183,0.114104,0.0
648332042,-0.530187,0.114015,0.109748,0.0
648342530,-0.522263,0.114079,0.109922,0.0
648351968,-0.530959,0.111981,0.105833,0.0
648359896,-0.523633,0.112001,0.106002,0.0
648375864,-0.512722,0.111475,0.105328,0.0
648388340,-0.49894,0.111492,0.105673,0.0
648399897,-0.477656,0.111715,0.107478,0.0
648412507,-0.455158,0.112221,0.109225,0.0
648419872,-0.443292,0.112025,0.109613,0.0
648431952,-0.419686,0.112133,0.111512,0.0
648443941,-0.40259,0.111708,0.112158,0.0
648452182,-0.385688,0.112002,0.113948,0.0
648464249,-0.370341,0.111633,0.114543,0.0
648475883,-0.350437,0.111977,0.116411,0.0
648488403,-0.338448,0.111985,0.11678,0.0
648495867,-0.325528,0.11248,0.118261,0.0
648512168,-0.325009,0.111459,0.115777,0.0
648524019,-0.315224,0.111439,0.116043,0.0
648532561,-0.302584,0.11206,0.117726,0.0
648539983,-0.296607,0.112279,0.117901,0.0
648555938,-0.279704,0.1129,0.119605,0.0
648566314,-0.274255,0.112883,0.119854,0.0
648576717,-0.259599,0.113219,0.121585,0.0
648587834,-0.253454,0.112929,0.121859,0.0
648597486,-0.239417,0.113276,0.123613,0.0
648605727,-0.234298,0.11311,0.123909,0.0
648617483,-0.221348,0.113207,0.125759,0.0
648629520,-0.216111,0.113424,0.125918,0.0
648638005,-0.206646,0.113868,0.127565,0.0
648649481,-0.203011,0.113782,0.127785,0.0
648661483,-0.200296,0.11388,0.127752,0.0
648669553,-0.198349,0.113972,0.127841,0.0
648685492,-0.187561,0.114601,0.129581,0.0
648697967,-0.178689,0.115066,0.131083,0.0
648717430,-0.167388,0.115453,0.132762,0.0
648727496,-0.165229,0.115305,0.132922,0.0
648737420,-0.155625,0.115454,0.134706,0.0
648746387,-0.15373,0.115275,0.134872,0.0
648757480,-0.144807,0.11515,0.136723,0.0
648765493,-0.142954,0.11481,0.13689,0.0
648781562,-0.131993,0.114622,0.139013,0.0
648793492,-0.122216,0.114942,0.140771,0.0
648801800,-0.120009,0.114951,0.140873,0.0
648813507,-0.116679,0.114412,0.141086,0.0
648825486,-0.11288,0.114203,0.141302,0.0
648835842,-0.103488,0.114265,0.143244,0.0
648845514,-0.100586,0.113677,0.143547,0.0
648853619,-0.0918174,0.113676,0.145489,0.0
648869508,-0.0887963,0.112896,0.145854,0.0
648877495,-0.0800563,0.112855,0.147837,0.0
648893548,-0.0705719,0.112634,0.149715,0.0
648905691,-0.0682261,0.112177,0.149923,0.0
648913761,-0.0599675,0.112203,0.151768,0.0
648925491,-0.0575206,0.112169,0.151858,0.0
648937529,-0.0486255,0.112147,0.153735,0.0
648945527,-0.0474265,0.112074,0.153788,0.0
648957572,-0.0466654,0.111827,0.153762,0.0
648967911,-0.0460617,0.111768,0.153786,0.0
648981446,-0.0378875,0.111816,0.155693,0.0
648993468,-0.0293342,0.111676,0.157691,0.0
649002266,-0.0281638,0.111227,0.15783,0.0
649009566,-0.0269881,0.110462,0.158102,0.0
649021513,-0.0175742,0.109276,0.159783,0.0
649033485,-0.00812808,0.107653,0.159819,0.0
649049518,-0.00669284,0.106053,0.159919,0.0
649065534,0.00225654,0.104572,0.16011,0.0
649073421,0.0102974,0.103947,0.160236,0.0
649089657,0.00985694,0.103547,0.160462,0.0
649101480,0.0161814,0.103112,0.160926,0.0
649109681,0.0152485,0.103121,0.161138,0.0
649122110,0.0216373,0.103143,0.161471,0.0
649133528,0.0280553,0.103155,0.161743,0.0
649143684,0.0275,0.103283,0.161843,0.0
649153496,0.0347031,0.10306,0.162067,0.0
649161981,0.0345077,0.103116,0.162106,0.0
649177548,0.0413424,0.103059,0.162335,0.0
649185498,0.040533,0.103173,0.162488,0.0
649202298,0.0466298,0.103281,0.16293,0.0
649214339,0.0535814,0.103213,0.163246,0.0
649222880,0.0531708,0.103164,0.163366,0.0
649230302,0.0532558,0.103068,0.163381,0.0
649246471,0.0625074,0.102524,0.163306,0.0
649258219,0.0720587,0.102128,0.163146,0.0
649270353,0.0733053,0.102006,0.16291,0.0
649278464,0.0824042,0.101694,0.162844,0.0
649298320,0.0843039,0.101477,0.162492,0.0
649306297,0.084289,0.101497,0.162529,0.0
649318310,0.0912913,0.101307,0.162833,0.0
649328866,0.0905515,0.101485,0.163025,0.0
649338318,0.0972781,0.101694,0.16339,0.0
649350281,0.0958962,0.102162,0.163651,0.0
649358825,0.10352,0.102403,0.163696,0.0
649370267,0.102088,0.103211,0.16387,0.0
649382370,0.10776,0.103469,0.164505,0.0
649390695,0.105434,0.103944,0.16499,0.0
649398444,0.111109,0.103979,0.165732,0.0
649414583,0.118668,0.104827,0.167305,0.0
649426230,0.112324,0.106018,0.168503,0.0
649438310,0.11447,0.107061,0.169742,0.0
649446268,0.110454,0.1079,0.170428,0.0
649458241,0.104782,0.108561,0.171664,0.0
649466371,0.100856,0.109374,0.172374,0.0
649478375,0.102886,0.110495,0.173478,0.0
649490351,0.0964911,0.111637,0.174664,0.0
649498570,0.100154,0.112257,0.175563,0.0
649510417,0.0932994,0.113982,0.176665,0.0
649522500,0.0945954,0.114968,0.178041,0.0
649535057,0.0955819,0.116119,0.179427,0.0
649546403,0.0885927,0.117397,0.180727,0.0
649554903,0.0919596,0.117878,0.181766,0.0
649566293,0.0849163,0.118889,0.183195,0.0
649574507,0.0888288,0.119128,0.184248,0.0
649590621,0.0795108,0.120196,0.186291,0.0
649602411,0.0730744,0.120791,0.187858,0.0
649611241,0.068523,0.121266,0.188881,0.0
649622429,0.076212,0.121523,0.190388,0.0
649630869,0.0726686,0.122,0.191095,0.0
649646335,0.075626,0.122393,0.192395,0.0
649658461,0.0815303,0.122401,0.193143,0.0
649667705,0.0801191,0.122389,0.19354,0.0
649674332,0.0872812,0.121969,0.194068,0.0
649686392,0.0852971,0.121722,0.194678,0.0
649702775,0.0910492,0.120839,0.19567,0.0
649714301,0.0972471,0.120067,0.196563,0.0
649723239,0.0958761,0.12003,0.196944,0.0
649730407,0.0944118,0.120032,0.197311,0.0
649742575,0.100779,0.120179,0.197861,0.0
649758329,0.0979958,0.120163,0.198775,0.0
649770440,0.0950931,0.120473,0.199396,0.0
649778539,0.105902,0.120798,0.199887,0.0
649790292,0.102212,0.122275,0.200294,0.0
649802478,0.106454,0.123779,0.200862,0.0
649814303,0.110093,0.125653,0.201512,0.0
649826317,0.105052,0.128073,0.20187,0.0
649834407,0.110756,0.129436,0.202171,0.0
649846633,0.106894,0.131371,0.202378,0.0
649858356,0.113428,0.133312,0.2022,0.0
649866258,0.112308,0.134424,0.201967,0.0
649878310,0.11996,0.135739,0.201704,0.0
649886384,0.119026,0.136851,0.201525,0.0
649899205,0.125988,0.138219,0.201254,0.0
649910237,0.123779,0.139374,0.201216,0.0
649918904,0.126515,0.140199,0.201219,0.0
649930258,0.122721,0.141252,0.201616,0.0
649942445,0.126567,0.142819,0.20206,0.0
649950277,0.122944,0.143793,0.202602,0.0
649970298,0.122009,0.146138,0.203886,0.0
649978299,0.126411,0.147377,0.204334,0.0
649990419,0.119212,0.148921,0.205383,0.0
649998896,0.122837,0.150138,0.206226,0.0
650010236,0.114285,0.151769,0.207591,0.0
650022836,0.113775,0.153666,0.209108,0.0
650030562,0.107486,0.154832,0.210101,0.0
650038310,0.114017,0.156132,0.210971,0.0
650055964,0.109983,0.158435,0.213301,0.0
650068409,0.0998933,0.159475,0.215355,0.0
650079923,0.0917958,0.161195,0.216867,0.0
650092455,0.0844309,0.161614,0.218546,0.0
650104116,0.0876234,0.162603,0.219522,0.0
650116481,0.0914537,0.162849,0.220679,0.0
650127946,0.086329,0.162638,0.222033,0.0
650140364,0.0900332,0.162651,0.223354,0.0
650152050,0.083876,0.161935,0.225183,0.0
650160467,0.0914233,0.161852,0.22642,0.0
650171910,0.0837325,0.161716,0.228418,0.0
650180346,0.0871438,0.161979,0.22963,0.0
650195857,0.0849342,0.162077,0.232413,0.0
650208299,0.0772131,0.16175,0.234513,0.0
650216092,0.0733271,0.161897,0.235604,0.0
650223912,0.0688133,0.161561,0.236847,0.0
650239858,0.0685311,0.161304,0.239325,0.0
650247962,0.0640204,0.160824,0.240641,0.0
650267895,0.0644102,0.159847,0.24407,0.0
650281321,0.0667866,0.159627,0.245782,0.0
650291967,0.0604417,0.158739,0.247822,0.0
650300435,0.0646899,0.158633,0.248874,0.0
650311935,0.0587285,0.157738,0.250828,0.0
650322387,0.0634372,0.157425,0.251803,0.0
650335890,0.0687088,0.156195,0.253922,0.0
650346210,0.0661853,0.155366,0.254906,0.0
650359890,0.0623424,0.154465,0.256527,0.0
650371962,0.0592902,0.153888,0.25759,0.0
650379945,0.0656082,0.153791,0.258098,0.0
650387880,0.063506,0.153486,0.258854,0.0
650404396,0.066121,0.153842,0.260289,0.0
650416036,0.0688513,0.154971,0.261411,0.0
650428485,0.0627997,0.155338,0.262951,0.0
650438461,0.070068,0.156094,0.26363,0.0
650447820,0.0645329,0.15696,0.264781,0.0
650460312,0.0688625,0.157647,0.265548,0.0
650468124,0.0673087,0.158207,0.265663,0.0
650480277,0.0667944,0.159611,0.265185,0.0
650487888,0.0670451,0.160097,0.264876,0.0
650503915,0.0759172,0.161488,0.263883,0.0
650511913,0.0761938,0.162109,0.263502,0.0
650527906,0.0873867,0.163763,0.26252,0.0
650535871,0.0958974,0.164941,0.261847,0.0
650552330,0.0970757,0.166363,0.260867,0.0
650559836,0.106765,0.167328,0.259939,0.0
650575881,0.120815,0.168797,0.258408,0.0
650583894,0.122289,0.169364,0.257706,0.0
650603923,0.125889,0.171524,0.256126,0.0
650615906,0.133714,0.173728,0.255299,0.0
650627889,0.132133,0.175421,0.255103,0.0
650636207,0.139108,0.177017,0.254714,0.0
650647954,0.136637,0.17919,0.254537,0.0
650659930,0.144636,0.181575,0.254337,0.0
650668701,0.142196,0.183266,0.254349,0.0
650687712,0.14502,0.186901,0.254149,0.0
650697482,0.148142,0.189346,0.254359,0.0
650705727,0.145032,0.1908,0.254612,0.0
650717650,0.140722,0.193592,0.254721,0.0
650729507,0.13505,0.19574,0.25537,0.0
650739890,0.141632,0.197783,0.255603,0.0
650749561,0.135321,0.200092,0.256371,0.0
650757484,0.139046,0.202036,0.256674,0.0
650773911,0.138156,0.205417,0.257642,0.0
650781498,0.133886,0.206759,0.258305,0.0
650797952,0.135718,0.209912,0.259373,0.0
650805566,0.130984,0.211356,0.260111,0.0
650822090,0.12171,0.214686,0.261506,0.0
650833929,0.120952,0.217138,0.26289,0.0
650842488,0.114652,0.218531,0.264084,0.0
650857539,0.11255,0.221637,0.266223,0.0
650869479,0.103192,0.223827,0.267931,0.0
650877627,0.105328,0.225591,0.268853,0.0
650885647,0.0991667,0.226838,0.270074,0.0
650901833,0.0956914,0.22949,0.271996,0.0
650913930,0.0988538,0.231658,0.273061,0.0
650925545,0.0919319,0.232776,0.274611,0.0
650934074,0.088273,0.233965,0.275352,0.0
650945552,0.0815872,0.23526,0.276748,0.0
650954461,0.0845653,0.236327,0.277613,0.0
650970230,0.0747153,0.237398,0.280195,0.0
650977476,0.080186,0.238456,0.281175,0.0
650994632,0.0776139,0.239956,0.283722,0.0
651001532,0.0725373,0.240447,0.285082,0.0
651017646,0.0704225,0.241823,0.28757,0.0
651029547,0.0638174,0.242226,0.289496,0.0
651038372,0.0636209,0.242738,0.290539,0.0
651054006,0.0638361,0.243076,0.292718,0.0
651065517,0.0593949,0.243211,0.294118,0.0
651075505,0.0641585,0.243366,0.294823,0.0
651081648,0.0615676,0.243116,0.295785,0.0
651097665,0.066613,0.24319,0.297313,0.0
651105490,0.0641296,0.243086,0.298128,0.0
651121520,0.0657886,0.243535,0.299483,0.0
651129562,0.0631623,0.243634,0.300201,0.0
651142006,0.0633898,0.244483,0.300792,0.0
651149683,0.0604374,0.244715,0.301656,0.0
651165504,0.0614849,0.245858,0.302922,0.0
651173526,0.0583756,0.246291,0.303727,0.0
651189562,0.0590192,0.247595,0.305016,0.0
651201506,0.0643673,0.249034,0.305693,0.0
651210331,0.0614817,0.249597,0.306352,0.0
651217513,0.0595017,0.250602,0.306785,0.0
651234426,0.0603808,0.252368,0.307781,0.0
651247597,0.0560266,0.253843,0.30843,0.0
651257515,0.0618144,0.255176,0.30898,0.0
651265759,0.0593717,0.256148,0.30924,0.0
651277616,0.0633322,0.257943,0.309103,0.0
651285499,0.0616068,0.258611,0.309304,0.0
651298311,0.0624692,0.260224,0.309103,0.0
651307130,0.0609487,0.261171,0.309066,0.0
651323182,0.0647766,0.263324,0.308641,0.0
651331147,0.063546,0.264321,0.30848,0.0
651347147,0.0667398,0.267052,0.307863,0.0
651355150,0.0686111,0.268797,0.307454,0.0
651371206,0.0637424,0.272192,0.307202,0.0
651383118,0.0658085,0.275457,0.306793,0.0
651391145,0.0626057,0.277414,0.306854,0.0
651407176,0.0654745,0.281552,0.306623,0.0
651415267,0.0690048,0.283741,0.306406,0.0
651431271,0.0631833,0.287818,0.306099,0.0
651443797,0.0622766,0.291322,0.305594,0.0
651451377,0.0594162,0.293231,0.305632,0.0
651464485,0.0617634,0.296162,0.305374,0.0
651471309,0.0594243,0.297727,0.305225,0.0
651485597,0.064855,0.299811,0.305465,0.0
651495485,0.0620371,0.302178,0.305343,0.0
651505806,0.0597428,0.303358,0.30567,0.0
651519107,0.0641838,0.30548,0.306163,0.0
651531072,0.0611063,0.307023,0.306552,0.0
651539486,0.064762,0.308128,0.306889,0.0
651547088,0.0625886,0.308979,0.307132,0.0
651563461,0.0614981,0.310851,0.307997,0.0
651571321,0.0590594,0.311454,0.308496,0.0
651587166,0.059435,0.312719,0.309791,0.0
651595118,0.0626234,0.313183,0.310396,0.0
651603150,0.0598574,0.31369,0.311238,0.0
651619302,0.0574692,0.315038,0.312622,0.0
651631087,0.0530099,0.316149,0.31368,0.0
651639092,0.055111,0.316807,0.314567,0.0
651655175,0.0574213,0.31786,0.316296,0.0
651667124,0.0527335,0.3189,0.317407,0.0
651675379,0.0525026,0.319507,0.318271,0.0
651683149,0.0490471,0.319959,0.319274,0.0
651699166,0.0455364,0.320988,0.321534,0.0
651715886,0.0443039,0.322596,0.323935,0.0
651723315,0.0394023,0.323423,0.325264,0.0
651739192,0.0291952,0.325314,0.327678,0.0
651751502,0.0218862,0.326902,0.329312,0.0
651759439,0.0246387,0.327839,0.330531,0.0
651771040,0.0168872,0.329539,0.332298,0.0
651783184,0.00840589,0.330924,0.334394,0.0
651791231,0.00319501,0.331815,0.335705,0.0
651799711,0.00597217,0.332894,0.336974,0.0
651815462,0.000901745,0.334629,0.33918,0.0
651827086,-0.00567458,0.335397,0.341217,0.0
651835158,-0.00667425,0.335939,0.342453,0.0
651851151,-0.0134022,0.33632,0.344875,0.0
651859031,-0.0124826,0.336392,0.346075,0.0
651875390,-0.0163639,0.336478,0.348481,0.0
651887213,-0.0214876,0.336294,0.350716,0.0
651895259,-0.0213821,0.336437,0.351973,0.0
651912454,-0.0295656,0.337227,0.354631,0.0
651920351,-0.0313078,0.337899,0.355915,0.0
651933536,-0.0380667,0.338437,0.358254,0.0
651940759,-0.0349626,0.339028,0.359257,0.0
651955294,-0.0416893,0.339776,0.360864,0.0
651964726,-0.0463325,0.340512,0.362221,0.0
651980684,-0.0454343,0.341019,0.364188,0.0
651992829,-0.0497437,0.34095,0.365958,0.0
652001422,-0.0542012,0.341298,0.366918,0.0
652008709,-0.057404,0.341858,0.367841,0.0
652024827,-0.058376,0.343629,0.369809,0.0
652041167,-0.0638186,0.345638,0.371821,0.0
652052804,-0.0700472,0.347403,0.373347,0.0
652061997,-0.0716109,0.34885,0.374133,0.0
652072817,-0.0777799,0.349413,0.373681,0.0
652083340,-0.0799896,0.350525,0.373904,0.0
652092794,-0.0855072,0.351737,0.372963,0.0
652100716,-0.0871696,0.352588,0.37334,0.0
652116822,-0.0917818,0.353828,0.373741,0.0
652129237,-0.095924,0.3546,0.373243,0.0
652136899,-0.0926428,0.356502,0.374848,0.0
652152796,-0.0970194,0.356934,0.374841,0.0
652164814,-0.101996,0.356062,0.374403,0.0
652173251,-0.103297,0.356116,0.374338,0.0
652184771,-0.100042,0.357203,0.376703,0.0
652192731,-0.101533,0.357285,0.37683,0.0
652205296,-0.106045,0.356791,0.376007,0.0
652216731,-0.106978,0.356979,0.376988,0.0
652224961,-0.108414,0.357072,0.376888,0.0
652236687,-0.105293,0.358506,0.379094,0.0
652246992,-0.10678,0.358768,0.379143,0.0
652260695,-0.112877,0.358775,0.378052,0.0
652273313,-0.11614,0.359683,0.377447,0.0
652280921,-0.113237,0.361409,0.3791,0.0
652292810,-0.115856,0.362609,0.378167,0.0
652304767,-0.117701,0.363283,0.378469,0.0
652312803,-0.119657,0.36407,0.377757,0.0
652324709,-0.125053,0.364094,0.376221,0.0
652333550,-0.126955,0.364836,0.375615,0.0
652344716,-0.125299,0.367313,0.376242,0.0
652357284,-0.128011,0.368322,0.376072,0.0
652367200,-0.130408,0.369392,0.375227,0.0
652376665,-0.137513,0.369735,0.373198,0.0
652384691,-0.140611,0.37075,0.372249,0.0
652402893,-0.143058,0.374079,0.372183,0.0
652416767,-0.152737,0.374882,0.369531,0.0
652425413,-0.155631,0.375936,0.368624,0.0
652436871,-0.158904,0.377043,0.368143,0.0
652444707,-0.161005,0.377675,0.367533,0.0
652457317,-0.159422,0.379397,0.368142,0.0
652468691,-0.161364,0.379499,0.367991,0.0
652477556,-0.166096,0.377893,0.36692,0.0
652488755,-0.166262,0.377817,0.366894,0.0
652499024,-0.165536,0.377071,0.367615,0.0
652512741,-0.162763,0.376234,0.368383,0.0
652525178,-0.159153,0.375287,0.369515,0.0
652533043,-0.157132,0.374695,0.370106,0.0
652542578,-0.15632,0.373185,0.370817,0.0
652558281,-0.154019,0.371751,0.372115,0.0
652570352,-0.153617,0.371403,0.372489,0.0
652578493,-0.15369,0.370839,0.373286,0.0
652586675,-0.154575,0.37068,0.373418,0.0
652602442,-0.161807,0.368328,0.37264,0.0
652614921,-0.16381,0.368045,0.372792,0.0
652626323,-0.163803,0.367719,0.374384,0.0
652635939,-0.166326,0.366725,0.374858,0.0
652646370,-0.169737,0.365563,0.375593,0.0
652654728,-0.171867,0.3649,0.3758,0.0
652670311,-0.176859,0.362923,0.376274,0.0
652682820,-0.185854,0.359372,0.375148,0.0
652690532,-0.187288,0.358669,0.375238,0.0
652702829,-0.18988,0.357181,0.375258,0.0
652714331,-0.190802,0.355953,0.375829,0.0
652722919,-0.188567,0.355469,0.37705,0.0
652734340,-0.187683,0.354116,0.377854,0.0
652743460,-0.192859,0.351076,0.377047,0.0
652754294,-0.190909,0.35009,0.377598,0.0
652766759,-0.190583,0.347857,0.378994,0.0
652774486,-0.190131,0.347067,0.379513,0.0
652787004,-0.191167,0.345355,0.380449,0.0
652798360,-0.197892,0.342136,0.37956,0.0
652811140,-0.198889,0.340725,0.380749,0.0
652822398,-0.200555,0.339223,0.381399,0.0
652830579,-0.20129,0.338463,0.381979,0.0
652842435,-0.203747,0.336803,0.382736,0.0
652850316,-0.204618,0.336245,0.383243,0.0
652866359,-0.212822,0.332638,0.38236,0.0
652876617,-0.214551,0.331376,0.382835,0.0
652890398,-0.2146,0.330277,0.383702,0.0
652902879,-0.215165,0.328969,0.384259,0.0
652910317,-0.214483,0.328502,0.384615,0.0
652922395,-0.220417,0.324949,0.383801,0.0
652934308,-0.218902,0.324558,0.384046,0.0
652942845,-0.2167,0.324183,0.385154,0.0
652954375,-0.215972,0.323696,0.3854,0.0
652966407,-0.21643,0.322378,0.385885,0.0
652978910,-0.223113,0.319571,0.383998,0.0
652990711,-0.222849,0.318641,0.384597,0.0
653000718,-0.224723,0.317228,0.384591,0.0
653010340,-0.223802,0.316657,0.384836,0.0
653018229,-0.225899,0.314964,0.384709,0.0
653034368,-0.226015,0.314206,0.385106,0.0
653046245,-0.229264,0.31242,0.384697,0.0
653054467,-0.229703,0.311906,0.384864,0.0
653066255,-0.24038,0.307827,0.383117,0.0
653078276,-0.248041,0.305194,0.382122,0.0
653086752,-0.249701,0.304877,0.382432,0.0
653098257,-0.255164,0.303014,0.38195,0.0
653106884,-0.256737,0.302394,0.382201,0.0
653118346,-0.268887,0.298433,0.380262,0.0
653130856,-0.271653,0.298099,0.380295,0.0
653138423,-0.276728,0.296487,0.379837,0.0
653150884,-0.27802,0.29604,0.379937,0.0
653158912,-0.282066,0.294191,0.379275,0.0
653172452,-0.281833,0.293068,0.379962,0.0
653180933,-0.289628,0.289793,0.377983,0.0
653192406,-0.28783,0.288499,0.378797,0.0
653203980,-0.288312,0.286378,0.378535,0.0
653212849,-0.286324,0.285763,0.379045,0.0
653224373,-0.286076,0.283422,0.379292,0.0
653232012,-0.283848,0.282774,0.379536,0.0
653248342,-0.289362,0.278673,0.377741,0.0
653256371,-0.290448,0.276966,0.377359,0.0
653271992,-0.285413,0.275746,0.378091,0.0
653283906,-0.287516,0.272444,0.37729,0.0
653292719,-0.284285,0.271782,0.377517,0.0
653303970,-0.286289,0.268899,0.375958,0.0
653316697,-0.285057,0.266987,0.375447,0.0
653327901,-0.27955,0.266216,0.375621,0.0
653340344,-0.275906,0.264963,0.374926,0.0
653348184,-0.272165,0.264466,0.374862,0.0
653360298,-0.277004,0.260888,0.372461,0.0
653367861,-0.27424,0.260636,0.372231,0.0
653383955,-0.274516,0.25922,0.370422,0.0
653396843,-0.275508,0.258253,0.369158,0.0
653404846,-0.274023,0.258444,0.36859,0.0
653416402,-0.282429,0.256358,0.364613,0.0
653423948,-0.281171,0.257028,0.364007,0.0
653439885,-0.279808,0.257728,0.362,0.0
653447925,-0.278545,0.258544,0.361272,0.0
653465492,-0.280914,0.258519,0.357888,0.0
653471972,-0.27978,0.259572,0.356959,0.0
653488760,-0.289329,0.258298,0.351301,0.0
653499938,-0.290395,0.259408,0.348554,0.0
653507915,-0.289513,0.260622,0.347494,0.0
653524009,-0.29059,0.262141,0.34427,0.0
653537106,-0.299317,0.261195,0.339778,0.0
653548065,-0.296794,0.262809,0.338055,0.0
653556972,-0.299215,0.262577,0.335695,0.0
653571996,-0.293522,0.264182,0.334015,0.0
653579960,-0.292881,0.264336,0.33233,0.0
653595887,-0.286108,0.2657,0.330991,0.0
653604523,-0.294789,0.26383,0.327094,0.0
653615936,-0.291624,0.265482,0.325597,0.0
653626106,-0.294197,0.265666,0.323347,0.0
653639916,-0.292064,0.267405,0.320887,0.0
653650432,-0.289833,0.268358,0.320019,0.0
653663855,-0.295631,0.26773,0.315535,0.0
653674444,-0.293136,0.268454,0.314902,0.0
653688067,-0.292077,0.269073,0.312329,0.0
653700737,-0.299944,0.267523,0.308083,0.0
653712004,-0.296318,0.268114,0.307613,0.0
653724361,-0.295956,0.268242,0.305889,0.0
653735907,-0.292611,0.268628,0.305612,0.0
653744462,-0.295511,0.267915,0.304068,0.0
653755875,-0.293386,0.268082,0.304078,0.0
653764757,-0.303993,0.265791,0.300762,0.0
653779858,-0.3066,0.266021,0.299393,0.0
653790374,-0.30739,0.266519,0.299158,0.0
653801522,-0.311768,0.267356,0.297748,0.0
653811858,-0.313545,0.267911,0.297268,0.0
653826201,-0.32787,0.26661,0.293356,0.0
653837712,-0.332241,0.266986,0.291618,0.0
653845582,-0.33194,0.267389,0.291469,0.0
653857573,-0.341329,0.26538,0.288441,0.0
653865504,-0.339523,0.265506,0.288349,0.0
653881589,-0.339163,0.265167,0.287089,0.0
653889539,-0.336359,0.265135,0.287142,0.0
653905643,-0.333227,0.265052,0.286546,0.0
653918226,-0.341091,0.262377,0.28349,0.0
653925496,-0.338333,0.262341,0.283712,0.0
653937867,-0.338306,0.261969,0.282297,0.0
653949510,-0.334141,0.261865,0.282544,0.0
653958249,-0.343296,0.259391,0.279089,0.0
653969548,-0.337894,0.259493,0.279183,0.0
653979853,-0.339867,0.258463,0.277801,0.0
653993490,-0.333168,0.258402,0.278066,0.0
