timestamp,nav_state,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],_padding0[5],_padding0[6],previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.disable_mc_yaw_control,previous.yawspeed_valid,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.disable_mc_yaw_control,current.yawspeed_valid,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.disable_mc_yaw_control,next.yawspeed_valid,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force
675100755,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.28835,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675149504,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.29683,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675198292,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.30537,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675248809,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.31394,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675297963,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.32329,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675345441,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.33179,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675394394,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.34037,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675444410,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.34899,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675493150,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.3584,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675544130,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.36694,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675590567,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.37563,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675640875,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.38512,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675690033,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.39397,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675739571,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.40289,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675786918,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.41172,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675838395,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.4206,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675886488,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.42945,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675939091,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.43973,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
675983043,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.44788,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676031869,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.45682,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676081788,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.46573,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676130334,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.47538,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676179102,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.48435,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676227717,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.49336,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676276454,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.50242,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676327083,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.51142,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676380027,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.52128,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676424792,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.53032,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676472708,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.53935,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676521606,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.54821,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676572054,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.55787,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676620995,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.56687,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676669395,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.57586,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676717662,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.58467,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676767607,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.59433,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676815878,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.60328,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676866124,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.61225,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
676913831,3,0,0,0,0,0,0,0,0,45.2203716398,-93.1453866985,0.0,0.0,0.0,0.0,0.0,0.0,277.38,nan,0.0,50.0,0.0,0.0,0.0,0.0,20.0,13.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,1.62112,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,1,2,0,0,0,0,0,0,0,1,0,0,0,45.2223434448,-93.1464004517,0.0,0.0,0.0,0.0,0.0,0.0,352.365,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0,2,0,0,0,0,0,0,0,1,0,0
