timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,estimator_type,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
533764346,13251241,45.2203776,-93.1453969,533764428,183.637,-5.2908,-71.4205,76.5207,58.5984,0.0,-3.18645,19.8759,-1.87652,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.68449,275.921,70.0844,1.87652,0.615047,0.27233,0,1,1,1,1,3,0,3,3,1,1,0
533867335,13251241,45.2203776,-93.1453969,533867458,183.265,-3.19455,-71.6509,76.5207,58.5984,0.0,-3.53588,19.8881,-2.2787,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.69545,275.921,70.3148,2.2787,0.599409,0.270617,0,1,1,1,1,3,0,3,3,1,1,0
533968163,13251241,45.2203776,-93.1453969,533968286,182.863,-1.13852,-71.8888,76.5207,58.5984,0.0,-3.85768,19.9261,-2.42982,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.71595,275.921,70.5528,2.42982,0.610789,0.273288,0,1,1,1,1,3,0,3,3,1,1,0
534069652,13251241,45.2203776,-93.1453969,534069738,182.427,0.927858,-72.118,76.5207,58.5984,0.0,-4.16084,19.9833,-2.41512,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.74285,275.921,70.7819,2.41512,0.596926,0.270034,0,1,1,1,1,3,0,3,3,1,1,0
534169798,13251241,45.2203776,-93.1453969,534169921,181.958,2.99476,-72.3384,76.5207,58.5984,0.0,-4.53172,20.0074,-2.55619,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.77717,275.921,71.0024,2.55619,0.610752,0.2718,0,1,1,1,1,3,0,3,3,1,1,0
534273056,13251241,45.2203776,-93.1453969,534273137,181.435,5.12308,-72.5962,76.5207,58.5984,0.0,-5.0229,19.9776,-2.82681,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.81367,275.921,71.2602,2.82681,0.623369,0.272363,0,1,1,1,1,3,0,3,3,1,1,0
534373427,13251241,45.2203776,-93.1453969,534373577,180.874,7.16299,-72.8608,76.5207,58.5984,0.0,-5.48524,19.9637,-2.8944,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.84023,275.921,71.5247,2.8944,0.606832,0.272739,0,1,1,1,1,3,0,3,3,1,1,0
534477066,13251241,45.2203776,-93.1453969,534477176,180.248,9.26759,-73.1511,76.5207,58.5984,0.0,-6.02479,19.8914,-3.07426,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.8608,275.921,71.815,3.07426,0.591474,0.270643,0,1,1,1,1,3,0,3,3,1,1,0
534578684,13251241,45.2203776,-93.1453969,534578766,179.572,11.3231,-73.4505,76.5207,58.5984,0.0,-6.48408,19.8384,-3.16668,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.86885,275.921,72.1144,3.16668,0.604532,0.271998,0,1,1,1,1,3,0,3,3,1,1,0
534678570,13251241,45.2203776,-93.1453969,534678652,178.87,13.334,-73.7605,76.5207,58.5984,0.0,-6.87231,19.8041,-3.1907,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.87407,275.921,72.4245,3.1907,0.589783,0.270198,0,1,1,1,1,3,0,3,3,1,1,0
534778532,13251241,45.2203776,-93.1453969,534778613,178.131,15.3542,-74.056,76.5207,58.5984,0.0,-7.14588,19.8714,-2.81288,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.88073,275.921,72.7199,2.81288,0.602399,0.271279,0,1,1,1,1,3,0,3,3,1,1,0
534883467,13251241,45.2203776,-93.1453969,534883548,177.338,17.4557,-74.3177,76.5207,58.5984,0.0,-7.43168,19.9442,-2.38855,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.88898,275.921,72.9817,2.38855,0.589754,0.268457,0,1,1,1,1,3,0,3,3,1,1,0
534982866,13251241,45.2203776,-93.1453969,534982988,176.546,19.4744,-74.5566,76.5207,58.5984,0.0,-7.75915,19.9522,-2.26269,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.89779,275.921,73.2206,2.26269,0.600835,0.270948,0,1,1,1,1,3,0,3,3,1,1,0
535082884,13251241,45.2203776,-93.1453969,535083006,175.726,21.4804,-74.8083,76.5207,58.5984,0.0,-8.16904,19.8767,-2.38715,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.91338,275.921,73.4723,2.38715,0.585836,0.268973,0,1,1,1,1,3,0,3,3,1,1,0
535184467,13251241,45.2203776,-93.1453969,535184607,174.844,23.5076,-75.0845,76.5207,58.5984,0.0,-8.6182,19.7584,-2.58062,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.92981,275.921,73.7484,2.58062,0.597181,0.269247,0,1,1,1,1,3,0,3,3,1,1,0
535288188,13251241,45.2203776,-93.1453969,535288270,173.9,25.5662,-75.3721,76.5207,58.5984,0.0,-9.08407,19.6289,-2.73523,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.94833,275.921,74.036,2.73523,0.583533,0.267915,0,1,1,1,1,3,0,3,3,1,1,0
535388630,13251241,45.2203776,-93.1453969,535388714,172.942,27.5355,-75.6487,76.5207,58.5984,0.0,-9.49127,19.538,-2.75123,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.96262,275.921,74.3126,2.75123,0.594051,0.267663,0,1,1,1,1,3,0,3,3,1,1,0
535488158,13251241,45.2203776,-93.1453969,535488241,171.954,29.4976,-75.9066,76.5207,58.5984,0.0,-9.76107,19.5224,-2.37594,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.97424,275.921,74.5706,2.37594,0.581108,0.26668,0,1,1,1,1,3,0,3,3,1,1,0
535592762,13251241,45.2203776,-93.1453969,535592845,170.891,31.547,-76.1286,76.5207,58.5984,0.0,-10.0282,19.5558,-1.88299,10.2961,7.78147,-0.943716,0.0,0.0,0.0,1.9932,275.921,74.7926,1.88299,0.594316,0.268164,0,1,1,1,1,3,0,3,3,1,1,0
535692219,13251241,45.2203776,-93.1453969,535692375,169.847,33.5057,-76.3276,76.5207,58.5984,0.0,-10.4211,19.4297,-2.0179,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.02081,275.921,74.9915,2.0179,0.579139,0.265647,0,1,1,1,1,3,0,3,3,1,1,0
535793739,13251241,45.2203776,-93.1453969,535793823,168.747,35.4868,-76.5251,76.5207,58.5984,0.0,-10.6062,19.463,-1.48031,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.05168,275.921,75.189,1.48031,0.592737,0.267383,0,1,1,1,1,3,0,3,3,1,1,0
535897719,13251241,45.2203776,-93.1453969,535897803,167.607,37.5211,-76.6609,76.5207,58.5984,0.0,-10.7886,19.5041,-0.747521,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.10219,275.921,75.3248,0.747521,0.581224,0.266868,0,1,1,1,1,3,0,3,3,1,1,0
535997695,13251241,45.2203776,-93.1453969,535997778,166.489,39.4766,-76.7198,76.5207,58.5984,0.0,-11.1141,19.4186,-0.360532,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.1489,275.921,75.3838,0.360532,0.592774,0.267173,0,1,1,1,1,3,0,3,3,1,1,0
536098637,13251241,45.2203776,-93.1453969,536098788,165.338,41.4125,-76.7573,76.5207,58.5984,0.0,-11.4494,19.2791,-0.0550827,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.17873,275.921,75.4212,0.0550827,0.579501,0.265952,0,1,1,1,1,3,0,3,3,1,1,0
536202514,13251241,45.2203776,-93.1453969,536202598,164.108,43.3946,-76.7821,76.5207,58.5984,0.0,-11.8283,19.0689,0.0546051,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.20145,275.921,75.4461,-0.0546051,0.592144,0.266983,0,1,1,1,1,3,0,3,3,1,1,0
536303457,13251241,45.2203776,-93.1453969,536303544,162.867,45.3016,-76.8337,76.5207,58.5984,0.0,-12.3338,18.6411,-0.606082,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.22138,275.921,75.4976,0.606082,0.576768,0.264307,0,1,1,1,1,3,0,3,3,1,1,0
536403424,13251241,45.2203776,-93.1453969,536403507,161.592,47.1302,-76.9702,76.5207,58.5984,0.0,-12.8426,18.1803,-1.31782,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.23638,275.921,75.6342,1.31782,0.588326,0.264717,0,1,1,1,1,3,0,3,3,1,1,0
536503363,13251241,45.2203776,-93.1453969,536503491,160.268,48.9204,-77.1592,76.5207,58.5984,0.0,-13.2188,17.8403,-1.73553,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.24701,275.921,75.8232,1.73553,0.573699,0.26241,0,1,1,1,1,3,0,3,3,1,1,0
536608142,13251241,45.2203776,-93.1453969,536608226,158.848,50.7552,-77.3556,76.5207,58.5984,0.0,-13.4964,17.6139,-1.77989,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.26709,275.921,76.0196,1.77989,0.587382,0.264105,0,1,1,1,1,3,0,3,3,1,1,0
536707344,13251241,45.2203776,-93.1453969,536707427,157.452,52.5054,-77.5338,76.5207,58.5984,0.0,-13.7655,17.3674,-1.87116,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.29532,275.921,76.1977,1.87116,0.573212,0.262083,0,1,1,1,1,3,0,3,3,1,1,0
536811375,13251241,45.2203776,-93.1453969,536811467,155.963,54.3057,-77.7197,76.5207,58.5984,0.0,-14.035,17.1502,-1.87092,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.32514,275.921,76.3837,1.87092,0.585469,0.262847,0,1,1,1,1,3,0,3,3,1,1,0
536913768,13251241,45.2203776,-93.1453969,536913880,154.476,56.0486,-77.8944,76.5207,58.5984,0.0,-14.3313,16.874,-2.03011,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.35354,275.921,76.5583,2.03011,0.574124,0.262554,0,1,1,1,1,3,0,3,3,1,1,0
537012945,13251241,45.2203776,-93.1453969,537013044,152.991,57.7371,-78.0947,76.5207,58.5984,0.0,-14.5897,16.6059,-2.24381,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.37374,275.921,76.7586,2.24381,0.586067,0.262998,0,1,1,1,1,3,0,3,3,1,1,0
537113104,13251241,45.2203776,-93.1453969,537113187,151.472,59.396,-78.3181,76.5207,58.5984,0.0,-14.7799,16.4115,-2.31739,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.40083,275.921,76.982,2.31739,0.573565,0.261968,0,1,1,1,1,3,0,3,3,1,1,0
537216972,13251241,45.2203776,-93.1453969,537217096,149.886,61.0962,-78.5528,76.5207,58.5984,0.0,-14.9864,16.2079,-2.24429,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.43893,275.921,77.2167,2.24429,0.585616,0.262406,0,1,1,1,1,3,0,3,3,1,1,0
537316951,13251241,45.2203776,-93.1453969,537317045,148.342,62.7046,-78.7795,76.5207,58.5984,0.0,-15.2097,15.9631,-2.17477,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.47545,275.921,77.4435,2.17477,0.572728,0.261242,0,1,1,1,1,3,0,3,3,1,1,0
537417619,13251241,45.2203776,-93.1453969,537417702,146.784,64.2929,-78.9776,76.5207,58.5984,0.0,-15.4058,15.7985,-1.86843,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.49758,275.921,77.6416,1.86843,0.584349,0.261376,0,1,1,1,1,3,0,3,3,1,1,0
537519101,13251241,45.2203776,-93.1453969,537519184,145.179,65.8897,-79.1522,76.5207,58.5984,0.0,-15.5948,15.6108,-1.73091,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.51706,275.921,77.8161,1.73091,0.570871,0.261771,0,1,1,1,1,3,0,3,3,1,1,0
537623179,13251241,45.2203776,-93.1453969,537623261,143.517,67.4985,-79.3537,76.5207,58.5984,0.0,-15.7961,15.3287,-2.10071,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.5211,275.921,78.0176,2.10071,0.583504,0.262469,0,1,1,1,1,3,0,3,3,1,1,0
537722642,13251241,45.2203776,-93.1453969,537722724,141.892,69.0276,-79.5752,76.5207,58.5984,0.0,-15.9768,15.1098,-2.20015,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.51252,275.921,78.2391,2.20015,0.571724,0.26141,0,1,1,1,1,3,0,3,3,1,1,0
537826549,13251241,45.2203776,-93.1453969,537826636,140.189,70.5967,-79.8192,76.5207,58.5984,0.0,-16.1517,14.9164,-2.24332,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.50434,275.921,78.4832,2.24332,0.584033,0.261771,0,1,1,1,1,3,0,3,3,1,1,0
537926546,13251241,45.2203776,-93.1453969,537926633,138.53,72.0862,-80.062,76.5207,58.5984,0.0,-16.321,14.7327,-2.29345,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.50634,275.921,78.726,2.29345,0.570848,0.260202,0,1,1,1,1,3,0,3,3,1,1,0
538026558,13251241,45.2203776,-93.1453969,538026654,136.86,73.5566,-80.3061,76.5207,58.5984,0.0,-16.4704,14.5742,-2.3022,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.51554,275.921,78.9701,2.3022,0.583287,0.262817,0,1,1,1,1,3,0,3,3,1,1,0
538128184,13251241,45.2203776,-93.1453969,538128266,135.154,75.0299,-80.551,76.5207,58.5984,0.0,-16.6153,14.4138,-2.36183,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.53848,275.921,79.215,2.36183,0.571844,0.259938,0,1,1,1,1,3,0,3,3,1,1,0
538233093,13251241,45.2203776,-93.1453969,538233180,133.393,76.5191,-80.789,76.5207,58.5984,0.0,-16.7633,14.2858,-2.21729,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.57305,275.921,79.453,2.21729,0.585497,0.260818,0,1,1,1,1,3,0,3,3,1,1,0
538332229,13251241,45.2203776,-93.1453969,538332345,131.68,77.9378,-80.9743,76.5207,58.5984,0.0,-16.907,14.2254,-1.68417,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.60649,275.921,79.6382,1.68417,0.571462,0.260857,0,1,1,1,1,3,0,3,3,1,1,0
538433178,13251241,45.2203776,-93.1453969,538433299,129.948,79.3487,-81.1037,76.5207,58.5984,0.0,-17.0534,14.1491,-1.26056,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.63992,275.921,79.7676,1.26056,0.586282,0.262259,0,1,1,1,1,3,0,3,3,1,1,0
538537038,13251241,45.2203776,-93.1453969,538537121,128.131,80.812,-81.1956,76.5207,58.5984,0.0,-17.2472,14.0094,-0.920316,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.66633,275.921,79.8596,0.920316,0.574159,0.259273,0,1,1,1,1,3,0,3,3,1,1,0
538636301,13251241,45.2203776,-93.1453969,538636384,126.37,82.2024,-81.2709,76.5207,58.5984,0.0,-17.438,13.8119,-0.749176,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.66745,275.921,79.9348,0.749176,0.585951,0.261183,0,1,1,1,1,3,0,3,3,1,1,0
538738727,13251241,45.2203776,-93.1453969,538738810,124.563,83.5837,-81.3315,76.5207,58.5984,0.0,-17.6137,13.6585,-0.356693,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.64233,275.921,79.9955,0.356693,0.573681,0.260237,0,1,1,1,1,3,0,3,3,1,1,0
538837753,13251241,45.2203776,-93.1453969,538837836,122.777,84.9299,-81.3652,76.5207,58.5984,0.0,-17.7496,13.5524,-0.0986521,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.6133,275.921,80.0292,0.0986521,0.585415,0.259905,0,1,1,1,1,3,0,3,3,1,1,0
538942036,13251241,45.2203776,-93.1453969,538942221,120.904,86.3181,-81.3959,76.5207,58.5984,0.0,-17.8647,13.4549,-0.0431461,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.60138,275.921,80.0598,0.0431461,0.572947,0.259188,0,1,1,1,1,3,0,3,3,1,1,0
539041869,13251241,45.2203776,-93.1453969,539041952,119.098,87.6461,-81.4266,76.5207,58.5984,0.0,-17.9774,13.3768,0.0459673,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.60631,275.921,80.0906,-0.0459673,0.584603,0.258864,0,1,1,1,1,3,0,3,3,1,1,0
539145738,13251241,45.2203776,-93.1453969,539145849,117.198,89.0292,-81.4391,76.5207,58.5984,0.0,-18.1027,13.3244,0.269012,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.62369,275.921,80.103,-0.269012,0.573228,0.258451,0,1,1,1,1,3,0,3,3,1,1,0
539248051,13251241,45.2203776,-93.1453969,539248134,115.332,90.3762,-81.4206,76.5207,58.5984,0.0,-18.2584,13.2365,0.394865,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.64577,275.921,80.0845,-0.394865,0.587531,0.259455,0,1,1,1,1,3,0,3,3,1,1,0
539347425,13251241,45.2203776,-93.1453969,539347508,113.481,91.6853,-81.3778,76.5207,58.5984,0.0,-18.4237,13.1026,0.42512,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.66269,275.921,80.0417,-0.42512,0.572491,0.257228,0,1,1,1,1,3,0,3,3,1,1,0
539447671,13251241,45.2203776,-93.1453969,539447813,111.614,92.9786,-81.3345,76.5207,58.5984,0.0,-18.5849,12.9374,0.408102,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.66925,275.921,79.9984,-0.408102,0.586337,0.257967,0,1,1,1,1,3,0,3,3,1,1,0
539552053,13251241,45.2203776,-93.1453969,539552174,109.646,94.2954,-81.2974,76.5207,58.5984,0.0,-18.72,12.7301,0.289172,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.66266,275.921,79.9613,-0.289172,0.573545,0.257039,0,1,1,1,1,3,0,3,3,1,1,0
539651433,13251241,45.2203776,-93.1453969,539651517,107.75,95.5481,-81.2711,76.5207,58.5984,0.0,-18.808,12.5908,0.322082,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.65412,275.921,79.935,-0.322082,0.585284,0.258816,0,1,1,1,1,3,0,3,3,1,1,0
539751454,13251241,45.2203776,-93.1453969,539751537,105.835,96.797,-81.2423,76.5207,58.5984,0.0,-18.9035,12.4704,0.421055,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.65424,275.921,79.9062,-0.421055,0.570395,0.256819,0,1,1,1,1,3,0,3,3,1,1,0
539853549,13251241,45.2203776,-93.1453969,539853632,103.879,98.0545,-81.2061,76.5207,58.5984,0.0,-19.0157,12.3386,0.500234,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.66113,275.921,79.87,-0.500234,0.58517,0.257975,0,1,1,1,1,3,0,3,3,1,1,0
539957771,13251241,45.2203776,-93.1453969,539957854,101.862,99.3251,-81.1573,76.5207,58.5984,0.0,-19.1386,12.2074,0.631947,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.66695,275.921,79.8213,-0.631947,0.574128,0.257482,0,1,1,1,1,3,0,3,3,1,1,0
540056910,13251241,45.2203776,-93.1453969,540057022,99.9242,100.535,-81.1025,76.5207,58.5984,0.0,-19.222,12.0831,0.659752,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.67347,275.921,79.7665,-0.659752,0.585161,0.256658,0,1,1,1,1,3,0,3,3,1,1,0
540161753,13251241,45.2203776,-93.1453969,540161836,97.9077,101.779,-81.0483,76.5207,58.5984,0.0,-19.2904,11.9713,0.636116,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.68305,275.921,79.7123,-0.636116,0.574387,0.256616,0,1,1,1,1,3,0,3,3,1,1,0
540261722,13251241,45.2203776,-93.1453969,540261805,95.9708,102.964,-81.0011,76.5207,58.5984,0.0,-19.3609,11.8727,0.485638,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.70034,275.921,79.6651,-0.485638,0.587371,0.25673,0,1,1,1,1,3,0,3,3,1,1,0
540361041,13251241,45.2203776,-93.1453969,540361155,94.0197,104.137,-80.9643,76.5207,58.5984,0.0,-19.4209,11.7545,0.195019,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.71862,275.921,79.6282,-0.195019,0.573346,0.254939,0,1,1,1,1,3,0,3,3,1,1,0
540462668,13251241,45.2203776,-93.1453969,540462744,92.0346,105.315,-80.9676,76.5207,58.5984,0.0,-19.4699,11.5947,-0.414141,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.73417,275.921,79.6315,0.414141,0.588501,0.256066,0,1,1,1,1,3,0,3,3,1,1,0
540567071,13251241,45.2203776,-93.1453969,540567151,89.994,106.501,-81.0342,76.5207,58.5984,0.0,-19.5107,11.4072,-0.89079,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.7414,275.921,79.6981,0.89079,0.576396,0.255667,0,1,1,1,1,3,0,3,3,1,1,0
540666564,13251241,45.2203776,-93.1453969,540666640,88.0351,107.627,-81.1279,76.5207,58.5984,0.0,-19.5558,11.2504,-1.06792,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.74199,275.921,79.7919,1.06792,0.587178,0.254603,0,1,1,1,1,3,0,3,3,1,1,0
540767107,13251241,45.2203776,-93.1453969,540767187,86.069,108.742,-81.2318,76.5207,58.5984,0.0,-19.6514,11.1193,-1.12048,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.73836,275.921,79.8957,1.12048,0.574587,0.254009,0,1,1,1,1,3,0,3,3,1,1,0
540871001,13251241,45.2203776,-93.1453969,540871088,84.0138,109.889,-81.3465,76.5207,58.5984,0.0,-19.7542,11.0011,-1.21314,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.73441,275.921,80.0105,1.21314,0.562544,0.253434,0,1,1,1,1,3,0,3,3,1,1,0
540970582,13251241,45.2203776,-93.1453969,540970707,82.0229,110.98,-81.466,76.5207,58.5984,0.0,-19.8373,10.9058,-1.34935,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.72908,275.921,80.13,1.34935,0.574255,0.253021,0,1,1,1,1,3,0,3,3,1,1,0
541072208,13251241,45.2203776,-93.1453969,541072348,79.9953,112.079,-81.6092,76.5207,58.5984,0.0,-19.8974,10.8191,-1.71806,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.72836,275.921,80.2731,1.71806,0.58878,0.253632,0,1,1,1,1,3,0,3,3,1,1,0
541172128,13251241,45.2203776,-93.1453969,541172204,78.0168,113.144,-81.7924,76.5207,58.5984,0.0,-19.9476,10.745,-2.01273,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.73064,275.921,80.4563,2.01273,0.573434,0.251884,0,1,1,1,1,3,0,3,3,1,1,0
541276818,13251241,45.2203776,-93.1453969,541276894,75.9577,114.243,-81.9901,76.5207,58.5984,0.0,-20.0109,10.6856,-1.94598,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.73712,275.921,80.6541,1.94598,0.587635,0.252322,0,1,1,1,1,3,0,3,3,1,1,0
541376199,13251241,45.2203776,-93.1453969,541376275,73.9576,115.287,-82.1764,76.5207,58.5984,0.0,-20.0636,10.6077,-2.00079,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.74842,275.921,80.8403,2.00079,0.573467,0.252879,0,1,1,1,1,3,0,3,3,1,1,0
541480182,13251241,45.2203776,-93.1453969,541480262,71.8721,116.363,-82.3624,76.5207,58.5984,0.0,-20.1127,10.4944,-1.88193,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.75731,275.921,81.0264,1.88193,0.562367,0.250861,0,1,1,1,1,3,0,3,3,1,1,0
541580989,13251241,45.2203776,-93.1453969,541581074,69.8618,117.393,-82.5265,76.5207,58.5984,0.0,-20.1686,10.3883,-1.63795,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.76374,275.921,81.1905,1.63795,0.576897,0.251653,0,1,1,1,1,3,0,3,3,1,1,0
541681855,13251241,45.2203776,-93.1453969,541681935,67.8051,118.434,-82.659,76.5207,58.5984,0.0,-20.2693,10.2567,-1.17035,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.76008,275.921,81.3229,1.17035,0.562001,0.251961,0,1,1,1,1,3,0,3,3,1,1,0
541782865,13251241,45.2203776,-93.1453969,541782981,65.7473,119.458,-82.7583,76.5207,58.5984,0.0,-20.3808,10.1462,-0.827439,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.74142,275.921,81.4222,0.827439,0.575953,0.25053,0,1,1,1,1,3,0,3,3,1,1,0
541885762,13251241,45.2203776,-93.1453969,541885845,63.6051,120.509,-82.8466,76.5207,58.5984,0.0,-20.4634,10.0706,-0.791871,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.71961,275.921,81.5106,0.791871,0.561794,0.251181,0,1,1,1,1,3,0,3,3,1,1,0
541986397,13251241,45.2203776,-93.1453969,541986484,61.5258,121.506,-82.9458,76.5207,58.5984,0.0,-20.526,10.0636,-0.737916,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.71771,275.921,81.6097,0.737916,0.575636,0.251759,0,1,1,1,1,3,0,3,3,1,1,0
542085747,13251241,45.2203776,-93.1453969,542085865,59.4513,122.506,-83.0474,76.5207,58.5984,0.0,-20.5955,10.0419,-0.879622,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.73169,275.921,81.7113,0.879622,0.560384,0.249905,0,1,1,1,1,3,0,3,3,1,1,0
542187367,13251241,45.2203776,-93.1453969,542187452,57.3265,123.518,-83.1639,76.5207,58.5984,0.0,-20.6635,10.0327,-1.11604,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.74801,275.921,81.8278,1.11604,0.575676,0.25122,0,1,1,1,1,3,0,3,3,1,1,0
542291895,13251241,45.2203776,-93.1453969,542291971,55.154,124.552,-83.2841,76.5207,58.5984,0.0,-20.7336,10.0235,-1.17855,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.7673,275.921,81.9481,1.17855,0.563595,0.249134,0,1,1,1,1,3,0,3,3,1,1,0
542391424,13251241,45.2203776,-93.1453969,542391529,53.0646,125.538,-83.3919,76.5207,58.5984,0.0,-20.8152,9.97375,-1.17754,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.78594,275.921,82.0559,1.17754,0.575441,0.250713,0,1,1,1,1,3,0,3,3,1,1,0
542495438,13251241,45.2203776,-93.1453969,542495518,50.881,126.56,-83.5051,76.5207,58.5984,0.0,-20.8965,9.9218,-1.1754,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.79822,275.921,82.169,1.1754,0.562165,0.249973,0,1,1,1,1,3,0,3,3,1,1,0
542596145,13251241,45.2203776,-93.1453969,542596233,48.7661,127.535,-83.6076,76.5207,58.5984,0.0,-20.9696,9.85327,-0.907425,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.80183,275.921,82.2715,0.907425,0.574515,0.249844,0,1,1,1,1,3,0,3,3,1,1,0
542695577,13251241,45.2203776,-93.1453969,542695653,46.6498,128.502,-83.6935,76.5207,58.5984,0.0,-21.0472,9.78306,-0.838151,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.80261,275.921,82.3574,0.838151,0.560909,0.249038,0,1,1,1,1,3,0,3,3,1,1,0
542796120,13251241,45.2203776,-93.1453969,542796236,44.513,129.458,-83.7908,76.5207,58.5984,0.0,-21.1249,9.69129,-0.972985,10.2961,7.78147,-0.943716,0.0,0.0,0.0,2.79749,275.921,82.4547,0.972985,0.57217,0.250359,0,1,1,1,1,3,0,3,3,1,1,0
