timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
738652182,1492463481400129,452230843,-931465082,356773,325739,0.56,0.0244622,1.694,2.218,0.81,1.1,91,6,21.73,1.85,21.65,0.44,1.48565,-380091,3,1,10
738856267,1492463481400129,452230860,-931464528,356798,325763,0.54,0.0238405,1.7,2.223,0.81,1.1,91,6,21.84,0.37,21.84,0.23,1.55386,-584176,3,1,10
739058681,1492463481400129,452230856,-931463975,356792,325757,0.55,0.0262595,1.707,2.229,0.81,1.1,91,6,21.62,-0.77,21.61,0.08,1.60645,-786590,3,1,10
739260108,1492463482400130,452230834,-931463427,356760,325726,0.55,0.0260337,1.713,2.234,0.81,1.1,91,5,21.57,-1.7,21.5,0.19,1.64988,23318,3,1,10
739456062,1492463482400130,452230794,-931462883,356719,325684,0.55,0.0253404,1.718,2.237,0.81,1.1,91,5,21.51,-2.91,21.31,0.06,1.70651,-172636,3,1,10
739662454,1492463482400130,452230728,-931462341,356760,325725,0.55,0.0243386,1.72,2.238,0.81,1.1,91,5,21.75,-4.13,21.35,0.11,1.76162,-379028,3,1,10
739854084,1492463482400130,452230638,-931461803,356814,325780,0.56,0.0236914,1.724,2.243,0.81,1.1,91,5,21.74,-5.51,21.03,0.03,1.82716,-570658,3,1,10
740058090,1492463482400130,452230526,-931461274,356798,325764,0.55,0.0223343,1.727,2.247,0.81,1.1,91,5,21.66,-6.73,20.59,0.12,1.88677,-774664,3,1,10
740253072,1492463483400130,452230389,-931460756,356791,325757,0.56,0.0214456,1.729,2.251,0.81,1.1,91,3,21.79,-8.15,20.21,-0.06,1.95398,22153,3,1,10
740450684,1492463483400130,452230234,-931460247,356740,325705,0.66,0.0260874,1.736,2.263,0.81,1.1,91,3,21.76,-9.08,19.78,0.1,2.00113,-175459,3,1,10
740665745,1492463483400130,452230057,-931459753,356721,325686,0.65,0.0265273,1.745,2.277,0.81,1.1,91,3,21.69,-10.17,19.15,0.39,2.05902,-390520,3,1,10
740845649,1492463483400130,452229863,-931459275,356648,325613,0.66,0.0292538,1.755,2.292,0.81,1.1,91,3,21.66,-11.24,18.51,0.18,2.11636,-570424,3,1,10
741056905,1492463483400130,452229650,-931458814,356581,325546,0.55,0.0259441,1.762,2.302,0.81,1.1,91,3,21.62,-12.25,17.82,0.21,2.17287,-781680,3,1,10
741252069,1492463484400130,452229420,-931458370,356465,325430,0.55,0.0228942,1.765,2.305,0.81,1.1,85,3,21.62,-13.13,17.17,0.49,2.22369,21025,3,1,10
741452068,1492463484400130,452229175,-931457942,356289,325254,0.52,0.0227781,1.763,2.298,0.81,1.1,85,3,21.61,-14.02,16.43,0.73,2.27734,-178974,3,1,10
741657076,1492463484400130,452228914,-931457539,356127,325091,0.48,0.022065,1.759,2.291,0.81,1.1,85,3,21.4,-14.83,15.38,1.03,2.33801,-383982,3,1,10
741858100,1492463484400130,452228638,-931457159,355972,324937,0.52,0.0223032,1.759,2.293,0.81,1.1,85,3,21.46,-15.66,14.65,0.81,2.38963,-585006,3,1,10
742055476,1492463484400130,452228349,-931456799,355771,324736,0.53,0.0210061,1.758,2.289,0.81,1.1,85,3,21.42,-16.38,13.77,0.98,2.44242,-782382,3,1,10
742253072,1492463485400131,452228050,-931456464,355583,324548,0.5,0.0199226,1.755,2.281,0.81,1.1,80,4,21.36,-17.07,12.8,0.92,2.49818,22161,3,1,10
742457181,1492463485400131,452227739,-931456156,355493,324458,0.49,0.0204743,1.754,2.277,0.81,1.1,80,4,21.14,-17.64,11.64,0.55,2.55823,-181948,3,1,10
742656882,1492463485400131,452227417,-931455878,355465,324430,0.51,0.0213962,1.753,2.277,0.81,1.1,80,4,20.87,-18.03,10.51,0.41,2.61379,-381649,3,1,10
742857097,1492463485400131,452227087,-931455629,355387,324352,0.58,0.0239403,1.754,2.282,0.81,1.1,80,4,20.81,-18.66,9.21,0.19,2.683,-581864,3,1,10
743036859,1492463485400131,452226749,-931455414,355324,324289,0.5,0.0248469,1.757,2.284,0.81,1.1,80,4,20.64,-19.06,7.91,0.28,2.74835,-761626,3,1,10
743258324,1492463486400131,452226403,-931455231,355349,324314,0.51,0.0273812,1.76,2.29,0.81,1.1,81,4,20.64,-19.56,6.58,-0.35,2.81726,21884,3,1,10
743454409,1492463486400131,452226052,-931455082,355372,324337,0.45,0.0259806,1.762,2.294,0.81,1.1,81,4,20.48,-19.79,5.26,-0.18,2.88174,-174201,3,1,10
743652071,1492463486400131,452225698,-931454960,355359,324324,0.43,0.0249547,1.763,2.297,0.81,1.1,81,4,20.33,-19.85,4.39,0.08,2.9238,-371863,3,1,10
743858073,1492463486400131,452225344,-931454869,355350,324315,0.38,0.0243131,1.758,2.292,0.81,1.1,81,4,20.26,-20.04,2.95,0.05,2.99528,-577865,3,1,10
744056160,1492463486400131,452224983,-931454809,355309,324274,0.43,0.024055,1.754,2.292,0.81,1.1,81,4,20.3,-20.19,2.01,0.42,3.04235,-775952,3,1,10
744252100,1492463487400131,452224617,-931454771,355215,324180,0.52,0.0253612,1.755,2.298,0.81,1.1,92,4,20.33,-20.29,1.08,0.5,3.08834,22148,3,1,10
744457652,1492463487400131,452224251,-931454757,355109,324074,0.55,0.0252369,1.757,2.305,0.81,1.1,92,4,20.4,-20.4,0.13,0.38,3.13516,-183404,3,1,10
744653688,1492463487400131,452223886,-931454759,354985,323950,0.51,0.023426,1.758,2.309,0.81,1.1,92,4,20.17,-20.15,-0.45,0.52,3.16403,-379440,3,1,10
744865935,1492463487400131,452223518,-931454784,354911,323876,0.53,0.0231459,1.758,2.312,0.81,1.1,92,4,20.5,-20.44,-1.47,0.47,3.2134,-591687,3,1,10
745056129,1492463487400131,452223150,-931454834,354855,323820,0.51,0.0225008,1.757,2.313,0.81,1.1,92,4,20.37,-20.21,-2.53,0.27,3.26616,-781881,3,1,10
745255253,1492463488400132,452222785,-931454909,354863,323828,0.5,0.0221634,1.755,2.314,0.81,1.1,92,5,20.33,-20.06,-3.32,0.32,3.30539,20826,3,1,10
745454078,1492463488400132,452222425,-931455004,354805,323770,0.5,0.0229643,1.752,2.311,0.81,1.1,92,5,20.11,-19.69,-4.04,0.79,3.34404,-177999,3,1,10
745655385,1492463488400132,452222071,-931455122,354642,323607,0.5,0.0239155,1.749,2.306,0.81,1.1,92,5,20.32,-19.64,-5.19,0.61,3.39975,-379306,3,1,10
745858061,1492463488400132,452221723,-931455270,354502,323467,0.52,0.0238901,1.747,2.303,0.81,1.1,92,5,20.07,-19.03,-6.35,0.71,3.46366,-581982,3,1,10
746059370,1492463488400132,452221384,-931455447,354400,323365,0.51,0.0240747,1.744,2.3,0.81,1.1,92,5,20.14,-18.74,-7.36,0.35,3.516,-783291,3,1,10
746252888,1492463489400132,452221055,-931455653,354302,323266,0.48,0.0241657,1.741,2.294,0.81,1.1,92,4,20.02,-18.12,-8.52,0.23,3.5811,21225,3,1,10
746454817,1492463489400132,452220736,-931455883,354338,323303,0.48,0.0246523,1.739,2.289,0.81,1.1,92,4,19.78,-17.46,-9.29,0.09,3.63053,-180704,3,1,10
746653067,1492463489400132,452220427,-931456134,354303,323268,0.47,0.0247716,1.736,2.282,0.81,1.1,92,4,19.87,-17.08,-10.17,0.07,3.67855,-378954,3,1,10
746868069,1492463489400132,452220128,-931456410,354322,323287,0.44,0.0238066,1.733,2.274,0.81,1.1,92,4,19.83,-16.42,-11.11,-0.03,3.73624,-593956,3,1,10
747058327,1492463489400132,452219840,-931456705,354312,323277,0.47,0.0236281,1.73,2.267,0.81,1.1,92,4,19.71,-15.73,-11.88,-0.08,3.78864,-784214,3,1,10
747254092,1492463490400133,452219566,-931457016,354345,323310,0.45,0.0240239,1.727,2.26,0.81,1.1,92,3,19.47,-14.93,-12.49,-0.08,3.83834,21988,3,1,10
747452427,1492463490400133,452219304,-931457347,354320,323285,0.48,0.0237738,1.726,2.256,0.81,1.1,92,3,19.58,-14.29,-13.39,-0.01,3.89421,-176347,3,1,10
747658334,1492463490400133,452219057,-931457699,354273,323238,0.48,0.0234888,1.721,2.248,0.81,1.1,92,3,19.49,-13.52,-14.04,0.28,3.94573,-382254,3,1,10
747855203,1492463490400133,452218826,-931458065,354308,323273,0.47,0.0228057,1.716,2.241,0.81,1.1,92,3,19.26,-12.65,-14.52,-0.18,3.99584,-579123,3,1,10
748060157,1492463490400133,452218602,-931458444,354342,323307,0.49,0.023385,1.715,2.237,0.81,1.1,92,3,19.56,-12.16,-15.31,-0.06,4.04122,-784077,3,1,10
748255979,1492463491400133,452218387,-931458835,354373,323338,0.49,0.0223015,1.714,2.234,0.81,1.1,91,3,19.43,-11.5,-15.67,0.11,4.07924,21620,3,1,10
748454068,1492463491400133,452218184,-931459237,354430,323395,0.48,0.0227673,1.712,2.231,0.81,1.1,91,3,19.49,-10.87,-16.18,-0.06,4.12098,-176469,3,1,10
748655434,1492463491400133,452217996,-931459654,354437,323402,0.53,0.0234195,1.711,2.227,0.81,1.1,91,3,19.56,-9.95,-16.84,-0.17,4.17867,-377835,3,1,10
748857193,1492463491400133,452217819,-931460082,354477,323442,0.56,0.0234876,1.707,2.222,0.81,1.1,91,3,19.67,-9.47,-17.24,-0.13,4.20994,-579594,3,1,10
749039406,1492463491400133,452217654,-931460516,354488,323453,0.56,0.0240032,1.708,2.221,0.81,1.1,91,3,19.52,-8.49,-17.58,-0.29,4.26235,-761807,3,1,10
749239294,1492463492400133,452217498,-931460957,354599,323565,0.61,0.0267135,1.707,2.22,0.81,1.1,85,4,19.72,-8.09,-17.98,-0.1,4.28956,42777,3,1,10
749458062,1492463492400133,452217362,-931461412,354648,323613,0.59,0.0272681,1.709,2.221,0.81,1.1,85,4,19.67,-6.8,-18.45,-0.48,4.35912,-175991,3,1,10
749656072,1492463492400133,452217241,-931461869,354840,323805,0.53,0.026141,1.707,2.218,0.81,1.1,85,4,19.49,-5.87,-18.57,-0.64,4.40622,-374001,3,1,10
749854466,1492463492400133,452217138,-931462336,355002,323968,0.52,0.026814,1.704,2.215,0.81,1.1,85,4,19.52,-5.01,-18.86,-0.53,4.45268,-572395,3,1,10
750063313,1492463492400133,452217053,-931462815,355088,324054,0.51,0.026022,1.701,2.211,0.81,1.1,85,4,19.55,-4.19,-19.1,-0.43,4.49654,-781242,3,1,10
750256371,1492463493400134,452216988,-931463298,355146,324112,0.58,0.0281789,1.7,2.213,0.81,1.1,79,3,19.39,-3.18,-19.12,-0.36,4.5478,22129,3,1,10
750457078,1492463493400134,452216944,-931463788,355238,324204,0.56,0.0281059,1.701,2.215,0.81,1.1,79,3,19.52,-2.06,-19.41,-0.49,4.60655,-178578,3,1,10
750636479,1492463493400134,452216917,-931464282,355277,324243,0.55,0.0273345,1.699,2.217,0.88,1.1,79,3,19.53,-1.08,-19.49,-0.23,4.65728,-357979,3,1,9
750856070,1492463493400134,452216909,-931464774,355358,324323,0.54,0.0277507,1.701,2.221,0.88,1.1,79,3,19.31,-0.08,-19.3,-0.45,4.70838,-577570,3,1,9
751037723,1492463493400134,452216914,-931465265,355415,324381,0.54,0.0273092,1.701,2.224,0.88,1.1,79,3,19.48,0.61,-19.47,-0.34,4.74346,-759223,3,1,9
751258763,1492463494400134,452216934,-931465757,355407,324372,0.53,0.0246264,1.702,2.226,0.88,1.1,80,3,19.3,1.54,-19.24,0.23,4.79207,21442,3,1,9
751457700,1492463494400134,452216971,-931466249,355423,324389,0.53,0.0244748,1.703,2.228,0.88,1.1,80,3,19.45,2.47,-19.29,0.1,4.83994,-177495,3,1,9
751657612,1492463494400134,452217023,-931466742,355440,324406,0.5,0.0228622,1.702,2.23,0.88,1.1,80,3,19.65,3.24,-19.38,0.42,4.8779,-377407,3,1,9
751855604,1492463494400134,452217093,-931467234,355450,324416,0.52,0.0232933,1.701,2.233,0.88,1.1,80,3,19.59,4.53,-19.06,0.02,4.9456,-575399,3,1,9
752059644,1492463494400134,452217182,-931467722,355478,324444,0.53,0.0239021,1.701,2.236,0.88,1.1,80,3,19.72,5.47,-18.94,0.15,4.99368,-779439,3,1,9
752240257,1492463495400134,452217284,-931468204,355540,324506,0.52,0.0252371,1.701,2.239,0.88,1.1,80,3,19.6,6.18,-18.6,0.02,5.03328,44823,3,1,9
752458526,1492463495400134,452217405,-931468675,355528,324494,0.52,0.0258703,1.702,2.243,0.81,1.1,80,3,19.76,7.14,-18.43,0.07,5.0818,-173446,3,1,10
752657114,1492463495400134,452217543,-931469138,355478,324444,0.52,0.0266643,1.704,2.249,0.81,1.1,80,3,19.79,7.97,-18.11,0.33,5.12683,-372034,3,1,10
752873061,1492463495400134,452217694,-931469593,355408,324374,0.53,0.0286806,1.706,2.254,0.81,1.1,80,3,19.73,8.84,-17.64,0.37,5.17687,-587981,3,1,10
753057593,1492463495400134,452217861,-931470034,355365,324331,0.53,0.0279888,1.707,2.259,0.81,1.1,80,3,19.64,9.66,-17.09,0.36,5.2269,-772513,3,1,10
753263083,1492463496400135,452218041,-931470464,355351,324318,0.52,0.0274504,1.707,2.262,0.81,1.1,80,3,19.55,10.27,-16.63,0.23,5.26579,25347,3,1,10
753441640,1492463496400135,452218239,-931470882,355423,324390,0.58,0.0270067,1.709,2.267,0.81,1.1,80,3,19.85,11.68,-16.05,0.23,5.34151,-153210,3,1,10
753641598,1492463496400135,452218453,-931471288,355420,324386,0.6,0.024794,1.71,2.269,0.81,1.1,80,3,19.94,12.25,-15.72,0.75,5.37437,-353168,3,1,10
753858070,1492463496400135,452218678,-931471673,355253,324219,0.6,0.0234506,1.707,2.268,0.81,1.1,80,3,19.51,12.59,-14.89,0.63,5.41422,-569640,3,1,10
754062070,1492463496400135,452218915,-931472039,355160,324126,0.55,0.0242533,1.704,2.267,0.81,1.1,80,3,19.44,13.48,-14.01,-0.11,5.47852,-773640,3,1,10
754259199,1492463497400135,452219168,-931472379,355304,324270,0.58,0.0237311,1.7,2.264,0.81,1.1,85,3,19.3,14.52,-12.71,-0.48,5.56413,20970,3,1,10
754458076,1492463497400135,452219432,-931472693,355527,324494,0.61,0.0233289,1.696,2.261,0.81,1.1,85,3,19.18,15.15,-11.74,-0.84,5.62382,-177907,3,1,10
754657386,1492463497400135,452219709,-931472977,355559,324525,0.67,0.0231576,1.696,2.262,0.81,1.1,85,3,19.0,15.6,-10.83,-0.42,5.67629,-377217,3,1,10
754862078,1492463497400135,452219989,-931473242,355697,324663,0.67,0.0266128,1.696,2.266,0.81,1.1,85,3,18.63,15.71,-10.01,-0.5,5.716,-581909,3,1,10
755055080,1492463497400135,452220272,-931473483,355730,324697,0.66,0.030126,1.698,2.272,0.81,1.1,86,4,18.23,15.88,-8.93,-0.64,5.77113,-774911,3,1,10
755260070,1492463498400135,452220563,-931473693,355829,324795,0.65,0.0302127,1.699,2.273,0.81,1.1,86,4,18.18,16.44,-7.72,-0.72,5.84449,21020,3,1,10
755457070,1492463498400135,452220857,-931473884,355930,324896,0.65,0.0319519,1.701,2.277,0.81,1.1,86,4,17.94,16.42,-7.15,-1.07,5.87259,-175980,3,1,10
755662745,1492463498400135,452221153,-931474054,356068,325034,0.66,0.0319078,1.702,2.278,0.81,1.1,86,4,17.89,16.77,-6.17,-0.77,5.93086,-381655,3,1,10
755854113,1492463498400135,452221457,-931474203,356077,325044,0.67,0.0321895,1.706,2.282,0.81,1.1,86,4,18.0,17.09,-5.66,-0.15,5.96361,-573023,3,1,10
756060166,1492463498400135,452221760,-931474336,356088,325055,0.66,0.0316709,1.71,2.286,0.81,1.1,86,4,17.69,17.04,-4.74,-0.01,6.0118,-779076,3,1,10
756251250,1492463499400136,452222070,-931474447,356066,325033,0.63,0.0302275,1.714,2.294,0.81,1.1,86,3,17.9,17.41,-4.17,0.16,6.04792,20952,3,1,10
756463075,1492463499400136,452222388,-931474541,355984,324951,0.63,0.0311784,1.717,2.302,0.81,1.1,86,3,18.13,17.79,-3.48,0.53,6.08981,-190873,3,1,10
756655086,1492463499400136,452222709,-931474616,355852,324819,0.6,0.0304387,1.721,2.309,0.81,1.1,86,3,18.09,17.88,-2.73,0.64,6.13157,-382884,3,1,10
756861574,1492463499400136,452223037,-931474680,355824,324791,0.53,0.0281728,1.722,2.313,0.81,1.1,86,3,18.48,18.33,-2.36,0.5,6.15529,-589372,3,1,10
757057868,1492463499400136,452223370,-931474742,355674,324640,0.51,0.0274858,1.72,2.314,0.81,1.1,86,3,18.59,18.43,-2.01,1.42,6.17458,-785666,3,1,10
757257097,1492463500400136,452223704,-931474784,355354,324320,0.54,0.0274165,1.719,2.316,0.81,1.1,86,3,18.74,18.61,-1.32,1.78,6.21227,22521,3,1,10
757454074,1492463500400136,452224046,-931474806,355089,324055,0.52,0.025831,1.715,2.308,0.81,1.1,86,3,19.18,19.1,-0.5,1.61,6.25707,-174456,3,1,10
757661025,1492463500400136,452224391,-931474802,354896,323863,0.53,0.0259031,1.711,2.301,0.81,1.1,86,3,19.3,19.26,0.53,1.17,0.0272908,-381407,3,1,10
757852896,1492463500400136,452224739,-931474772,354800,323767,0.49,0.0237607,1.704,2.289,0.81,1.1,86,3,19.59,19.52,1.52,0.6,0.0778438,-573278,3,1,10
758041308,1492463500400136,452225090,-931474717,354802,323768,0.46,0.0219009,1.697,2.275,0.81,1.1,86,3,19.69,19.51,2.67,0.08,0.136133,-761690,3,1,10
758251304,1492463501400137,452225445,-931474634,354976,323943,0.44,0.0217585,1.686,2.26,0.81,1.1,86,4,19.9,19.58,3.59,-0.14,0.18134,21782,3,1,10
758454418,1492463501400137,452225797,-931474525,355017,323984,0.43,0.0220002,1.676,2.247,0.81,1.1,86,4,20.07,19.51,4.69,0.09,0.235776,-181332,3,1,10
758662774,1492463501400137,452226148,-931474387,355080,324047,0.41,0.0213719,1.666,2.234,0.81,1.1,86,4,20.3,19.42,5.9,-0.31,0.294848,-389688,3,1,10
758868747,1492463501400137,452226493,-931474226,355185,324151,0.41,0.0213686,1.657,2.227,0.81,1.1,86,4,20.08,18.98,6.56,-0.17,0.332575,-595661,3,1,10
759056174,1492463501400137,452226832,-931474043,355347,324313,0.4,0.0219189,1.65,2.221,0.81,1.1,86,4,20.19,18.7,7.6,-0.49,0.385914,-783088,3,1,10
759257257,1492463502400137,452227167,-931473836,355520,324486,0.38,0.0215958,1.643,2.215,0.81,1.1,86,4,20.27,18.44,8.41,-0.52,0.42809,20842,3,1,10
760256068,1492463503400137,452228703,-931472435,356548,325514,0.3,0.0201481,1.598,2.15,0.81,1.1,85,4,20.43,15.61,13.14,-1.02,0.699835,22009,3,1,10
760459394,1492463503400137,452228975,-931472087,356795,325762,0.36,0.0215089,1.592,2.143,0.81,1.1,85,4,20.4,14.78,14.0,-1.29,0.758306,-181317,3,1,10
760652073,1492463503400137,452229233,-931471721,357079,326045,0.39,0.0217327,1.589,2.143,0.81,1.1,85,4,20.37,14.08,14.67,-1.31,0.805969,-373996,3,1,10
760859510,1492463503400137,452229480,-931471335,357290,326256,0.37,0.0202996,1.587,2.139,0.81,1.1,85,4,20.43,13.26,15.51,-0.94,0.863486,-581433,3,1,10
761050124,1492463503400137,452229715,-931470928,357467,326433,0.38,0.0194388,1.581,2.133,0.81,1.1,85,4,20.72,12.81,16.27,-0.73,0.903706,-772047,3,1,10
761257602,1492463504400138,452229936,-931470503,357647,326613,0.39,0.0181659,1.577,2.127,0.81,1.1,85,4,20.69,11.88,16.93,-0.69,0.959025,20518,3,1,10
761452172,1492463504400138,452230141,-931470063,357796,326762,0.43,0.0195355,1.575,2.126,0.81,1.1,85,4,20.59,10.87,17.47,-0.77,1.01399,-174052,3,1,10
761654490,1492463504400138,452230326,-931469616,357877,326843,0.44,0.020586,1.571,2.122,0.81,1.1,85,4,20.02,9.7,17.5,-0.43,1.06457,-376370,3,1,10
761856094,1492463504400138,452230488,-931469168,358019,326985,0.46,0.0222294,1.568,2.12,0.81,1.1,85,4,19.52,8.38,17.6,-1.0,1.12631,-577974,3,1,10
762056127,1492463504400138,452230629,-931468721,358271,327237,0.48,0.0242826,1.57,2.121,0.81,1.1,85,4,18.97,7.28,17.47,-1.18,1.17576,-778007,3,1,10
762253072,1492463505400138,452230749,-931468273,358538,327504,0.5,0.0250994,1.572,2.122,0.81,1.1,79,4,18.8,6.16,17.72,-1.19,1.23635,23011,3,1,10
762456094,1492463505400138,452230852,-931467827,358715,327681,0.5,0.0262005,1.576,2.124,0.81,1.1,79,4,18.16,5.27,17.35,-1.16,1.27598,-180011,3,1,10
762654244,1492463505400138,452230939,-931467389,358927,327893,0.57,0.028618,1.58,2.128,0.81,1.1,79,4,17.64,4.58,17.02,-0.75,1.30819,-378161,3,1,10
762860074,1492463505400138,452231012,-931466953,359007,327973,0.59,0.0323317,1.588,2.135,0.81,1.1,79,4,17.46,3.71,17.06,-0.22,1.3569,-583991,3,1,10
763055296,1492463505400138,452231072,-931466518,359003,327969,0.59,0.0324999,1.597,2.141,0.81,1.1,79,4,17.37,3.12,17.09,0.19,1.3903,-779213,3,1,10
763258609,1492463506400138,452231122,-931466082,358915,327880,0.57,0.0315533,1.607,2.148,0.81,1.1,79,3,17.35,2.62,17.15,0.48,1.41947,20616,3,1,10
763455951,1492463506400138,452231164,-931465643,358723,327689,0.56,0.0286292,1.613,2.147,0.81,1.1,79,3,17.43,2.14,17.28,0.91,1.44732,-176726,3,1,10
763656165,1492463506400138,452231194,-931465202,358454,327420,0.57,0.0287487,1.621,2.15,0.81,1.1,79,3,17.35,1.29,17.25,1.3,1.4964,-376940,3,1,10
763854072,1492463506400138,452231208,-931464756,358163,327128,0.58,0.0316365,1.629,2.154,0.81,1.1,79,3,17.7,0.31,17.64,1.44,1.5532,-574847,3,1,10
764059292,1492463506400138,452231206,-931464308,357915,326881,0.57,0.0303206,1.636,2.154,0.81,1.1,79,3,17.67,-0.43,17.62,1.17,1.59501,-780067,3,1,10
764250100,1492463507400139,452231194,-931463862,357610,326575,0.57,0.0303743,1.642,2.152,0.81,1.1,79,5,17.53,-1.07,17.43,1.56,1.63194,22755,3,1,10
764460779,1492463507400139,452231169,-931463414,357175,326140,0.55,0.0312581,1.641,2.143,0.81,1.1,79,5,17.67,-1.75,17.5,1.72,1.67052,-187924,3,1,10
764656067,1492463507400139,452231132,-931462965,356712,325677,0.55,0.0300666,1.642,2.137,0.81,1.1,79,5,17.75,-2.25,17.46,2.24,1.69888,-383212,3,1,10
764870420,1492463507400139,452231086,-931462517,356224,325189,0.58,0.0290679,1.641,2.13,0.81,1.1,79,5,17.83,-3.21,17.43,1.96,1.75276,-597565,3,1,10
765060073,1492463507400139,452231020,-931462076,355898,324863,0.57,0.0270589,1.639,2.122,0.81,1.1,93,4,17.76,-3.99,17.22,1.8,1.79837,-787218,3,1,10
765257133,1492463508400139,452230941,-931461638,355510,324475,0.56,0.0270573,1.638,2.119,0.81,1.1,93,4,17.94,-4.89,17.17,1.84,1.84853,23748,3,1,10
765456266,1492463508400139,452230846,-931461202,355187,324153,0.51,0.0250617,1.635,2.115,0.81,1.1,93,4,18.14,-5.75,17.14,1.44,1.89466,-175385,3,1,10
765656345,1492463508400139,452230736,-931460770,355037,324002,0.53,0.0267716,1.638,2.12,0.81,1.1,93,4,18.0,-6.2,16.86,1.14,1.92341,-375464,3,1,10
765854678,1492463508400139,452230618,-931460345,354747,323712,0.54,0.0275912,1.642,2.128,0.81,1.1,93,4,18.07,-7.1,16.57,1.2,1.97543,-573797,3,1,10
766056182,1492463508400139,452230486,-931459927,354512,323477,0.55,0.0262415,1.647,2.136,0.81,1.1,93,4,17.99,-7.62,16.26,1.1,2.00913,-775301,3,1,10
766251082,1492463509400140,452230341,-931459521,354415,323380,0.53,0.0264431,1.649,2.143,0.81,1.1,93,4,18.03,-8.65,15.82,-0.11,2.07101,21009,3,1,10
766454096,1492463509400140,452230179,-931459125,354378,323343,0.51,0.0261609,1.649,2.147,0.81,1.1,93,4,18.04,-9.4,15.4,-0.15,2.11866,-182005,3,1,10
766652072,1492463509400140,452230006,-931458737,354434,323400,0.54,0.0287484,1.654,2.156,0.81,1.1,93,4,17.92,-9.72,15.05,-0.12,2.14412,-379981,3,1,10
766855277,1492463509400140,452229825,-931458358,354465,323430,0.54,0.0277263,1.658,2.166,0.81,1.1,93,4,18.01,-10.3,14.78,-0.02,2.17938,-583186,3,1,10
767054073,1492463509400140,452229639,-931457986,354435,323400,0.51,0.0266444,1.662,2.172,0.81,1.1,93,4,17.82,-10.56,14.36,-0.1,2.20505,-781982,3,1,10
767257434,1492463510400140,452229446,-931457626,354519,323484,0.55,0.0260183,1.666,2.176,0.81,1.1,87,7,17.78,-11.06,13.92,-0.05,2.24242,21736,3,1,10
767456709,1492463510400140,452229247,-931457275,354615,323580,0.53,0.026296,1.67,2.177,0.81,1.1,87,7,17.7,-11.42,13.52,-0.45,2.27214,-177539,3,1,10
767656874,1492463510400140,452229043,-931456933,354704,323669,0.51,0.0229115,1.67,2.172,0.81,1.1,87,7,17.69,-11.68,13.28,-0.4,2.29217,-377704,3,1,10
767854324,1492463510400140,452228833,-931456590,354701,323666,0.53,0.0297874,1.674,2.178,0.81,1.1,87,7,17.88,-11.84,13.4,0.12,2.29462,-575154,3,1,10
768057988,1492463510400140,452228617,-931456254,354655,323619,0.52,0.0280771,1.676,2.18,0.81,1.1,87,7,17.87,-12.2,13.05,0.13,2.32252,-778818,3,1,10
768259893,1492463511400140,452228396,-931455925,354608,323572,0.5,0.0249453,1.677,2.176,0.81,1.1,81,3,17.88,-12.54,12.75,0.09,2.34779,21896,3,1,10
768457587,1492463511400140,452228167,-931455603,354591,323556,0.5,0.0255916,1.678,2.176,0.81,1.1,81,3,18.08,-13.02,12.55,0.15,2.37477,-175798,3,1,10
768657580,1492463511400140,452227930,-931455286,354583,323548,0.53,0.0277319,1.679,2.18,0.81,1.1,81,3,18.05,-13.27,12.24,0.14,2.39668,-375791,3,1,10
768862770,1492463511400140,452227689,-931454980,354874,323839,0.54,0.0276999,1.682,2.183,0.81,1.1,81,3,17.87,-13.37,11.85,-0.47,2.41625,-580981,3,1,10
769057120,1492463511400140,452227445,-931454685,355118,324082,0.54,0.0274758,1.684,2.185,0.81,1.1,76,4,17.68,-13.58,11.31,-0.52,2.44716,-775331,3,1,10
769247482,1492463512400141,452227193,-931454405,355176,324140,0.56,0.0271718,1.687,2.189,0.81,1.1,76,4,17.95,-14.35,10.77,-0.55,2.49781,44888,3,1,10
769459166,1492463512400141,452226932,-931454146,355225,324189,0.56,0.0271367,1.69,2.193,0.89,1.25,76,4,17.64,-14.61,9.86,-0.68,2.54778,-166796,3,1,9
769658298,1492463512400141,452226664,-931453905,355346,324311,0.67,0.0334243,1.697,2.205,0.89,1.25,76,4,17.69,-15.09,9.2,-0.82,2.59416,-365928,3,1,9
769858133,1492463512400141,452226393,-931453674,355373,324338,0.73,0.0335745,1.709,2.217,0.81,1.1,76,4,17.56,-15.04,9.04,-0.56,2.60022,-565763,3,1,10
770058080,1492463512400141,452226116,-931453457,355426,324391,0.72,0.0385425,1.722,2.233,0.81,1.1,76,4,17.64,-15.63,8.16,-0.4,2.66043,-765710,3,1,10
770262072,1492463513400141,452225830,-931453259,355475,324440,0.72,0.035593,1.737,2.25,0.81,1.1,75,4,17.73,-16.05,7.52,-0.09,2.70327,22795,3,1,10
770459080,1492463513400141,452225540,-931453078,355500,324465,0.7,0.0340467,1.749,2.265,0.81,1.1,75,4,17.61,-16.22,6.86,-0.33,2.7412,-174213,3,1,10
770656906,1492463513400141,452225245,-931452909,355405,324370,0.67,0.0324834,1.76,2.279,0.81,1.1,75,4,17.84,-16.61,6.48,0.19,2.76952,-372039,3,1,10
