timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
819743417,819743417,0,0,0,0,0,0,0,0,0,0,0
820833162,820833162,0,0,0,0,0,0,0,0,0,0,0
821828140,821828140,0,0,0,0,0,0,0,0,0,0,0
822798101,822798101,0,0,0,0,0,0,0,0,0,0,0
823816068,823816068,0,0,0,0,0,0,0,0,0,0,0
824910036,824910036,0,0,0,0,0,0,0,0,0,0,0
825853133,825853133,0,0,0,0,0,0,0,0,0,0,0
826866231,826866231,0,0,0,0,0,0,0,0,0,0,0
828037174,828037174,0,0,0,0,0,0,0,0,0,0,0
828836129,828836129,0,0,0,0,0,0,0,0,0,0,0
829899367,829899367,0,0,0,0,0,0,0,0,0,0,0
831017123,831017123,0,0,0,0,0,0,0,0,0,0,0
833005063,833005063,0,0,0,0,0,0,0,0,0,0,0
833928511,833928511,0,0,0,0,0,0,0,0,0,0,0
834947148,834947148,0,0,0,0,0,0,0,0,0,0,0
836036331,836036331,0,0,0,0,0,0,0,0,0,0,0
836980139,836980139,0,0,0,0,0,0,0,0,0,0,0
838072059,838072059,0,0,0,0,0,0,0,0,0,0,0
839096495,839096495,0,0,0,0,0,0,0,0,0,0,0
840039470,840039470,0,0,0,0,0,0,0,0,0,0,0
841127065,841127065,0,0,0,0,0,0,0,0,0,0,0
842145267,842145267,0,0,0,0,0,0,0,0,0,0,0
843092413,843092413,0,0,0,0,0,0,0,0,0,0,0
844095239,844095239,0,0,0,0,0,0,0,0,0,0,0
845236481,845236481,0,0,0,0,0,0,0,0,0,0,0
846129095,846129095,0,0,0,0,0,0,0,0,0,0,0
847153274,847153274,0,0,0,0,0,0,0,0,0,0,0
848240166,848240166,0,0,0,0,0,0,0,0,0,0,0
849182612,849182612,0,0,0,0,0,0,0,0,0,0,0
850200069,850200069,0,0,0,0,0,0,0,0,0,0,0
851285136,851285136,0,0,0,0,0,0,0,0,0,0,0
852236143,852236143,0,0,0,0,0,0,0,0,0,0,0
853253075,853253075,0,0,0,0,0,0,0,0,0,0,0
855242069,855242069,0,0,0,0,0,0,0,0,0,0,0
856309155,856309155,0,0,0,0,0,0,0,0,0,0,0
