timestamp,altitudeSp,altitude_filtered,flightPathAngleSp,flightPathAngle,flightPathAngleFiltered,airspeedSp,airspeed_filtered,airspeedDerivativeSp,airspeedDerivative,totalEnergyError,energyDistributionError,totalEnergyRateError,energyDistributionRateError,throttle_integ,pitch_integ,mode
699341476,352.365,352.742,-0.0185806,0.235555,0.235555,17.0,16.784,0.00431927,0.429374,-0.0518951,-7.3479,-9.37545,4.64191,0.17061,87.1934,0
699361503,352.365,352.746,-0.0188339,0.220612,0.220612,17.0,16.7615,0.00477005,0.439373,0.28392,-7.76831,-9.42691,4.93644,0.170611,87.1779,0
699381571,352.365,352.75,-0.0190643,0.196513,0.196513,17.0,16.7399,0.00520237,0.468189,0.608154,-8.16821,-9.51442,5.63625,0.170613,87.1615,0
699421532,352.365,352.757,-0.0195267,0.165958,0.165958,17.0,16.6978,0.00604404,0.503152,1.24144,-8.94214,-9.6669,6.48162,0.170621,87.1265,0
699443270,352.365,352.76,-0.0197586,0.118468,0.118468,17.0,16.6753,0.00649479,0.518305,1.58723,-9.34839,-9.71154,7.17903,0.170627,87.1062,0
699461565,352.365,352.763,-0.0199066,0.124539,0.124539,17.0,16.6562,0.00687523,0.536087,1.87787,-9.69189,-9.81547,7.39815,0.170634,87.0884,0
699481588,352.365,352.766,-0.0200851,0.0966391,0.0966391,17.0,16.636,0.00727932,0.5653,2.1893,-10.053,-9.93796,8.13858,0.170642,87.0683,0
699501600,352.365,352.769,-0.0202377,0.145185,0.145185,17.0,16.6158,0.00768475,0.591901,2.49118,-10.4253,-10.2163,8.08495,0.170651,87.0475,0
699521629,352.365,352.773,-0.0203873,0.156069,0.156069,17.0,16.5964,0.00807186,0.63073,2.77621,-10.783,-10.5859,8.60343,0.170661,87.0259,0
699541654,352.365,352.777,-0.0205338,0.172428,0.172428,17.0,16.5769,0.00846191,0.645311,3.06137,-11.1448,-10.9586,8.66468,0.170672,87.0035,0
699561969,352.365,352.781,-0.0207108,0.175529,0.175529,17.0,16.5573,0.0088541,0.669599,3.34767,-11.5083,-11.3398,9.01569,0.170684,86.9802,0
699583941,352.365,352.785,-0.0208664,0.166859,0.166859,17.0,16.5368,0.00926395,0.685466,3.64844,-11.8857,-11.6764,9.34125,0.170699,86.954,0
699601882,352.365,352.788,-0.0209961,0.197111,0.197111,17.0,16.5204,0.00959167,0.695366,3.8846,-12.1912,-12.0348,9.19038,0.170712,86.9322,0
699621872,352.365,352.792,-0.0212082,0.178626,0.178626,17.0,16.5031,0.00993877,0.720458,4.13503,-12.5139,-12.3649,9.76604,0.170727,86.9072,0
699641850,352.365,352.796,-0.0214279,0.203689,0.203689,17.0,16.4864,0.0102717,0.73273,4.36736,-12.8308,-12.7156,9.70311,0.170743,86.8815,0
699661884,352.365,352.801,-0.0216385,0.209596,0.209596,17.0,16.4708,0.0105835,0.755122,4.58081,-13.1311,-13.0787,9.99554,0.170759,86.8552,0
699681921,352.365,352.805,-0.0218414,0.208962,0.208962,17.0,16.456,0.0108796,0.762714,4.7821,-13.4175,-13.39,10.1088,0.170777,86.8283,0
699702003,352.365,352.81,-0.022023,0.230975,0.230975,17.0,16.4422,0.0111555,0.775575,4.96335,-13.6899,-13.722,10.0877,0.170795,86.8008,0
699721890,352.365,352.813,-0.0221573,0.177648,0.177648,17.0,16.4294,0.0114111,0.777781,5.14192,-13.9314,-13.8877,10.6316,0.170813,86.7731,0
699742529,352.365,352.816,-0.0223007,0.18841,0.18841,17.0,16.4175,0.01165,0.777863,5.30392,-14.1619,-14.0393,10.5129,0.170833,86.7439,0
699782571,352.365,352.82,-0.0223953,0.140254,0.140254,17.0,16.3996,0.012009,0.779801,5.56081,-14.4939,-14.1163,10.9964,0.170873,86.6862,0
699804600,352.365,352.821,-0.0223831,0.11307,0.11307,17.0,16.3921,0.012159,0.790769,5.67448,-14.6262,-14.1113,11.4347,0.170896,86.654,0
699822543,352.365,352.821,-0.0223801,0.0849352,0.0849352,17.0,16.3875,0.0122509,0.786974,5.74883,-14.7024,-14.0387,11.6433,0.170915,86.6276,0
699843265,352.365,352.821,-0.022319,0.0814673,0.0814673,17.0,16.3832,0.0123351,0.792439,5.82005,-14.7693,-13.9906,11.7628,0.170937,86.597,0
699862536,352.365,352.82,-0.0222656,0.0406394,0.0406394,17.0,16.3808,0.0123832,0.800407,5.87041,-14.7976,-13.8976,12.2916,0.170958,86.5685,0
699882501,352.365,352.819,-0.0221481,0.0633415,0.0633415,17.0,16.3792,0.0124164,0.805434,5.90666,-14.8159,-13.8835,12.1506,0.170979,86.5389,0
699902527,352.365,352.817,-0.0220261,0.0112788,0.0112788,17.0,16.3788,0.0124236,0.819973,5.93451,-14.7998,-13.8175,12.9001,0.171001,86.5092,0
699922557,352.365,352.814,-0.021875,-0.0145841,-0.0145841,17.0,16.3787,0.0124252,0.806465,5.96442,-14.7725,-13.6694,12.9339,0.171022,86.4797,0
699942641,352.365,352.81,-0.0216995,-0.0597573,-0.0597573,17.0,16.3798,0.012404,0.825262,5.98561,-14.7166,-13.5237,13.6877,0.171044,86.4501,0
699962673,352.365,352.806,-0.0215408,-0.0821973,-0.0821973,17.0,16.3813,0.0123735,0.830103,6.00212,-14.6501,-13.3791,13.9903,0.171066,86.4207,0
699982740,352.365,352.802,-0.0213852,-0.0508377,-0.0508377,17.0,16.3839,0.0123223,0.850951,5.99367,-14.5747,-13.3935,14.0288,0.171088,86.3915,0
700002670,352.365,352.798,-0.0212463,-0.0756876,-0.0756876,17.0,16.3873,0.012255,0.868591,5.9751,-14.4829,-13.4146,14.5669,0.17111,86.3626,0
700022671,352.365,352.796,-0.0211456,-0.0457355,-0.0457355,17.0,16.391,0.0121801,0.87798,5.94206,-14.3933,-13.5218,14.4325,0.171131,86.3339,0
700042689,352.365,352.792,-0.021077,-0.112375,-0.112375,17.0,16.395,0.0120993,0.876912,5.9144,-14.2883,-13.4741,15.074,0.171153,86.3053,0
700085524,352.365,352.781,-0.0208115,-0.203852,-0.203852,17.0,16.4037,0.0119269,0.858977,5.87462,-14.0454,-13.0567,15.6897,0.171199,86.2448,0
700104689,352.365,352.775,-0.0206024,-0.279501,-0.279501,17.0,16.4078,0.0118431,0.851797,5.86638,-13.9163,-12.694,16.3208,0.171219,86.2181,0
700123270,352.365,352.769,-0.0203537,-0.287969,-0.287969,17.0,16.4123,0.0117546,0.847339,5.85187,-13.7854,-12.3731,16.3382,0.171239,86.1925,0
700142590,352.365,352.762,-0.0200562,-0.361117,-0.361117,17.0,16.4172,0.011656,0.853363,5.84515,-13.6304,-11.9932,17.1631,0.17126,86.1662,0
700162564,352.365,352.754,-0.0197189,-0.371779,-0.371779,17.0,16.4227,0.0115465,0.843721,5.83246,-13.4634,-11.6374,17.1191,0.171281,86.1393,0
700182610,352.365,352.745,-0.0194031,-0.406947,-0.406947,17.0,16.4289,0.0114211,0.854083,5.8112,-13.2786,-11.3186,17.6446,0.171302,86.1127,0
700203058,352.365,352.736,-0.0190567,-0.44326,-0.44326,17.0,16.4354,0.0112914,0.85098,5.79259,-13.084,-10.983,17.9606,0.171324,86.0859,0
700222392,352.365,352.727,-0.0187546,-0.491334,-0.491334,17.0,16.4421,0.0111572,0.862198,5.7699,-12.886,-10.6581,18.6274,0.171344,86.061,0
700242422,352.365,352.718,-0.0183456,-0.495602,-0.495602,17.0,16.4491,0.0110171,0.85709,5.74481,-12.6809,-10.3739,18.5975,0.171365,86.0356,0
700262434,352.365,352.709,-0.017894,-0.50697,-0.50697,17.0,16.4568,0.0108643,0.868326,5.71138,-12.4629,-10.1621,18.9073,0.171386,86.0107,0
700282464,352.365,352.699,-0.0174606,-0.545946,-0.545946,17.0,16.4646,0.010709,0.868826,5.68195,-12.2366,-9.91882,19.3112,0.171407,85.9862,0
700302507,352.365,352.69,-0.0170471,-0.510448,-0.510448,17.0,16.4728,0.010543,0.875294,5.63367,-12.0115,-9.81632,19.0835,0.171427,85.9621,0
700322487,352.365,352.68,-0.0165894,-0.534765,-0.534765,17.0,16.4822,0.0103565,0.898962,5.57303,-11.7649,-9.76597,19.7277,0.171447,85.9386,0
700362512,352.365,352.665,-0.0158142,-0.436492,-0.436492,17.0,16.5035,0.00993031,0.937627,5.37267,-11.2622,-10.127,19.4357,0.171487,85.893,0
700382544,352.365,352.658,-0.0154922,-0.417564,-0.417564,17.0,16.5155,0.00968903,0.951707,5.23869,-10.998,-10.4246,19.5009,0.171506,85.871,0
700402551,352.365,352.653,-0.0152145,-0.333581,-0.333581,17.0,16.5281,0.00943821,0.967498,5.07837,-10.7439,-10.8822,18.957,0.171525,85.8495,0
700422570,352.365,352.649,-0.0149734,-0.326494,-0.326494,17.0,16.5418,0.00916374,0.988493,4.89687,-10.4717,-11.3348,19.2549,0.171542,85.8285,0
700443013,352.365,352.645,-0.0147079,-0.271154,-0.271154,17.0,16.5565,0.00886959,0.991497,4.68959,-10.1921,-11.8186,18.7838,0.17156,85.8077,0
700462612,352.365,352.642,-0.0145172,-0.236819,-0.236819,17.0,16.571,0.00858063,1.01083,4.47908,-9.92383,-12.3405,18.7882,0.171576,85.7882,0
700482632,352.365,352.639,-0.0143204,-0.224221,-0.224221,17.0,16.5863,0.00827496,1.01519,4.25403,-9.64209,-12.8009,18.7594,0.171591,85.7689,0
700502647,352.365,352.638,-0.0141724,-0.161662,-0.161662,17.0,16.602,0.00796047,1.02105,4.0097,-9.36475,-13.3153,18.2657,0.171606,85.7502,0
700522665,352.365,352.636,-0.0140457,-0.173565,-0.173565,17.0,16.6177,0.00764572,1.03071,3.76833,-9.08325,-13.7396,18.5654,0.17162,85.732,0
700542661,352.365,352.634,-0.0139389,-0.125145,-0.125145,17.0,16.6334,0.00733108,1.0188,3.51752,-8.81104,-14.1384,17.9148,0.171633,85.7144,0
700562808,352.365,352.633,-0.0138535,-0.117243,-0.117243,17.0,16.6499,0.00700237,1.0328,3.2545,-8.52686,-14.5238,18.0933,0.171645,85.6972,0
700582672,352.365,352.633,-0.0137802,-0.0994337,-0.0994337,17.0,16.6658,0.00668472,1.02763,2.9975,-8.25488,-14.854,17.8548,0.171655,85.6808,0
700602680,352.365,352.632,-0.0137009,-0.0689467,-0.0689467,17.0,16.6818,0.00636398,1.03011,2.73303,-7.98438,-15.1905,17.6197,0.171665,85.6648,0
700622690,352.365,352.631,-0.0136002,-0.11262,-0.11262,17.0,16.6968,0.00606407,1.0197,2.49741,-7.71948,-15.3431,17.8956,0.171674,85.6494,0
700662719,352.365,352.629,-0.0133636,-0.0685179,-0.0685179,17.0,16.7232,0.00553658,1.0269,2.07549,-7.26001,-15.7301,17.6213,0.17169,85.6199,0
700682727,352.365,352.629,-0.0132645,-0.00115184,-0.00115184,17.0,16.7342,0.00531651,1.02935,1.88995,-7.07739,-16.0351,17.0176,0.171697,85.6057,0
700702876,352.365,352.63,-0.0132095,0.0500231,0.0500231,17.0,16.7447,0.00510662,1.04375,1.705,-6.91113,-16.4305,16.7717,0.171703,85.5918,0
700722775,352.365,352.632,-0.0132187,0.119504,0.119504,17.0,16.7541,0.00491734,1.042,1.52499,-6.77393,-16.8798,16.0739,0.171709,85.5783,0
700742782,352.365,352.635,-0.0132889,0.170766,0.170766,17.0,16.7631,0.0047385,1.03712,1.34488,-6.65454,-17.326,15.5008,0.171714,85.565,0
700762797,352.365,352.638,-0.0133728,0.148821,0.148821,17.0,16.7712,0.00457531,0.999563,1.18463,-6.54102,-17.5163,15.0966,0.171718,85.5519,0
700782904,352.365,352.639,-0.0134628,0.115059,0.115059,17.0,16.7791,0.00441822,0.962427,1.03699,-6.42529,-17.48,14.8141,0.171722,85.539,0
700802890,352.365,352.639,-0.0135056,0.0269973,0.0269973,17.0,16.7862,0.00427505,0.923344,0.920029,-6.30176,-17.149,15.0305,0.171725,85.5264,0
700822907,352.365,352.638,-0.0134903,-0.0138845,-0.0138845,17.0,16.7936,0.00412899,0.883461,0.808151,-6.16846,-16.6719,14.771,0.171728,85.5141,0
700842913,352.365,352.636,-0.0134171,-0.0741402,-0.0741402,17.0,16.8008,0.00398437,0.862604,0.7099,-6.02393,-16.1035,15.021,0.171731,85.502,0
700863489,352.365,352.633,-0.013266,-0.0802652,-0.0802652,17.0,16.8088,0.00382355,0.836983,0.60112,-5.8623,-15.5523,14.6615,0.171733,85.4899,0
700885207,352.365,352.629,-0.0131104,-0.125132,-0.125132,17.0,16.8182,0.00363579,0.817726,0.481613,-5.66626,-14.9604,14.7901,0.171735,85.4776,0
700904181,352.365,352.624,-0.0129288,-0.194366,-0.194366,20.0,16.8262,0.0634756,0.787676,55.8928,-60.9856,-14.0496,13.9648,0.171928,85.3619,0
700923038,352.365,352.619,-0.0126846,-0.246308,-0.246308,20.0,16.8349,0.0633018,0.762254,55.8017,-60.7842,-13.1348,14.0579,0.17212,85.2473,0
700943035,352.365,352.611,-0.0123703,-0.337031,-0.337031,20.0,16.8443,0.0631149,0.747831,55.7222,-60.5488,-12.1778,14.7174,0.172323,85.1262,0
700983062,352.365,352.592,-0.0115082,-0.465521,-0.465521,20.0,16.8657,0.0626851,0.758079,55.5468,-60.0,-10.5138,16.1807,0.172728,84.8855,0
701003078,352.365,352.58,-0.0109756,-0.505663,-0.505663,20.0,16.8774,0.0624524,0.770284,55.463,-59.6909,-9.83004,16.7976,0.17293,84.766,0
701023099,352.365,352.569,-0.0104034,-0.502136,-0.502136,20.0,16.89,0.0621993,0.799157,55.3612,-59.3655,-9.38903,17.2695,0.173132,84.6471,0
701043118,352.365,352.555,-0.00978699,-0.595744,-0.595744,20.0,16.9041,0.0619183,0.850346,55.2561,-58.9958,-9.0275,19.0739,0.173333,84.529,0
701063999,352.365,352.539,-0.00912323,-0.724925,-0.724925,20.0,16.9197,0.0616067,0.900394,55.1564,-58.5686,-8.65647,21.2116,0.173543,84.4067,0
701084260,352.365,352.522,-0.00840607,-0.788437,-0.788437,20.0,16.9357,0.0612858,0.932619,55.0515,-58.1301,-8.34661,22.4061,0.173746,84.2889,0
701103327,352.365,352.506,-0.00764923,-0.787555,-0.787555,20.0,16.951,0.0609803,0.952052,54.9468,-57.7173,-8.16854,22.7528,0.173937,84.1789,0
701143259,352.365,352.474,-0.00603485,-0.759134,-0.759134,20.0,16.9862,0.0602751,1.01469,54.6602,-56.8071,-8.28824,23.5974,0.174335,83.9511,0
701163288,352.365,352.457,-0.00519562,-0.821583,-0.821583,20.0,17.0059,0.0598815,1.06959,54.4969,-56.3015,-8.46359,25.177,0.174534,83.8384,0
701183349,352.365,352.437,-0.00434723,-0.941146,-0.941146,20.0,17.0274,0.0594525,1.11471,54.3262,-55.7422,-8.52716,27.1552,0.174732,83.7265,0
701203432,352.365,352.415,-0.00348663,-1.0623,-1.0623,20.0,17.05,0.0590001,1.1519,54.1545,-55.1433,-8.47184,29.0173,0.17493,83.6158,0
701223329,352.365,352.393,-0.00260925,-1.1226,-1.1226,20.0,17.0723,0.0585542,1.17261,53.9902,-54.5469,-8.38469,30.0028,0.175126,83.5073,0
701243335,352.365,352.371,-0.00169373,-1.13404,-1.13404,20.0,17.0949,0.058102,1.19397,53.8167,-53.9475,-8.37034,30.5221,0.175322,83.3993,0
701263335,352.365,352.35,-0.00071106,-1.10946,-1.10946,20.0,17.1175,0.0576504,1.21769,53.6349,-53.3569,-8.49305,30.7301,0.175517,83.2926,0
701283453,352.365,352.33,0.000325012,-1.09622,-1.09622,20.0,17.1401,0.0571988,1.25216,53.4507,-52.7676,-8.7401,31.2352,0.175713,83.1865,0
701303359,352.365,352.308,0.00140228,-1.15103,-1.15103,20.0,17.1627,0.0567454,1.29832,53.2745,-52.1663,-8.99355,32.6103,0.175906,83.0826,0
701323362,352.365,352.284,0.00258331,-1.24087,-1.24087,20.0,17.1855,0.0562909,1.33863,53.1194,-51.5408,-9.16354,34.2316,0.176099,82.9795,0
701343505,352.365,352.258,0.00380707,-1.32968,-1.32968,20.0,17.2085,0.0558309,1.37485,52.9782,-50.8909,-9.25509,35.7753,0.176294,82.877,0
701363383,352.365,352.232,0.00502319,-1.36915,-1.36915,20.0,17.2312,0.0553751,1.40478,52.8428,-50.2412,-9.35925,36.728,0.176485,82.7772,0
701383486,352.365,352.206,0.00621033,-1.3528,-1.3528,20.0,17.2538,0.0549232,1.42805,52.7043,-49.6008,-9.56027,37.0191,0.176678,82.6774,0
701423490,352.365,352.159,0.00861053,-1.22719,-1.22719,20.0,17.2981,0.0540371,1.49465,52.3988,-48.3752,-10.5077,37.0389,0.17706,82.4827,0
701443453,352.365,352.137,0.00978699,-1.20773,-1.20773,20.0,17.3199,0.0536022,1.53739,52.2424,-47.7791,-11.158,37.6388,0.17725,82.3873,0
701463477,352.365,352.114,0.0109665,-1.23919,-1.23919,20.0,17.3416,0.0531679,1.57569,52.0948,-47.1738,-11.755,38.6628,0.17744,82.2929,0
701483677,352.365,352.09,0.0122086,-1.25632,-1.25632,20.0,17.3632,0.0527362,1.61027,51.9568,-46.5627,-12.3248,39.4837,0.177631,82.1988,0
701503869,352.365,352.065,0.0133331,-1.31704,-1.31704,20.0,17.385,0.052299,1.64721,51.8227,-45.9375,-12.796,40.7742,0.177822,82.1061,0
701524044,352.365,352.038,0.0145706,-1.37399,-1.37399,20.0,17.4074,0.051852,1.67492,51.6905,-45.292,-13.1641,41.8705,0.178012,82.0147,0
701544250,352.365,352.013,0.0156937,-1.38909,-1.38909,20.0,17.4294,0.0514113,1.68793,51.5603,-44.6545,-13.4808,42.2999,0.178201,81.9245,0
701565271,352.365,351.987,0.0168274,-1.35834,-1.35834,20.0,17.4527,0.0509466,1.6865,51.406,-43.9983,-13.7964,42.0305,0.178398,81.832,0
701583666,352.365,351.965,0.0181091,-1.31656,-1.31656,20.0,17.473,0.0505397,1.67413,51.2629,-43.4309,-14.0932,41.4576,0.17857,81.7521,0
701603650,352.365,351.942,0.0193619,-1.28727,-1.28727,20.0,17.4947,0.0501054,1.67185,51.1144,-42.8201,-14.3862,41.1857,0.178756,81.6665,0
701623662,352.365,351.918,0.0206558,-1.28958,-1.28958,20.0,17.5173,0.0496547,1.68223,50.9558,-42.1897,-14.6588,41.4473,0.178941,81.5821,0
701643677,352.365,351.892,0.0219955,-1.33057,-1.33057,20.0,17.5409,0.049182,1.71278,50.7902,-41.5266,-14.9104,42.4451,0.179127,81.499,0
701664047,352.365,351.865,0.0233414,-1.37054,-1.37054,20.0,17.5651,0.0486984,1.74468,50.6295,-40.8384,-15.1525,43.4594,0.179314,81.4158,0
701684303,352.365,351.839,0.0246246,-1.35015,-1.35015,20.0,17.59,0.0481998,1.7715,50.4471,-40.1443,-15.4882,43.7949,0.1795,81.3345,0
701704136,352.365,351.815,0.0258469,-1.27651,-1.27651,20.0,17.615,0.0476994,1.78385,50.2409,-39.47,-15.9527,43.3541,0.179682,81.2562,0
701724035,352.365,351.794,0.0270798,-1.17087,-1.17087,20.0,17.6396,0.0472078,1.78643,50.0205,-38.8237,-16.5484,42.4271,0.179863,81.1789,0
701743837,352.365,351.774,0.0282181,-1.05843,-1.05843,20.0,17.6644,0.0467126,1.78515,49.7794,-38.1907,-17.2491,41.3647,0.180043,81.1033,0
701763889,352.365,351.755,0.0293259,-0.978495,-0.978495,20.0,17.6901,0.0461971,1.7961,49.5084,-37.5503,-18.0138,40.8394,0.180223,81.028,0
701784199,352.365,351.736,0.0303802,-0.928034,-0.928034,20.0,17.7164,0.0456716,1.82702,49.2249,-36.9036,-18.8431,40.9579,0.180405,80.9531,0
701804116,352.365,351.718,0.0313705,-0.910114,-0.910114,20.0,17.7433,0.045134,1.85724,48.9245,-36.2507,-19.6585,41.3855,0.180583,80.8809,0
701823913,352.365,351.7,0.0323532,-0.906188,-0.906188,20.0,17.771,0.0445794,1.88137,48.6096,-35.5808,-20.4143,41.8457,0.180758,80.8104,0
701863951,352.365,351.667,0.0340866,-0.809223,-0.809223,20.0,17.8272,0.043456,1.88401,47.9405,-34.2505,-21.8052,41.082,0.181109,80.672,0
701884315,352.365,351.652,0.0348663,-0.709366,-0.709366,20.0,17.857,0.0428606,1.87041,47.5494,-33.5791,-22.5113,39.9329,0.181285,80.6036,0
701904239,352.365,351.64,0.0356232,-0.612493,-0.612493,20.0,17.8857,0.0422864,1.86155,47.1565,-32.946,-23.2457,38.8946,0.181456,80.5379,0
701924026,352.365,351.628,0.0363861,-0.592146,-0.592146,20.0,17.9154,0.0416917,1.86414,46.7448,-32.2932,-23.8938,38.8138,0.181625,80.474,0
701944221,352.365,351.614,0.0371506,-0.640203,-0.640203,20.0,17.9466,0.0410678,1.86246,46.3231,-31.5959,-24.3241,39.3304,0.181795,80.4102,0
701964257,352.365,351.598,0.0379395,-0.717668,-0.717668,20.0,17.9771,0.0404586,1.86379,45.9299,-30.8953,-24.5329,40.1881,0.181963,80.3483,0
701984115,352.365,351.581,0.0387527,-0.767563,-0.767563,20.0,18.0078,0.0398449,1.86082,45.5433,-30.1775,-24.6032,40.6989,0.182127,80.2884,0
702004120,352.365,351.564,0.0396011,-0.785126,-0.785126,20.0,18.0389,0.0392227,1.84615,45.1517,-29.4475,-24.584,40.6827,0.182292,80.2295,0
702024101,352.365,351.547,0.0404877,-0.757786,-0.757786,20.0,18.069,0.0386199,1.83018,44.7719,-28.7393,-24.5758,40.2001,0.182455,80.1721,0
702044253,352.365,351.531,0.0413864,-0.709566,-0.709566,20.0,18.0995,0.0380098,1.81314,44.379,-28.0288,-24.6136,39.4933,0.182618,80.1156,0
702064341,352.365,351.515,0.0422867,-0.675048,-0.675048,20.0,18.13,0.0373993,1.80461,43.9805,-27.3213,-24.6919,39.0743,0.182778,80.0607,0
702084197,352.365,351.499,0.0432541,-0.663226,-0.663226,20.0,18.1595,0.0368092,1.80763,43.6016,-26.6294,-24.7993,39.0856,0.182936,80.0078,0
702104221,352.365,351.484,0.044014,-0.638949,-0.638949,20.0,18.1895,0.0362105,1.80334,43.2094,-25.9336,-24.9286,38.8407,0.183094,79.9559,0
702124837,352.365,351.467,0.0451279,-0.638983,-0.638983,20.0,18.2207,0.0355857,1.80546,42.8097,-25.1958,-25.0508,38.9573,0.183254,79.904,0
702144879,352.365,351.448,0.046051,-0.69542,-0.69542,20.0,18.2516,0.0349687,1.81542,42.4241,-24.4563,-25.0856,39.7674,0.183409,79.8549,0
702164881,352.365,351.429,0.0470078,-0.754844,-0.754844,20.0,18.2817,0.0343651,1.82434,42.0635,-23.7144,-25.0405,40.5874,0.183562,79.8075,0
702185472,352.365,351.409,0.047934,-0.786437,-0.786437,20.0,18.3129,0.0337422,1.82357,41.6935,-22.9446,-24.9514,40.9594,0.183719,79.7603,0
702205108,352.365,351.39,0.0487442,-0.778005,-0.778005,20.0,18.3423,0.0331545,1.81586,41.3385,-22.2224,-24.8793,40.8065,0.183867,79.7166,0
702224934,352.365,351.373,0.0496048,-0.696051,-0.696051,20.0,18.3708,0.0325841,1.80247,40.9808,-21.533,-24.9438,39.8266,0.184014,79.6739,0
702245215,352.365,351.358,0.0503967,-0.596085,-0.596085,20.0,18.3998,0.0320035,1.78814,40.5948,-20.8516,-25.1496,38.6525,0.184164,79.6316,0
702286499,352.365,351.332,0.0518234,-0.454616,-0.454616,20.0,18.4587,0.0308265,1.77196,39.7639,-19.5134,-25.7987,37.1056,0.184465,79.5497,0
702304959,352.365,351.321,0.0523941,-0.462479,-0.462479,20.0,18.4855,0.0302909,1.77667,39.3781,-18.9099,-26.0856,37.3318,0.184597,79.5148,0
702325251,352.365,351.308,0.0529984,-0.506123,-0.506123,20.0,18.5147,0.0297069,1.77966,38.9678,-18.2397,-26.2518,37.8829,0.184741,79.4778,0
702345121,352.365,351.295,0.0535202,-0.532676,-0.532676,20.0,18.544,0.0291207,1.77263,38.5524,-17.5691,-26.318,38.0801,0.184881,79.4429,0
702365036,352.365,351.283,0.0540665,-0.511245,-0.511245,20.0,18.574,0.02852,1.75396,38.1151,-16.8914,-26.3553,37.5922,0.185019,79.4092,0
702385015,352.365,351.272,0.0545639,-0.439488,-0.439488,20.0,18.6046,0.0279089,1.72688,37.6494,-16.2212,-26.437,36.4537,0.185156,79.3768,0
702405063,352.365,351.263,0.0550171,-0.358392,-0.358392,20.0,18.6342,0.0273169,1.69716,37.1822,-15.5859,-26.562,35.1702,0.185292,79.3456,0
702424959,352.365,351.256,0.0554764,-0.276306,-0.276306,20.0,18.6638,0.0267237,1.66961,36.698,-14.9641,-26.7314,33.9163,0.185425,79.3158,0
702445229,352.365,351.25,0.0559708,-0.227937,-0.227937,20.0,18.6934,0.0261317,1.6562,36.2107,-14.3455,-26.9226,33.2557,0.185558,79.2867,0
702465009,352.365,351.244,0.05634,-0.208905,-0.208905,20.0,18.7233,0.0255336,1.65911,35.7125,-13.7249,-27.135,33.1871,0.185687,79.2596,0
702485159,352.365,351.237,0.056752,-0.221764,-0.221764,20.0,18.755,0.0249008,1.66358,35.1885,-13.063,-27.3084,33.4647,0.185816,79.2333,0
702505262,352.365,351.229,0.0570679,-0.254563,-0.254563,20.0,18.7862,0.0242765,1.6656,34.6763,-12.4033,-27.4024,33.8902,0.185943,79.2083,0
702525485,352.365,351.221,0.0573715,-0.265243,-0.265243,20.0,18.8179,0.0236413,1.64907,34.1526,-11.7327,-27.4066,33.751,0.186069,79.1846,0
702565026,352.365,351.212,0.0577301,-0.140489,-0.140489,20.0,18.8806,0.0223875,1.617,33.0664,-10.4556,-27.5925,32.0511,0.186309,79.142,0
702585241,352.365,351.21,0.0578537,-0.0455978,-0.0455978,20.0,18.9118,0.0217634,1.60324,32.4934,-9.84937,-27.8528,30.9231,0.186428,79.1221,0
702605007,352.365,351.21,0.057872,0.036404,0.036404,20.0,18.9428,0.0211443,1.59659,31.9053,-9.26562,-28.2088,30.0538,0.186543,79.1038,0
702625206,352.365,351.211,0.0578903,0.0747316,0.0747316,20.0,18.9738,0.0205242,1.59157,31.3091,-8.68604,-28.5618,29.6435,0.186658,79.0863,0
702644959,352.365,351.212,0.0578583,0.0630352,0.0630352,20.0,19.0041,0.0199185,1.58635,30.7282,-8.11694,-28.8133,29.7178,0.186769,79.0702,0
702666904,352.365,351.212,0.0577927,0.0268604,0.0268604,20.0,19.0372,0.0192562,1.58043,30.0984,-7.48706,-28.9341,30.0237,0.186889,79.0538,0
702687818,352.365,351.212,0.0576523,0.0122704,0.0122704,20.0,19.0671,0.0186576,1.56593,29.5262,-6.9187,-28.9587,29.9471,0.187002,79.0393,0
702705243,352.365,351.213,0.0574478,0.0350598,0.0350598,20.0,19.0908,0.0181837,1.53445,29.0624,-6.47852,-28.9124,29.1663,0.187094,79.028,0
702726886,352.365,351.217,0.0572281,0.111806,0.111806,20.0,19.1184,0.0176315,1.49896,28.4978,-5.98804,-28.9011,27.7854,0.187206,79.0151,0
702744828,352.365,351.219,0.0570389,0.0665144,0.0665144,20.0,19.1399,0.0172029,1.48067,28.0652,-5.60083,-28.7415,27.9176,0.187298,79.005,0
702764859,352.365,351.221,0.0568497,0.0170849,0.0170849,20.0,19.1626,0.0167479,1.45965,27.6111,-5.18335,-28.4452,28.0397,0.187399,78.9946,0
702784901,352.365,351.223,0.0566803,0.0287658,0.0287658,20.0,19.1836,0.0163288,1.42669,27.1865,-4.80469,-28.1125,27.3294,0.187498,78.985,0
702804901,352.365,351.227,0.0565323,0.0591027,0.0591027,20.0,19.2025,0.0159498,1.37661,26.7925,-4.47119,-27.7207,26.1029,0.187595,78.9761,0
702824901,352.365,351.229,0.0564194,0.0511511,0.0511511,20.0,19.2193,0.0156137,1.32168,26.4422,-4.17554,-27.1866,25.1534,0.187692,78.9677,0
702844911,352.365,351.23,0.0563889,-0.0345832,-0.0345832,20.0,19.2345,0.0153091,1.29422,26.1429,-3.8894,-26.4907,25.4913,0.187787,78.9599,0
