timestamp,voltage5V_v,usb_connected,brick_valid,servo_valid,periph_5V_OC,hipower_5V_OC
774311663,5.1627,0,1,1,0,0
774621712,5.15303,0,1,1,0,0
774921677,5.12402,0,1,1,0,0
775221663,5.16914,0,1,1,0,0
775521663,5.15464,0,1,1,0,0
775821663,5.17559,0,1,1,0,0
776121664,5.13691,0,1,1,0,0
776421708,5.14336,0,1,1,0,0
776721663,5.16914,0,1,1,0,0
777021663,5.15947,0,1,1,0,0
777331663,5.16914,0,1,1,0,0
777631663,5.12402,0,1,1,0,0
777931663,5.13369,0,1,1,0,0
778231663,5.16431,0,1,1,0,0
778531712,5.1498,0,1,1,0,0
778831663,5.13369,0,1,1,0,0
779141663,5.1627,0,1,1,0,0
779441663,5.17559,0,1,1,0,0
779741663,5.1627,0,1,1,0,0
780041663,5.13691,0,1,1,0,0
780341663,5.18203,0,1,1,0,0
780641692,5.17881,0,1,1,0,0
780941663,5.16914,0,1,1,0,0
781241663,5.17559,0,1,1,0,0
781551698,5.12402,0,1,1,0,0
781851663,5.15464,0,1,1,0,0
782151663,5.13691,0,1,1,0,0
782451663,5.1627,0,1,1,0,0
782751697,5.14336,0,1,1,0,0
783051663,5.1627,0,1,1,0,0
783351706,5.15947,0,1,1,0,0
783651663,5.14336,0,1,1,0,0
783951663,5.1627,0,1,1,0,0
784261671,5.13691,0,1,1,0,0
784561663,5.1627,0,1,1,0,0
784861663,5.13691,0,1,1,0,0
785161663,5.13047,0,1,1,0,0
785461663,5.16914,0,1,1,0,0
785761663,5.15786,0,1,1,0,0
786061663,5.1498,0,1,1,0,0
786371687,5.16914,0,1,1,0,0
786671663,5.1498,0,1,1,0,0
786971663,5.16431,0,1,1,0,0
787281663,5.17236,0,1,1,0,0
787581663,5.11758,0,1,1,0,0
787881663,5.13691,0,1,1,0,0
788181706,5.17559,0,1,1,0,0
788491664,5.15464,0,1,1,0,0
788791663,5.15303,0,1,1,0,0
789091663,5.1627,0,1,1,0,0
789391663,5.14336,0,1,1,0,0
789691663,5.17559,0,1,1,0,0
789991691,5.1498,0,1,1,0,0
790291663,5.12725,0,1,1,0,0
790591663,5.15303,0,1,1,0,0
790891663,5.17559,0,1,1,0,0
791201663,5.11758,0,1,1,0,0
791501663,5.17881,0,1,1,0,0
791801700,5.14336,0,1,1,0,0
792101697,5.15947,0,1,1,0,0
792401704,5.12725,0,1,1,0,0
792701663,5.13369,0,1,1,0,0
793001663,5.13691,0,1,1,0,0
793311663,5.13369,0,1,1,0,0
793611663,5.14014,0,1,1,0,0
793911675,5.17236,0,1,1,0,0
794211668,5.12402,0,1,1,0,0
794511663,5.17559,0,1,1,0,0
794811663,5.14658,0,1,1,0,0
795121663,5.16914,0,1,1,0,0
795421663,5.13047,0,1,1,0,0
795721663,5.14014,0,1,1,0,0
796021663,5.15464,0,1,1,0,0
796321663,5.1627,0,1,1,0,0
796621663,5.13208,0,1,1,0,0
796921663,5.12402,0,1,1,0,0
797221663,5.15464,0,1,1,0,0
797521663,5.15303,0,1,1,0,0
797821698,5.13853,0,1,1,0,0
798131663,5.12725,0,1,1,0,0
798431663,5.15464,0,1,1,0,0
798731663,5.17559,0,1,1,0,0
799031663,5.13691,0,1,1,0,0
799331663,5.13691,0,1,1,0,0
799631665,5.16592,0,1,1,0,0
799931683,5.13691,0,1,1,0,0
800241663,5.16914,0,1,1,0,0
800541662,5.18525,0,1,1,0,0
800841663,5.15142,0,1,1,0,0
801141663,5.14658,0,1,1,0,0
801441663,5.15303,0,1,1,0,0
801741663,5.1498,0,1,1,0,0
802051663,5.15303,0,1,1,0,0
802351663,5.15303,0,1,1,0,0
802651669,5.17236,0,1,1,0,0
802951663,5.14014,0,1,1,0,0
803251663,5.14497,0,1,1,0,0
803551707,5.13369,0,1,1,0,0
803851663,5.16914,0,1,1,0,0
804151663,5.15625,0,1,1,0,0
804461663,5.17559,0,1,1,0,0
804761663,5.18848,0,1,1,0,0
805061663,5.11113,0,1,1,0,0
805361663,5.18203,0,1,1,0,0
805661672,5.13691,0,1,1,0,0
805971663,5.1498,0,1,1,0,0
806271679,5.1772,0,1,1,0,0
806571706,5.12402,0,1,1,0,0
806871692,5.14014,0,1,1,0,0
807171663,5.15947,0,1,1,0,0
807471663,5.1627,0,1,1,0,0
807771663,5.11758,0,1,1,0,0
808071663,5.14336,0,1,1,0,0
808371663,5.15303,0,1,1,0,0
808681663,5.14658,0,1,1,0,0
808981663,5.14336,0,1,1,0,0
809281676,5.13691,0,1,1,0,0
809581663,5.15142,0,1,1,0,0
809881672,5.17236,0,1,1,0,0
810191663,5.14658,0,1,1,0,0
810491662,5.14014,0,1,1,0,0
810791663,5.18203,0,1,1,0,0
811091663,5.15303,0,1,1,0,0
811391682,5.14336,0,1,1,0,0
811691663,5.13691,0,1,1,0,0
811991663,5.11113,0,1,1,0,0
812291663,5.1498,0,1,1,0,0
812591665,5.13369,0,1,1,0,0
812901663,5.1498,0,1,1,0,0
813201663,5.14336,0,1,1,0,0
813501663,5.16914,0,1,1,0,0
813801702,5.14336,0,1,1,0,0
814101663,5.1627,0,1,1,0,0
814401663,5.12725,0,1,1,0,0
814711664,5.1498,0,1,1,0,0
815011685,5.15625,0,1,1,0,0
815311663,5.15303,0,1,1,0,0
815611663,5.12402,0,1,1,0,0
815911663,5.13047,0,1,1,0,0
816211663,5.14014,0,1,1,0,0
816521663,5.16914,0,1,1,0,0
816821663,5.13691,0,1,1,0,0
817121694,5.14336,0,1,1,0,0
817421663,5.15625,0,1,1,0,0
817721663,5.13047,0,1,1,0,0
818021663,5.15947,0,1,1,0,0
818321674,5.1353,0,1,1,0,0
818621663,5.16914,0,1,1,0,0
818931684,5.14014,0,1,1,0,0
819231663,5.17881,0,1,1,0,0
819531663,5.1498,0,1,1,0,0
819831663,5.1353,0,1,1,0,0
820141663,5.13369,0,1,1,0,0
820441663,5.17559,0,1,1,0,0
820741699,5.16914,0,1,1,0,0
821041664,5.13208,0,1,1,0,0
821341663,5.1498,0,1,1,0,0
821651663,5.15947,0,1,1,0,0
821951663,5.1627,0,1,1,0,0
822251664,5.12402,0,1,1,0,0
822551664,5.17075,0,1,1,0,0
822861712,5.1627,0,1,1,0,0
823161663,5.1627,0,1,1,0,0
823461702,5.13691,0,1,1,0,0
823761663,5.16914,0,1,1,0,0
824061663,5.1208,0,1,1,0,0
824361663,5.16914,0,1,1,0,0
824661663,5.11758,0,1,1,0,0
824961667,5.1627,0,1,1,0,0
825261663,5.12886,0,1,1,0,0
825571663,5.12402,0,1,1,0,0
825871663,5.13047,0,1,1,0,0
826171663,5.13369,0,1,1,0,0
826471663,5.17559,0,1,1,0,0
826771663,5.14336,0,1,1,0,0
827071679,5.14336,0,1,1,0,0
827371663,5.16914,0,1,1,0,0
827671663,5.13691,0,1,1,0,0
827971663,5.14336,0,1,1,0,0
828271663,5.14658,0,1,1,0,0
828581679,5.11758,0,1,1,0,0
828881663,5.1498,0,1,1,0,0
829181663,5.17236,0,1,1,0,0
829481663,5.13691,0,1,1,0,0
829781664,5.13047,0,1,1,0,0
830081663,5.15786,0,1,1,0,0
830381663,5.12563,0,1,1,0,0
830681677,5.17559,0,1,1,0,0
830981663,5.12563,0,1,1,0,0
832191662,5.13691,0,1,1,0,0
832491663,5.1627,0,1,1,0,0
832791663,5.15303,0,1,1,0,0
833091663,5.16914,0,1,1,0,0
833391663,5.13691,0,1,1,0,0
833691663,5.1627,0,1,1,0,0
833991665,5.1498,0,1,1,0,0
834291664,5.13369,0,1,1,0,0
834601663,5.15303,0,1,1,0,0
834901663,5.13691,0,1,1,0,0
835201663,5.14336,0,1,1,0,0
835501663,5.15303,0,1,1,0,0
835801663,5.15786,0,1,1,0,0
836101663,5.14497,0,1,1,0,0
836401681,5.14336,0,1,1,0,0
836701663,5.13691,0,1,1,0,0
837001663,5.13047,0,1,1,0,0
837301663,5.13047,0,1,1,0,0
837611663,5.15303,0,1,1,0,0
837911663,5.1498,0,1,1,0,0
838211663,5.12725,0,1,1,0,0
838511663,5.1498,0,1,1,0,0
838811663,5.15786,0,1,1,0,0
839111697,5.1627,0,1,1,0,0
839411663,5.15303,0,1,1,0,0
839711663,5.11758,0,1,1,0,0
840011712,5.1498,0,1,1,0,0
840311664,5.17236,0,1,1,0,0
840621663,5.14014,0,1,1,0,0
840921663,5.12725,0,1,1,0,0
841221663,5.14336,0,1,1,0,0
841521712,5.14336,0,1,1,0,0
841821663,5.1498,0,1,1,0,0
842121667,5.13691,0,1,1,0,0
842421663,5.16914,0,1,1,0,0
842721663,5.14658,0,1,1,0,0
843021663,5.11758,0,1,1,0,0
843331663,5.1627,0,1,1,0,0
843631662,5.17236,0,1,1,0,0
843931663,5.16914,0,1,1,0,0
844231663,5.16914,0,1,1,0,0
844531663,5.1353,0,1,1,0,0
844831701,5.12725,0,1,1,0,0
845131663,5.15786,0,1,1,0,0
845431663,5.1627,0,1,1,0,0
845731704,5.15947,0,1,1,0,0
846031663,5.15303,0,1,1,0,0
846331673,5.16914,0,1,1,0,0
846641663,5.17559,0,1,1,0,0
846941663,5.15303,0,1,1,0,0
847241663,5.13047,0,1,1,0,0
847541663,5.13047,0,1,1,0,0
847841692,5.15303,0,1,1,0,0
848141663,5.15303,0,1,1,0,0
848441663,5.17559,0,1,1,0,0
848741663,5.12402,0,1,1,0,0
849041663,5.17075,0,1,1,0,0
849341696,5.15625,0,1,1,0,0
849651663,5.15947,0,1,1,0,0
849951694,5.13047,0,1,1,0,0
850251663,5.17559,0,1,1,0,0
850551664,5.14336,0,1,1,0,0
850851680,5.12402,0,1,1,0,0
851151663,5.11758,0,1,1,0,0
851451712,5.0918,0,1,1,0,0
851761688,5.15303,0,1,1,0,0
852061669,5.13691,0,1,1,0,0
852361663,5.1627,0,1,1,0,0
852661663,5.14658,0,1,1,0,0
852961663,5.14336,0,1,1,0,0
853261691,5.14658,0,1,1,0,0
853561668,5.14336,0,1,1,0,0
853861663,5.14336,0,1,1,0,0
854161663,5.15625,0,1,1,0,0
854461663,5.17236,0,1,1,0,0
855071663,5.13691,0,1,1,0,0
855371663,5.16914,0,1,1,0,0
855671663,5.1498,0,1,1,0,0
855971663,5.17559,0,1,1,0,0
856271669,5.15625,0,1,1,0,0
856571663,5.17559,0,1,1,0,0
856871663,5.19009,0,1,1,0,0
