timestamp,system_id,component_id,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,engine_failure,engine_failure_cmd,mission_failure
407499147,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407512332,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407742855,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407984928,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408217829,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408446578,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408683891,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408932449,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409169768,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409405826,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409640211,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409867217,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410097989,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410340796,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410584372,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410815454,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411047619,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411295476,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411542334,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411781294,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412015690,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412247052,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412481889,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412728175,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412967334,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413198357,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413430266,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413672950,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413913700,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414160817,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414400383,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414642463,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414878062,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415107295,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415348239,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415599321,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415849285,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416093547,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416319564,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416548353,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416788406,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
417036414,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
417276298,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
417513887,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
417749866,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
417995349,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
418237097,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
418481842,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
418710623,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
418939055,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419167696,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419411614,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419655413,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419893199,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420135393,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420371224,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420610744,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420836815,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421088886,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421333864,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421562043,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421803305,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422043904,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422283490,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422529105,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422773736,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423008215,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423242754,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423488412,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423728770,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423972433,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424203232,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424442849,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424671254,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424903212,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425131388,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425376068,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425615368,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425857047,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426098793,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426333217,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426556223,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426785216,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427032386,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427277067,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427521977,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427761589,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427994817,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428232240,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428464937,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428718829,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428962684,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429195252,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429418527,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429654805,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429885286,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430115115,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430356636,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430598268,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430839382,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431077922,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431319499,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431564000,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431809456,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432053560,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432287695,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432518817,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432748307,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432992724,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
433232385,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
433473918,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
433702623,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
433939328,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434189276,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434429083,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434669075,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434915215,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435145238,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435373391,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435612416,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435852478,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436093395,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436336894,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436579384,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436817260,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
437054877,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
437296432,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
437536339,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
437775218,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
438010240,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
438239589,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
438475223,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
438699217,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
438941590,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
439200406,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
439445634,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
439691493,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
439933096,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440163524,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440398577,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440632709,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440874752,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
441827366,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442072422,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442309259,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442551655,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442793085,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443023163,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443258829,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443501205,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443752861,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443984210,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444211302,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444455906,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444696368,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444933511,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445173722,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445417078,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445645210,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445874849,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446120431,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446368975,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446597936,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446828348,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447058059,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447301257,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447549011,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447791298,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448039652,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448272473,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448496349,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448728339,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448976446,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449220210,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449457823,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449688239,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449931770,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450175381,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450422125,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450657571,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450895234,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451123343,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451364124,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451613152,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451862360,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452098280,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452333960,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452568276,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452798842,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453029228,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453273267,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453516913,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453760349,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453990339,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454220211,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454463706,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454703494,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454937513,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455175275,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455414720,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455647081,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455888686,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456128337,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456370651,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456606253,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456849032,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457093584,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457329284,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457562771,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457804781,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458044729,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458289945,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458517972,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458753610,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458991427,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459231742,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459471403,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459713845,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459944326,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460169292,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460413221,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460656780,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460896182,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461136255,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461367275,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461598698,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461831472,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462065320,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462290269,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462532947,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462772387,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463019007,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463250409,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463483676,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463723416,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463965320,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464213111,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464449470,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464686608,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464914879,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465144808,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465392451,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465638275,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465873941,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466114305,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466353898,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466590591,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466816265,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467056354,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467296211,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467538070,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467777159,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468021153,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468259354,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468483296,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468712512,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468952635,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469197211,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469441917,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469689455,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469933676,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470169251,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470400247,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470628255,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470872338,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471123422,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471363927,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471602374,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471849403,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472095639,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472324425,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472551876,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472796769,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473040964,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473279339,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473502444,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473731590,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473972214,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474215955,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474457376,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474697934,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474936282,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475163498,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475408377,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475656279,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475900506,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476143527,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
