timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,max_differential_pressure_pa,temperature
596764209,0,215.595,235.156,1406.31,18.9524
596812199,0,228.016,233.247,1406.31,18.8375
596860382,0,215.595,231.333,1406.31,18.8547
596920839,0,216.757,228.798,1406.31,18.9395
596967805,0,224.65,226.695,1406.31,18.9324
597027567,0,222.336,224.71,1406.31,18.9295
597075567,0,224.64,223.556,1406.31,18.961
597125755,0,218.747,222.583,1406.31,18.9667
597185529,0,217.375,221.402,1406.31,18.9767
597234351,0,219.808,220.536,1406.31,18.8404
597283156,0,210.553,219.566,1406.31,18.829
597341744,0,214.338,217.943,1406.31,18.9352
597389887,0,209.073,216.615,1406.31,18.8518
597437712,0,204.126,215.439,1406.31,18.8561
597495724,0,210.33,213.86,1406.31,18.869
597545292,0,210.763,212.661,1406.31,18.8318
597606307,0,198.98,211.213,1406.31,18.9267
597650867,0,209.925,209.917,1406.31,18.9181
597711103,0,206.559,208.704,1406.31,18.8175
597759207,0,198.97,207.645,1406.31,18.8575
597807241,0,201.075,206.251,1406.31,18.8575
597868472,0,205.293,204.728,1406.31,18.829
597914839,0,204.65,204.154,1406.31,18.8633
597963956,0,186.559,203.864,1406.31,18.9438
598023370,0,192.658,202.924,1406.31,18.9553
598071634,0,188.04,201.549,1406.31,18.921
598119206,0,178.99,199.473,1406.31,18.9267
598179806,0,180.875,196.039,1406.31,18.8547
598227109,0,180.675,193.009,1406.31,18.8232
598285909,0,180.256,189.153,1406.31,18.8175
598333138,0,172.572,186.356,1406.31,18.8275
598381319,0,168.673,183.61,1406.31,18.8461
598441752,0,175.624,180.578,1406.31,18.8261
598488855,0,177.09,178.666,1406.31,18.8461
598549565,0,170.782,176.734,1406.31,18.8318
598597444,0,166.997,175.41,1406.31,18.8232
598644921,0,159.099,173.948,1406.31,18.8447
598704796,0,156.048,172.074,1406.31,18.8461
598753726,0,170.992,170.685,1406.31,18.8347
598812658,0,172.667,169.347,1406.31,18.8575
598857102,0,170.154,168.824,1406.31,18.8232
598918517,0,162.779,168.533,1406.31,18.8518
598966293,0,169.511,168.225,1406.31,18.8575
599015233,0,168.031,167.896,1406.31,18.8804
599074775,0,162.36,167.324,1406.31,18.8461
599118825,0,172.249,166.69,1406.31,18.8518
599178757,0,165.098,166.075,1406.31,18.8404
599226849,0,163.198,165.709,1406.31,18.8575
599274529,0,168.673,165.318,1406.31,18.8461
599334529,0,161.299,164.741,1406.31,18.8747
599383094,0,153.106,164.014,1406.31,18.8347
599442862,0,152.896,162.611,1406.31,18.8318
599489701,0,154.791,161.215,1406.31,18.829
599548616,0,152.253,159.412,1406.31,18.8661
599596435,0,151.625,158.078,1406.31,18.8575
599644520,0,145.108,156.851,1406.31,18.8404
599704475,0,154.048,155.441,1406.31,18.8475
599751849,0,147.421,154.599,1406.31,18.8433
599800051,0,150.144,153.608,1406.31,18.8804
599860795,0,151.206,152.302,1406.31,18.8518
599908291,0,148.04,151.241,1406.31,18.8804
599968315,0,147.621,150.056,1406.31,18.8747
600016351,0,148.469,149.203,1406.31,18.8575
600064724,0,134.372,148.29,1406.31,18.8518
600125307,0,137.947,146.772,1406.31,18.8575
600173846,0,139.004,145.469,1406.31,18.8433
600221743,0,137.947,144.235,1406.31,18.7598
600281784,0,147.631,142.871,1406.31,18.8461
600330222,0,143.627,142.214,1406.31,18.8633
600377479,0,141.532,141.695,1406.31,18.8347
600435550,0,144.255,140.864,1406.31,18.8718
600485415,0,137.319,139.982,1406.31,18.849
600545542,0,131.216,138.901,1406.31,18.8518
600594480,0,133.953,138.027,1406.31,18.8461
600641572,0,138.9,137.296,1406.31,18.8418
600701497,0,138.785,136.705,1406.31,18.869
600751989,0,138.795,136.536,1406.31,18.8404
600799900,0,139.214,136.55,1406.31,18.8461
600847075,0,128.912,136.664,1406.31,18.8204
600907228,0,130.168,136.288,1406.31,18.8375
600956184,0,133.953,135.523,1406.31,18.8461
601015020,0,132.906,134.33,1406.31,18.8318
601063473,0,141.113,133.596,1406.31,18.829
601111199,0,134.686,133.384,1406.31,18.8561
601172000,0,133.011,132.987,1406.31,18.8333
601219475,0,134.372,132.533,1406.31,18.8518
601267385,0,137.005,132.364,1406.31,18.8447
601326743,0,129.949,132.586,1406.31,18.8633
601377218,0,145.527,133.049,1406.31,18.8461
601425324,0,145.212,134.076,1406.31,18.8418
601486043,0,149.321,136.237,1406.31,18.8261
601533035,0,148.678,138.395,1406.31,18.8604
601580965,0,145.736,140.306,1406.31,18.849
601641529,0,140.485,142.179,1406.31,18.8204
601690319,0,135.853,143.245,1406.31,18.829
601748961,0,138.471,143.646,1406.31,18.8647
601797581,0,143.837,143.606,1406.31,18.8661
601845704,0,145.85,143.869,1406.31,18.8218
601905516,0,147.526,144.467,1406.31,18.8447
601954979,0,148.783,144.902,1406.31,18.8618
602002193,0,155.629,145.473,1406.31,18.8404
602062878,0,148.05,146.689,1406.31,18.8518
602110863,0,155.419,147.767,1406.31,18.8375
602170106,0,150.682,149.202,1406.31,18.8447
602218497,0,152.882,150.222,1406.31,18.8747
602266497,0,145.003,151.085,1406.31,18.839
602327184,0,137.947,151.577,1406.31,18.8575
602373963,0,142.161,151.274,1406.31,18.8433
602422113,0,145.945,150.55,1406.31,18.7541
602470531,0,148.05,149.81,1406.31,18.7541
602531262,0,143.851,149.032,1406.31,18.7255
602576802,0,144.165,148.369,1406.31,18.7298
602636683,0,145.955,147.539,1406.31,18.7255
602684078,0,138.9,146.687,1406.31,18.7441
602733243,0,137.319,145.688,1406.31,18.849
602792867,0,143.103,144.126,1406.31,18.7584
602840745,0,139.423,143.099,1406.31,18.7513
602895772,0,136.795,141.908,1406.31,18.8418
602952882,0,129.54,140.242,1406.31,18.829
603000264,0,128.274,138.552,1406.31,18.7427
603047417,0,138.785,136.995,1406.31,18.7713
603108827,0,138.585,135.679,1406.31,18.8375
603156181,0,134.791,135.105,1406.31,18.8575
603213829,0,130.159,134.351,1406.31,18.8661
603261751,0,131.216,133.449,1406.31,18.8518
603317429,0,122.38,132.156,1406.31,18.7484
603365796,0,120.799,130.794,1406.31,18.7556
603425755,0,124.07,128.852,1406.31,18.7284
603473961,0,130.368,127.518,1406.31,18.7713
603522340,0,131.53,126.824,1406.31,18.7584
603581796,0,130.797,126.533,1406.31,18.7484
603629602,0,132.263,126.578,1406.31,18.7684
603689339,0,121.123,126.759,1406.31,18.7313
603737397,0,124.698,126.817,1406.31,18.737
603782775,0,129.54,126.771,1406.31,18.829
603842681,0,133.115,126.795,1406.31,18.8347
603890928,0,135.224,127.176,1406.31,18.7227
603951232,0,121.323,127.794,1406.31,18.7627
603999701,0,131.216,127.941,1406.31,18.7541
604048255,0,125.746,128.177,1406.31,18.7513
604107600,0,127.226,128.669,1406.31,18.7284
604152607,0,128.274,129.069,1406.31,18.7427
604211728,0,130.168,129.403,1406.31,18.7398
604259050,0,125.955,129.566,1406.31,18.7541
604307671,0,130.378,129.701,1406.31,18.7427
604366792,0,122.589,129.772,1406.31,18.7513
604415792,0,132.277,129.736,1406.31,18.7255
604475467,0,136.272,129.965,1406.31,18.737
604524337,0,127.226,130.072,1406.31,18.7284
604572421,0,123.218,129.842,1406.31,18.8575
604619400,0,122.17,129.212,1406.31,18.8433
604681116,0,124.908,128.235,1406.31,18.7398
604727626,0,121.114,127.24,1406.31,18.7598
604787935,0,125.955,125.813,1406.31,18.7541
604835724,0,125.327,124.906,1406.31,18.7456
604884389,0,125.85,124.141,1406.31,18.7527
604944255,0,115.025,123.411,1406.31,18.8175
604991777,0,132.277,122.919,1406.31,18.8232
605040874,0,129.949,122.866,1406.31,18.7656
605099346,0,128.274,123.056,1406.31,18.7427
605147701,0,128.274,123.426,1406.31,18.7427
605207925,0,129.54,124.011,1406.31,18.7313
605258608,0,133.953,124.474,1406.31,18.7484
605306229,0,127.855,125.153,1406.31,18.737
605363560,0,128.693,126.071,1406.31,18.7484
605413498,0,127.855,126.535,1406.31,18.737
605462612,0,136.272,126.878,1406.31,18.737
605521611,0,132.696,127.457,1406.31,18.7313
605569208,0,130.368,127.994,1406.31,18.7713
605617381,0,133.639,128.484,1406.31,18.8418
605677311,0,129.531,129.121,1406.31,18.8575
605725701,0,127.526,129.543,1406.31,18.7756
605785410,0,129.854,129.931,1406.31,18.7355
605833775,0,131.006,130.113,1406.31,18.7513
605883659,0,131.635,130.504,1406.31,18.7598
605931110,0,138.376,130.978,1406.31,18.737
605991863,0,135.001,131.709,1406.31,18.7627
606039927,0,136.272,132.169,1406.31,18.737
606099545,0,135.315,132.666,1406.31,18.767
606147232,0,138.795,132.857,1406.31,18.7427
606194900,0,137.11,133.143,1406.31,18.7484
606254574,0,134.582,133.546,1406.31,18.757
606310721,0,129.121,133.699,1406.31,18.7255
606358571,0,129.959,133.662,1406.31,18.737
606415005,0,138.376,133.768,1406.31,18.6393
606464860,0,133.744,133.99,1406.31,18.7456
606517151,0,132.696,133.979,1406.31,18.7313
606564773,0,129.54,133.819,1406.31,18.7313
606620862,0,144.689,133.794,1406.31,18.737
606669024,0,136.9,134.199,1406.31,18.7456
606728967,0,141.623,134.79,1406.31,18.7813
606777434,0,141.951,135.554,1406.31,18.7427
606824588,0,137.319,136.302,1406.31,18.7513
606885585,0,137.329,137.209,1406.31,18.7227
606932610,0,152.687,138.246,1406.31,18.7313
606993271,0,145.945,140.023,1406.31,18.7541
607041284,0,145.955,141.453,1406.31,18.7255
607089904,0,146.993,142.842,1406.31,18.7684
607150350,0,153.848,144.429,1406.31,18.7184
607198563,0,156.048,145.788,1406.31,18.7484
607246996,0,151.849,147.164,1406.31,18.7198
607306734,0,145.945,148.68,1406.31,18.7541
607353879,0,155.096,149.42,1406.31,18.7641
607402324,0,156.467,149.951,1406.31,18.7541
607462730,0,153.315,150.781,1406.31,18.7398
607509904,0,158.366,151.444,1406.31,18.737
607570563,0,164.26,152.397,1406.31,18.7313
607618438,0,157.947,153.368,1406.31,18.7313
607666412,0,156.467,154.406,1406.31,18.7541
607723479,0,170.992,156.273,1406.31,18.737
607780692,0,175.833,159.029,1406.31,18.7313
607828162,0,161.104,161.526,1406.31,18.7313
607876286,0,166.997,163.773,1406.31,18.7255
607936876,0,180.665,166.241,1406.31,18.7541
607984371,0,165.517,168.229,1406.31,18.7484
608032335,0,179.409,169.939,1406.31,18.737
608093407,0,180.665,172.378,1406.31,18.7541
608141155,0,192.239,174.611,1406.31,18.7541
608200606,0,190.554,177.561,1406.31,18.7598
608248341,0,189.925,179.95,1406.31,18.7513
608296878,0,187.397,182.38,1406.31,18.7598
608357674,0,200.018,185.076,1406.31,18.7741
608405610,0,198.133,187.302,1406.31,18.7484
608501831,0,198.97,191.799,1406.31,18.7598
608561324,0,194.138,193.92,1406.31,18.737
609299331,0,158.262,167.14,1406.31,18.7355
609346775,0,169.511,165.337,1406.31,18.7598
609395568,0,161.523,164.131,1406.31,18.737
609455924,0,170.573,163.141,1406.31,18.7313
609503846,0,158.366,162.94,1406.31,18.737
609553057,0,154.791,162.74,1406.31,18.7313
609600853,0,160.67,162.178,1406.31,18.7684
609660905,0,169.092,161.585,1406.31,18.7541
609708785,0,164.036,161.391,1406.31,18.7713
609765166,0,150.368,161.157,1406.31,18.7427
609813251,0,158.366,160.79,1406.31,18.737
609872990,0,158.785,160.203,1406.31,18.7427
609921723,0,162.779,159.661,1406.31,18.7541
609969007,0,162.36,159.401,1406.31,18.7484
610026605,0,160.461,159.744,1406.31,18.7656
610073780,0,168.883,160.291,1406.31,18.7513
610132880,0,172.249,161.566,1406.31,18.7541
610182630,0,170.573,163.022,1406.31,18.7313
610231266,0,172.677,164.639,1406.31,18.7313
610292051,0,172.677,166.326,1406.31,18.7313
610338779,0,180.665,167.52,1406.31,18.7541
610398745,0,179.409,169.398,1406.31,18.737
610446459,0,161.104,170.992,1406.31,18.7313
610495969,0,181.922,172.335,1406.31,18.7713
610542908,0,181.513,173.867,1406.31,18.737
610602797,0,182.141,175.934,1406.31,18.7456
610651222,0,180.675,177.458,1406.31,18.7255
610698505,0,188.235,178.891,1406.31,18.7713
610759163,0,189.716,180.787,1406.31,18.7484
610803847,0,186.559,182.231,1406.31,18.7484
610864920,0,191.81,183.61,1406.31,18.777
610912442,0,195.186,184.843,1406.31,18.7513
610972219,0,194.453,186.704,1406.31,18.7413
611020642,0,198.447,188.399,1406.31,18.7527
611068161,0,207.283,190.312,1406.31,18.7584
611127597,0,192.448,192.924,1406.31,18.757
611172840,0,198.98,194.657,1406.31,18.7313
611232718,0,195.919,196.38,1406.31,18.7613
611279920,0,205.293,197.266,1406.31,18.7313
611332346,0,204.231,198.245,1406.31,18.7598
611391744,0,201.717,199.315,1406.31,18.7255
611437418,0,201.717,199.824,1406.31,18.7255
611497316,0,208.444,200.534,1406.31,18.7456
611545787,0,193.51,201.333,1406.31,18.7284
611601608,0,195.814,201.932,1406.31,18.7598
611649803,0,201.613,202.044,1406.31,18.7241
611695666,0,200.237,202.05,1406.31,18.7484
611757433,0,196.457,201.848,1406.31,18.7255
611802784,0,199.599,201.44,1406.31,18.7684
611862739,0,205.293,201.028,1406.31,18.7313
611910050,0,207.387,201.139,1406.31,18.7598
611969583,0,205.712,201.77,1406.31,18.737
612018313,0,207.397,202.515,1406.31,18.7313
612063982,0,205.712,203.313,1406.31,18.737
612123533,0,208.644,204.399,1406.31,18.777
612171124,0,210.972,205.226,1406.31,18.737
612231411,0,208.644,206.201,1406.31,18.777
612279256,0,209.911,206.857,1406.31,18.7656
612327848,0,218.747,207.536,1406.31,18.7713
612388197,0,210.972,208.504,1406.31,18.737
612435565,0,208.235,209.196,1406.31,18.7427
612494992,0,210.972,209.751,1406.31,18.737
612543253,0,215.385,210.212,1406.31,18.7541
612590791,0,216.223,210.875,1406.31,18.6679
612651468,0,216.014,212.039,1406.31,18.7627
612700592,0,219.389,213.064,1406.31,18.737
612748811,0,219.389,214.183,1406.31,18.737
612809219,0,227.806,215.741,1406.31,18.737
612857147,0,224.64,217.283,1406.31,18.7656
612905708,0,225.069,218.767,1406.31,18.7427
612953562,0,228.644,220.134,1406.31,18.7484
613012685,0,235.804,221.69,1406.31,18.7313
613060855,0,237.061,223.405,1406.31,18.7484
613120614,0,239.903,225.994,1406.31,18.7441
613168892,0,237.061,228.306,1406.31,18.7484
613216923,0,238.423,230.685,1406.31,18.767
613266378,0,232.648,232.743,1406.31,18.7313
613326645,0,245.059,234.909,1406.31,18.7427
613374336,0,244.64,236.678,1406.31,18.737
613421610,0,240.217,238.337,1406.31,18.7484
613482221,0,241.055,240.018,1406.31,18.7598
613530330,0,249.063,241.219,1406.31,18.7255
613590875,0,244.85,242.556,1406.31,18.7398
613638274,0,242.322,243.213,1406.31,18.7484
613686550,0,249.063,243.829,1406.31,18.7255
613746615,0,249.786,245.039,1406.31,18.7641
613794550,0,240.855,245.988,1406.31,18.7284
613843326,0,232.848,246.311,1406.31,18.7627
613891409,0,244.221,245.854,1406.31,18.7313
613948708,0,246.735,245.251,1406.31,18.7656
613995708,0,243.802,244.888,1406.31,18.7255
614056262,0,241.265,244.454,1406.31,18.7627
614103874,0,242.741,243.953,1406.31,18.7541
614164144,0,242.636,243.576,1406.31,18.7527
614212739,0,246.002,243.507,1406.31,18.7556
614260070,0,244.221,243.566,1406.31,18.7313
614319550,0,244.64,243.735,1406.31,18.737
614363907,0,242.112,243.822,1406.31,18.7456
614424229,0,242.531,243.918,1406.31,18.7513
614472456,0,248.53,244.168,1406.31,18.747
614521881,0,244.64,244.639,1406.31,18.737
614581939,0,252.219,245.325,1406.31,18.7255
614629491,0,263.464,246.398,1406.31,18.7641
614687528,0,254.314,248.453,1406.31,18.7541
614733968,0,244.416,249.985,1406.31,18.777
614794586,0,246.959,250.795,1406.31,18.7255
614843006,0,251.786,250.888,1406.31,18.7627
614889968,0,253.057,251.004,1406.31,18.737
614937976,0,255.571,251.285,1406.31,18.7713
614997687,0,258.737,251.77,1406.31,18.7427
615045322,0,251.158,252.461,1406.31,18.7541
615101641,0,260.831,253.515,1406.31,18.7713
615150910,0,269.248,254.725,1406.31,18.7713
615199874,0,270.729,256.549,1406.31,18.7484
615259539,0,269.144,259.267,1406.31,18.7698
615307665,0,266.944,261.541,1406.31,18.7398
615367167,0,273.571,264.112,1406.31,18.6464
615415574,0,276.827,266.204,1406.31,18.6621
615463011,0,279.984,268.298,1406.31,18.7598
615523341,0,269.367,270.542,1406.31,18.7298
615571036,0,267.154,271.941,1406.31,18.7427
615619659,0,276.827,273.029,1406.31,18.7598
615679285,0,274.523,274.261,1406.31,18.7284
615727599,0,267.154,274.783,1406.31,18.7427
615788589,0,272.0,274.488,1406.31,18.7227
615836588,0,279.879,274.04,1406.31,18.7584
615884288,0,275.99,274.031,1406.31,18.7484
615944275,0,281.045,274.638,1406.31,18.6336
615992231,0,275.78,275.284,1406.31,18.6479
616040178,0,282.521,276.045,1406.31,18.625
616103515,0,282.302,277.31,1406.31,18.6507
616152569,0,266.944,278.17,1406.31,18.7398
616200608,0,254.733,277.88,1406.31,18.7598
616259979,0,267.573,275.885,1406.31,18.7484
616308606,0,264.84,274.072,1406.31,18.7398
616355782,0,271.986,272.326,1406.31,18.7656
616416695,0,252.429,270.54,1406.31,18.7284
616463896,0,262.193,268.757,1406.31,18.7899
616523808,0,245.059,266.673,1406.31,18.645
616573404,0,238.542,264.394,1406.31,18.6278
616619529,0,241.484,261.205,1406.31,18.737
616679635,0,243.16,256.69,1406.31,18.7598
616725530,0,247.378,253.477,1406.31,18.7313
616785400,0,246.944,250.486,1406.31,18.7684
616830777,0,258.203,248.847,1406.31,18.7641
616889620,0,260.846,248.224,1406.31,18.7284
616938060,0,249.377,248.463,1406.31,18.7298
616985809,0,256.213,249.07,1406.31,18.737
617045930,0,273.885,250.956,1406.31,18.7484
617093912,0,279.984,253.465,1406.31,18.6621
617150898,0,276.408,257.762,1406.31,18.6564
617197828,0,277.68,261.468,1406.31,18.6307
617247965,0,303.14,265.605,1406.31,18.6336
617310885,0,299.565,271.982,1406.31,18.7255
617359162,0,292.404,277.105,1406.31,18.7427
617408133,0,294.723,281.647,1406.31,18.7313
617468606,0,272.0,285.718,1406.31,18.7227
617515557,0,281.988,286.994,1406.31,18.7441
617571250,0,275.152,287.085,1406.31,18.6393
617618481,0,260.203,285.966,1406.31,18.665
617674920,0,257.689,282.598,1406.31,18.6307
617723894,0,265.468,279.338,1406.31,18.6507
617783122,0,301.659,276.433,1406.31,18.6564
617832126,0,282.94,276.385,1406.31,18.6307
617880857,0,287.353,277.277,1406.31,18.7456
617940171,0,300.402,279.418,1406.31,18.737
617987606,0,303.335,282.155,1406.31,18.777
618036811,0,304.187,285.288,1406.31,18.7456
618084864,0,294.723,288.27,1406.31,18.7313
618143807,0,273.676,290.71,1406.31,18.7456
618189532,0,280.417,291.285,1406.31,18.625
618252048,0,283.988,290.809,1406.31,18.7427
618300704,0,286.306,290.125,1406.31,18.7313
618347994,0,287.982,289.258,1406.31,18.7541
618395717,0,287.144,288.283,1406.31,18.7427
618455679,0,291.986,287.188,1406.31,18.6393
618504282,0,304.397,287.075,1406.31,18.6507
618563834,0,304.187,288.88,1406.31,18.6479
618609648,0,299.555,291.112,1406.31,18.6564
618667570,0,297.027,293.875,1406.31,18.665
618716960,0,288.82,295.937,1406.31,18.6679
618765655,0,279.984,296.865,1406.31,18.6621
618825839,0,282.731,296.456,1406.31,18.7255
618873757,0,285.035,295.182,1406.31,18.757
618921908,0,283.988,293.178,1406.31,18.645
618982726,0,276.827,290.489,1406.31,18.6621
619029862,0,287.772,288.138,1406.31,18.6536
619089312,0,289.043,286.212,1406.31,18.6278
619137388,0,285.887,285.667,1406.31,18.6278
619186413,0,307.763,285.421,1406.31,18.6536
619245431,0,295.142,286.923,1406.31,18.6393
619291852,0,299.974,288.633,1406.31,18.6621
619351554,0,295.142,290.852,1406.31,18.6393
619399415,0,291.986,292.299,1406.31,18.6393
619447856,0,284.721,293.267,1406.31,18.655
619496107,0,283.359,293.417,1406.31,18.6364
619555343,0,285.887,292.635,1406.31,18.6278
619603681,0,275.78,291.342,1406.31,18.6479
619663272,0,283.883,289.489,1406.31,18.6436
619711535,0,290.51,288.162,1406.31,18.6479
619758888,0,285.663,287.248,1406.31,18.6679
619819211,0,282.931,286.128,1406.31,18.6593
619867274,0,284.616,285.144,1406.31,18.6536
619924686,0,269.891,284.185,1406.31,18.6393
619972847,0,274.723,283.033,1406.31,18.6621
620020948,0,271.581,281.521,1406.31,18.6193
620068607,0,273.766,279.676,1406.31,18.6922
620129188,0,272.628,277.363,1406.31,18.6336
620176602,0,261.055,275.705,1406.31,18.6336
620237000,0,270.1,273.681,1406.31,18.6421
620286348,0,266.725,272.38,1406.31,18.6679
620330712,0,250.529,271.115,1406.31,18.6479
620392797,0,251.158,268.637,1406.31,18.6564
620441509,0,254.209,266.144,1406.31,18.655
620490365,0,253.057,263.519,1406.31,18.6393
620551078,0,257.585,260.486,1406.31,18.6293
620598394,0,251.577,258.514,1406.31,18.6621
620646714,0,257.689,256.682,1406.31,18.6307
620706983,0,251.043,254.513,1406.31,18.6836
620754556,0,236.852,252.857,1406.31,18.6479
620803806,0,252.848,251.385,1406.31,18.6364
620863286,0,257.899,250.738,1406.31,18.6336
620918543,0,247.796,250.256,1406.31,18.6393
620966562,0,241.684,249.551,1406.31,18.6707
621014207,0,241.484,248.605,1406.31,18.6393
621074449,0,237.899,247.244,1406.31,18.6621
621122569,0,242.741,245.63,1406.31,18.6564
621173166,0,246.959,244.211,1406.31,18.6278
621231612,0,259.156,243.229,1406.31,18.6507
621279722,0,231.8,243.076,1406.31,18.6507
621336917,0,238.542,242.27,1406.31,18.6278
621384384,0,221.903,241.215,1406.31,18.6736
621444278,0,222.965,239.206,1406.31,18.645
621492129,0,224.85,237.221,1406.31,18.6707
621540382,0,212.02,234.853,1406.31,18.6536
621600755,0,215.804,231.11,1406.31,18.6621
621648369,0,210.553,227.812,1406.31,18.6336
621695981,0,226.326,224.796,1406.31,18.6621
621755938,0,214.862,221.988,1406.31,18.6493
621806543,0,224.64,220.102,1406.31,18.6679
621853497,0,230.963,218.844,1406.31,18.6393
621914502,0,226.116,218.699,1406.31,18.6593
621961530,0,227.806,219.168,1406.31,18.6393
622021399,0,228.644,220.162,1406.31,18.6507
622070219,0,241.065,221.513,1406.31,18.6336
622115576,0,241.065,223.457,1406.31,18.6336
622177565,0,238.542,226.608,1406.31,18.6278
622225805,0,241.065,229.323,1406.31,18.6336
622273617,0,242.007,231.938,1406.31,18.6464
622335529,0,231.81,234.777,1406.31,18.6221
622386691,0,252.219,236.607,1406.31,18.6278
622434589,0,240.017,238.661,1406.31,18.6193
622484984,0,239.379,240.585,1406.31,18.6393
622543688,0,240.646,242.333,1406.31,18.6278
622591941,0,238.542,242.891,1406.31,18.6278
622651005,0,240.113,242.992,1406.31,18.6493
622699845,0,242.322,242.673,1406.31,18.553
622747249,0,236.014,242.154,1406.31,18.5387
622807287,0,233.067,241.572,1406.31,18.6393
622855833,0,228.644,240.788,1406.31,18.6507
622903543,0,231.8,239.579,1406.31,18.6507
622963287,0,237.689,238.264,1406.31,18.6593
623012636,0,238.332,237.243,1406.31,18.625
623070597,0,230.753,236.21,1406.31,18.6364
623116874,0,224.64,235.271,1406.31,18.6679
623176846,0,229.915,233.731,1406.31,18.625
623226085,0,227.582,232.64,1406.31,18.6793
623270778,0,212.229,231.454,1406.31,18.6564
623332886,0,208.644,228.832,1406.31,18.6793
623380911,0,216.861,225.928,1406.31,18.6479
623428672,0,207.397,222.925,1406.31,18.6336
623489534,0,215.814,219.286,1406.31,18.6336
623536844,0,208.235,216.996,1406.31,18.645
623584975,0,192.658,214.72,1406.31,18.6621
623645407,0,198.98,211.581,1406.31,18.6336
623693787,0,212.229,209.555,1406.31,18.6564
623754069,0,209.073,208.114,1406.31,18.6564
623801726,0,205.293,207.341,1406.31,18.6336
623849344,0,211.182,206.71,1406.31,18.6421
623909802,0,197.085,206.133,1406.31,18.6364
623957645,0,198.133,205.222,1406.31,18.6507
624005818,0,192.658,204.035,1406.31,18.6621
624065744,0,190.135,202.077,1406.31,18.6564
624113762,0,190.554,200.161,1406.31,18.6621
624173522,0,181.827,197.8,1406.31,18.6436
624219551,0,181.084,195.506,1406.31,18.6621
624269927,0,170.992,192.773,1406.31,18.6393
624327532,0,160.266,188.667,1406.31,18.6221
624377542,0,170.782,184.898,1406.31,18.6364
624425495,0,160.042,180.902,1406.31,18.6621
624487600,0,155.629,175.813,1406.31,18.645
624535894,0,155.619,171.851,1406.31,18.6736
624594820,0,164.26,167.698,1406.31,18.6336
624643120,0,156.257,165.182,1406.31,18.6536
624691851,0,154.781,162.94,1406.31,18.6621
624751541,0,160.042,160.613,1406.31,18.6621
624799834,0,164.469,159.719,1406.31,18.6364
624848039,0,154.686,159.584,1406.31,18.6321
624907581,0,163.513,159.501,1406.31,18.6664
624955094,0,158.995,159.585,1406.31,18.6479
625003006,0,149.949,159.671,1406.31,18.6393
625063806,0,153.944,159.196,1406.31,18.6507
625108806,0,158.157,158.773,1406.31,18.6364
625170055,0,149.53,158.728,1406.31,18.6336
625216858,0,152.268,158.474,1406.31,18.6278
625265010,0,154.686,157.797,1406.31,18.6321
625328779,0,155.629,156.935,1406.31,18.645
625376815,0,154.791,156.262,1406.31,18.6336
625422753,0,150.159,155.496,1406.31,18.6421
625474633,0,157.947,154.803,1406.31,18.6336
625532639,0,149.111,153.967,1406.31,18.6278
625580485,0,149.845,153.227,1406.31,18.6378
625640647,0,154.362,152.243,1406.31,18.6564
625688922,0,149.53,151.679,1406.31,18.6336
625746320,0,146.783,151.174,1406.31,18.6679
625794266,0,148.05,150.527,1406.31,18.6564
625843365,0,147.84,149.706,1406.31,18.6536
625902818,0,146.793,148.772,1406.31,18.6393
625951006,0,145.527,148.228,1406.31,18.6507
625998855,0,143.837,147.755,1406.31,18.6707
626046602,0,147.002,147.334,1406.31,18.6421
626106381,0,146.374,147.111,1406.31,18.5359
626154544,0,149.949,147.055,1406.31,18.5416
626214445,0,145.736,146.852,1406.31,18.6536
626262466,0,145.945,146.572,1406.31,18.6564
626310378,0,139.319,146.363,1406.31,18.6521
626367947,0,147.631,145.936,1406.31,18.6507
626416376,0,152.477,145.831,1406.31,18.6307
626464775,0,137.529,145.907,1406.31,18.6564
626521649,0,153.944,146.285,1406.31,18.6507
626568125,0,155.934,147.208,1406.31,18.6779
626627812,0,148.05,148.527,1406.31,18.6564
626675490,0,143.641,149.318,1406.31,18.5273
626736398,0,148.469,149.911,1406.31,18.5644
626783986,0,156.048,150.124,1406.31,18.6507
626831960,0,152.896,150.402,1406.31,18.6364
626892397,0,153.42,150.76,1406.31,18.6436
626936716,0,154.781,151.064,1406.31,18.6621
626995539,0,152.463,151.385,1406.31,18.6736
627045761,0,149.307,151.476,1406.31,18.6736
627093459,0,151.206,151.368,1406.31,18.6564
627153740,0,144.465,150.866,1406.31,18.6793
627201631,0,145.108,150.081,1406.31,18.645
627259542,0,141.518,148.724,1406.31,18.6822
627310234,0,136.691,147.364,1406.31,18.645
627357202,0,129.74,145.714,1406.31,18.665
627415528,0,133.744,143.129,1406.31,18.6479
627462349,0,131.216,140.927,1406.31,18.6564
627521909,0,125.327,137.953,1406.31,18.6479
627569737,0,127.436,135.28,1406.31,18.6336
627619793,0,124.698,132.75,1406.31,18.6393
627679570,0,107.027,129.794,1406.31,18.6278
627727936,0,115.862,127.176,1406.31,18.6336
627775062,0,110.183,124.314,1406.31,18.6278
627835804,0,103.442,120.376,1406.31,18.6507
627884119,0,92.0779,117.203,1406.31,18.6536
627943682,0,102.185,113.235,1406.31,18.6336
627991510,0,95.8722,110.293,1406.31,18.6336
628039453,0,88.3978,107.376,1406.31,18.6464
