timestamp,time_utc_usec,lat,lon,delta_lat_lon[0],delta_lat_lon[1],alt,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,pressure_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
540057041,1492463282400057,45.2212762327,-93.1441132943,0.000688161272073,0.000748174804343,357.023,-0.0,-19.222,12.0831,0.659752,2.67347,0.585161,0.256658,0.0,282.667,3,0,0,0
540161850,1492463282400057,45.2212580973,-93.1440974166,0.000688161168419,0.000748174757888,356.969,-0.0,-19.2904,11.9713,0.636116,2.68305,0.574387,0.256616,0.0,283.18,3,0,0,0
540261818,1492463282400057,45.2212406786,-93.1440822874,0.000688161043598,0.000748174674797,356.922,-0.0,-19.3609,11.8727,0.485638,2.70034,0.587371,0.25673,0.0,282.923,3,0,0,0
540361169,1492463283400057,45.221223132,-93.1440673126,0.000688160958852,0.000748174625144,356.885,-0.0,-19.4209,11.7545,0.195019,2.71862,0.573346,0.254939,0.0,283.522,3,0,0,0
540462757,1492463283400057,45.2212052788,-93.1440522672,0.000688160860619,0.000748174683281,356.888,-0.0,-19.4699,11.5947,-0.414141,2.73417,0.588501,0.256066,0.0,283.266,3,0,0,0
540567165,1492463283400057,45.2211869274,-93.1440371292,0.00068816076179,0.000748174588011,356.955,-0.0,-19.5107,11.4072,-0.89079,2.7414,0.576396,0.255667,0.0,283.009,3,0,0,0
540666653,1492463283400057,45.2211693108,-93.1440227481,0.000688160687424,0.0007481744193,357.049,-0.0,-19.5558,11.2504,-1.06792,2.74199,0.587178,0.254603,0.0,283.009,3,0,0,0
540767201,1492463283400057,45.2211516285,-93.14400851,0.000688160594486,0.000748174432928,357.153,-0.0,-19.6514,11.1193,-1.12048,2.73836,0.574587,0.254009,0.0,282.838,3,0,0,0
540871102,1492463283400057,45.2211331457,-93.1439938668,0.000688160479342,0.000748174292966,357.267,-0.0,-19.7542,11.0011,-1.21314,2.73441,0.562544,0.253434,0.0,283.522,3,0,0,0
540970720,1492463283400057,45.2211152405,-93.143979944,0.000688160378665,0.000748174299844,357.387,-0.0,-19.8373,10.9058,-1.34935,2.72908,0.574255,0.253021,0.0,283.095,3,0,0,0
541072362,1492463283400057,45.2210970059,-93.1439659161,0.000688160283815,0.00074817422967,357.53,-0.0,-19.8974,10.8191,-1.71806,2.72836,0.58878,0.253632,0.0,283.437,3,0,0,0
541172217,1492463283400057,45.2210792129,-93.1439523181,0.000688160231682,0.000748174160123,357.713,-0.0,-19.9476,10.745,-2.01273,2.73064,0.573434,0.251884,0.0,284.206,3,0,0,0
541276908,1492463284400057,45.2210606945,-93.1439382861,0.000688160090398,0.000748174086283,357.911,-0.0,-20.0109,10.6856,-1.94598,2.73712,0.587635,0.252322,0.0,284.549,3,0,0,0
541376288,1492463284400057,45.2210427071,-93.1439249585,0.000688160048973,0.000748173936898,358.097,-0.0,-20.0636,10.6077,-2.00079,2.74842,0.573467,0.252879,0.0,284.891,3,0,0,0
541480276,1492463284400057,45.2210239516,-93.1439112161,0.000688159933198,0.000748173856437,358.283,-0.0,-20.1127,10.4944,-1.88193,2.75731,0.562367,0.250861,0.0,285.147,3,0,0,0
541581088,1492463284400057,45.2210058725,-93.1438980628,0.000688159847343,0.000748173925686,358.447,-0.0,-20.1686,10.3883,-1.63795,2.76374,0.576897,0.251653,0.0,285.234,3,0,0,0
541681948,1492463284400057,45.2209873756,-93.143884774,0.000688159741031,0.000748173769139,358.58,-0.0,-20.2693,10.2567,-1.17035,2.76008,0.562001,0.251961,0.0,286.089,3,0,0,0
541782994,1492463284400057,45.2209688697,-93.1438716954,0.000688159675178,0.000748173683917,358.679,-0.0,-20.3808,10.1462,-0.827439,2.74142,0.575953,0.25053,0.0,285.918,3,0,0,0
541885862,1492463284400057,45.2209496037,-93.1438582881,0.000688159607179,0.000748173592683,358.767,-0.0,-20.4634,10.0706,-0.791871,2.71961,0.561794,0.251181,0.0,284.805,3,0,0,0
541986498,1492463284400057,45.2209309043,-93.1438455508,0.000688159497976,0.000748173574735,358.867,-0.0,-20.526,10.0636,-0.737916,2.71771,0.575636,0.251759,0.0,284.121,3,0,0,0
542085878,1492463284400057,45.2209122474,-93.1438327845,0.000688159453709,0.000748173409775,358.968,-0.0,-20.5955,10.0419,-0.879622,2.73169,0.560384,0.249905,0.0,284.976,3,0,0,0
542187465,1492463284400057,45.2208931384,-93.1438198653,0.000688159356343,0.000748173388672,359.085,-0.0,-20.6635,10.0327,-1.11604,2.74801,0.575676,0.25122,0.0,285.832,3,0,0,0
542291984,1492463285400058,45.220873601,-93.1438066612,0.000688159270133,0.000748173143435,359.205,-0.0,-20.7336,10.0235,-1.17855,2.7673,0.563595,0.249134,0.0,285.318,3,0,0,0
542391546,1492463285400058,45.2208548105,-93.1437940732,0.000688159200969,0.000748172974539,359.313,-0.0,-20.8152,9.97375,-1.17754,2.78594,0.575441,0.250713,0.0,286.688,3,0,0,0
542495532,1492463285400058,45.2208351722,-93.1437810277,0.000688159115789,0.000748173095943,359.426,-0.0,-20.8965,9.9218,-1.1754,2.79822,0.562165,0.249973,0.0,286.089,3,0,0,0
542596247,1492463285400058,45.2208161528,-93.1437685802,0.000688159008469,0.000748172848347,359.528,-0.0,-20.9696,9.85327,-0.907425,2.80183,0.574515,0.249844,0.0,286.945,3,0,0,0
542695667,1492463285400058,45.2207971201,-93.1437562367,0.000688158927872,0.000748172747322,359.614,-0.0,-21.0472,9.78306,-0.838151,2.80261,0.560909,0.249038,0.0,286.945,3,0,0,0
542796250,1492463285400058,45.2207779028,-93.1437440324,0.000688158848199,0.000748172790111,359.712,-0.0,-21.1249,9.69129,-0.972985,2.79749,0.57217,0.250359,0.0,286.345,3,0,0,0
542900900,1492463285400058,45.2207580541,-93.143731548,0.000688158766707,0.000748172680019,359.841,-0.0,-21.1896,9.60534,-1.04151,2.78601,0.560054,0.248324,0.0,286.688,3,0,0,0
543000892,1492463285400058,45.2207390301,-93.1437196084,0.000688158688739,0.000748172500209,359.949,-0.0,-21.2287,9.59012,-0.667272,2.77649,0.573985,0.248916,0.0,287.714,3,0,0,0
543104225,1492463285400058,45.220719188,-93.1437070907,0.000688158607026,0.000748172390615,360.03,-0.0,-21.2685,9.60617,-0.545767,2.78339,0.560213,0.250073,0.0,287.03,3,0,0,0
543205005,1492463285400058,45.2207000467,-93.1436950388,0.000688158528341,0.000748172358598,360.094,-0.0,-21.3139,9.55278,-0.215877,2.79416,0.575167,0.249171,0.0,287.116,3,0,0,0
543304631,1492463286400058,45.2206808869,-93.1436830192,0.000688158449869,0.000748172103982,360.125,-0.0,-21.3647,9.49126,-0.0762294,2.79311,0.559231,0.249392,0.0,286.945,3,0,0,0
543408704,1492463286400058,45.2206609079,-93.1436706291,0.000688158368966,0.000748172065016,360.153,-0.0,-21.4081,9.45257,-0.019924,2.78045,0.571979,0.249482,0.0,287.629,3,0,0,0
543508305,1492463286400058,45.2206416078,-93.1436586675,0.000688158316912,0.00074817195582,360.181,-0.0,-21.4364,9.43859,0.0732634,2.76947,0.557935,0.24849,0.0,287.543,3,0,0,0
543610463,1492463286400058,45.2206219007,-93.1436464531,0.000688158211126,0.000748171844322,360.214,-0.0,-21.4652,9.44491,-0.00997014,2.76272,0.573205,0.247844,0.0,286.089,3,0,0,0
543709887,1492463286400058,45.2206024947,-93.1436343921,0.000688158106328,0.000748171734955,360.246,-0.0,-21.4851,9.45342,-0.0571037,2.76185,0.558024,0.24832,0.0,286.603,3,0,0,0
543814223,1492463286400058,45.2205822547,-93.1436218181,0.000688158063319,0.000748171694767,360.285,-0.0,-21.5226,9.44337,0.0829496,2.76535,0.571987,0.248973,0.0,286.774,3,0,0,0
543914548,1492463286400058,45.2205627638,-93.1436098089,0.000688157945831,0.000748171509656,360.28,-0.0,-21.583,9.40798,0.463778,2.76996,0.558819,0.24848,0.0,287.458,3,0,0,0
544017909,1492463286400058,45.2205424471,-93.1435973971,0.000688157916905,0.000748171392544,360.218,-0.0,-21.6595,9.36327,1.03337,2.76984,0.570602,0.248098,0.0,287.116,3,0,0,0
544117876,1492463286400058,45.2205228228,-93.1435855139,0.000688157813265,0.000748171278133,360.116,-0.0,-21.7409,9.35141,1.19289,2.76553,0.557582,0.247627,0.0,286.945,3,0,0,0
544219947,1492463286400058,45.2205028184,-93.14357343,0.000688157695294,0.000748171161149,360.028,-0.0,-21.8039,9.36189,0.962566,2.76164,0.572393,0.248664,0.0,286.516,3,0,0,0
544319651,1492463287400058,45.2204831314,-93.1435615302,0.000688157682738,0.000748171046112,359.977,-0.0,-21.8516,9.37417,0.439679,2.75694,0.556329,0.248708,0.0,286.431,3,0,0,0
544423562,1492463287400058,45.2204626458,-93.1435491378,0.000688157556233,0.00074817100051,359.989,-0.0,-21.8646,9.40196,-0.232959,2.75061,0.569681,0.249137,0.0,286.431,3,0,0,0
544523443,1492463287400058,45.2204429858,-93.1435372069,0.000688157465312,0.000748170886212,360.053,-0.0,-21.8365,9.44145,-0.907165,2.74807,0.555595,0.248201,0.0,285.062,3,0,0,0
544624109,1492463287400058,45.2204233972,-93.1435252945,0.000688157397299,0.000748170698643,360.179,-0.0,-21.793,9.42331,-1.53479,2.74827,0.570546,0.24732,0.0,285.832,3,0,0,0
544727917,1492463287400058,45.2204030621,-93.143512982,0.00068815728924,0.000748170580096,360.351,-0.0,-21.7311,9.4084,-1.96005,2.74312,0.556832,0.248549,0.0,286.516,3,0,0,0
544829503,1492463287400058,45.2203832691,-93.1435009669,0.000688157262097,0.000748170465059,360.555,-0.0,-21.635,9.38618,-2.51849,2.74146,0.569523,0.248424,0.0,286.516,3,0,0,0
544929216,1492463287400058,45.220363892,-93.1434891386,0.000688157180797,0.000748170427215,360.805,-0.0,-21.5359,9.35082,-2.85478,2.73989,0.556257,0.247983,0.0,288.228,3,0,0,0
545033578,1492463287400058,45.2203438222,-93.1434768314,0.000688157106971,0.000748170238097,361.079,-0.0,-21.4661,9.33526,-2.79727,2.74544,0.569938,0.248179,0.0,288.4,3,0,0,0
545133625,1492463287400058,45.2203246219,-93.1434651028,0.000688157014096,0.000748170201362,361.334,-0.0,-21.4153,9.29074,-2.70511,2.75934,0.55765,0.247449,0.0,287.543,3,0,0,0
545233196,1492463287400058,45.220305444,-93.1434534322,0.000688156950922,0.00074817001628,361.59,-0.0,-21.3858,9.20715,-2.65626,2.76992,0.570924,0.247337,0.0,288.228,3,0,0,0
545333073,1492463288400059,45.2202863776,-93.1434418664,0.000688156875412,0.000748169905378,361.868,-0.0,-21.2999,9.15149,-2.92468,2.7683,0.557554,0.24618,0.0,288.143,3,0,0,0
545439353,1492463288400059,45.2202663917,-93.1434297331,0.00068815678317,0.000748169863201,362.179,-0.0,-21.2352,9.10631,-2.97553,2.77802,0.576737,0.248388,0.0,287.972,3,0,0,0
545538684,1492463288400059,45.2202476624,-93.1434182292,0.00068815676017,0.000748169755994,362.495,-0.0,-21.148,9.04363,-3.23827,2.78758,0.564705,0.247913,0.0,288.228,3,0,0,0
545638671,1492463288400059,45.2202289485,-93.1434067691,0.000688156659301,0.000748169574464,362.829,-0.0,-21.0664,8.97717,-3.37292,2.7903,0.576511,0.246964,0.0,289.513,3,0,0,0
545743394,1492463288400059,45.2202095389,-93.1433950774,0.000688156556905,0.000748169608514,363.171,-0.0,-21.0225,8.89497,-3.13364,2.78979,0.565394,0.247182,0.0,290.197,3,0,0,0
545843357,1492463288400059,45.2201908416,-93.1433839259,0.000688156510151,0.000748169349492,363.476,-0.0,-20.9848,8.81635,-2.92819,2.78667,0.580742,0.24755,0.0,290.625,3,0,0,0
545943698,1492463288400059,45.2201720234,-93.1433728925,0.000688156490234,0.000748169235408,363.771,-0.0,-20.9381,8.74728,-2.84615,2.78626,0.567169,0.247033,0.0,290.796,3,0,0,0
546047487,1492463288400059,45.220152606,-93.1433615522,0.000688156324998,0.000748169117159,364.083,-0.0,-20.9063,8.66827,-2.77567,2.79187,0.582589,0.247399,0.0,290.882,3,0,0,0
546147498,1492463288400059,45.2201338928,-93.1433508495,0.00068815633329,0.000748169000445,364.376,-0.0,-20.8953,8.57978,-2.64115,2.79811,0.566886,0.246388,0.0,291.053,3,0,0,0
546247927,1492463288400059,45.2201151411,-93.1433402282,0.000688156263941,0.000748168882239,364.633,-0.0,-20.9164,8.49286,-2.21942,2.80065,0.58353,0.247245,0.0,291.995,3,0,0,0
546352213,1492463289400059,45.2200956049,-93.1433292538,0.000688156166234,0.000748168905957,364.871,-0.0,-20.9015,8.41383,-2.12072,2.79786,0.569564,0.246718,0.0,290.967,3,0,0,0
546451486,1492463289400059,45.2200768317,-93.1433187615,0.000688156149856,0.000748168785904,365.103,-0.0,-20.8834,8.3297,-2.14463,2.79114,0.583747,0.248488,0.0,292.08,3,0,0,0
546556119,1492463289400059,45.2200572852,-93.1433079128,0.000688156000848,0.000748168512061,365.353,-0.0,-20.8375,8.2848,-2.27269,2.78092,0.571243,0.24654,0.0,291.567,3,0,0,0
546655481,1492463289400059,45.2200385513,-93.1432975027,0.000688155880781,0.000748168539488,365.607,-0.0,-20.775,8.24581,-2.45912,2.77436,0.585443,0.248281,0.0,292.166,3,0,0,0
546757069,1492463289400059,45.2200196441,-93.1432870252,0.000688155838432,0.000748168417502,365.87,-0.0,-20.7464,8.19678,-2.43591,2.77524,0.573642,0.248267,0.0,292.337,3,0,0,0
546856892,1492463289400059,45.2200009258,-93.14327668,0.000688155796936,0.000748168296411,366.124,-0.0,-20.7368,8.11673,-2.39329,2.77856,0.587448,0.247885,0.0,292.594,3,0,0,0
546960292,1492463289400059,45.2199815023,-93.1432661663,0.000688155650117,0.000748168168059,366.378,-0.0,-20.7123,8.03277,-2.47404,2.77957,0.571722,0.24857,0.0,292.337,3,0,0,0
547060255,1492463289400059,45.2199628743,-93.143256159,0.000688155584797,0.000748167896091,366.644,-0.0,-20.6726,7.94039,-2.58267,2.78822,0.588658,0.249402,0.0,292.937,3,0,0,0
547164302,1492463289400059,45.219943555,-93.1432458651,0.000688155647858,0.000748167766488,366.914,-0.0,-20.6664,7.83984,-2.51203,2.80327,0.574009,0.248657,0.0,293.279,3,0,0,0
547264293,1492463289400059,45.2199249838,-93.1432361069,0.000688155584143,0.000748167788146,367.159,-0.0,-20.673,7.67003,-2.48083,2.819,0.590366,0.249217,0.0,293.45,3,0,0,0
547364455,1492463290400059,45.2199065173,-93.1432265839,0.000688155521971,0.000748167512469,367.399,-0.0,-20.6979,7.5076,-2.32386,2.82212,0.576956,0.248947,0.0,293.536,3,0,0,0
547468281,1492463290400059,45.2198872599,-93.1432168294,0.000688155406174,0.000748167377125,367.641,-0.0,-20.7102,7.34625,-2.30683,2.81841,0.592215,0.249039,0.0,293.964,3,0,0,0
547570369,1492463290400059,45.2198684647,-93.1432075852,0.000688155241598,0.000748167241696,367.892,-0.0,-20.6711,7.15215,-2.60583,2.81425,0.579307,0.249209,0.0,294.221,3,0,0,0
547671245,1492463290400059,45.2198499541,-93.1431986545,0.000688155287527,0.00074816710621,368.17,-0.0,-20.6554,7.01161,-2.6873,2.81467,0.564112,0.248596,0.0,294.734,3,0,0,0
547770308,1492463290400059,45.2198312896,-93.1431899482,0.000688155282781,0.000748166965977,368.432,-0.0,-20.7043,6.87089,-2.45538,2.81598,0.578798,0.248794,0.0,295.421,3,0,0,0
547873933,1492463290400059,45.2198118489,-93.1431810118,0.000688155120237,0.000748166818312,368.679,-0.0,-20.7432,6.73342,-2.27648,2.81304,0.563569,0.247991,0.0,295.848,3,0,0,0
547973970,1492463290400059,45.2197931056,-93.1431725864,0.000688155065227,0.000748166673631,368.926,-0.0,-20.7394,6.5061,-2.50917,2.81163,0.577989,0.248101,0.0,295.077,3,0,0,0
548077833,1492463290400059,45.2197736356,-93.143164103,0.000688155009833,0.00074816652014,369.203,-0.0,-20.7434,6.30454,-2.41034,2.81578,0.564351,0.248379,0.0,295.249,3,0,0,0
548179453,1492463290400059,45.2197546406,-93.1431562005,0.000688154906115,0.000748166365824,369.478,-0.0,-20.6984,6.00648,-2.63245,2.83563,0.579218,0.248731,0.0,295.249,3,0,0,0
548279392,1492463291400060,45.2197360138,-93.1431488156,0.000688154910016,0.000748166210101,369.769,-0.0,-20.6538,5.6775,-2.87996,2.87635,0.563373,0.24788,0.0,294.992,3,0,0,0
548380186,1492463291400060,45.2197173623,-93.1431418996,0.000688155021187,0.000748166196331,370.064,-0.0,-20.6639,5.30623,-3.00295,2.93139,0.576028,0.249298,0.0,295.677,3,0,0,0
548483505,1492463291400060,45.2196979751,-93.1431353527,0.000688154822129,0.000748165872508,370.377,-0.0,-20.6887,4.77584,-3.23568,2.98732,0.560703,0.248628,0.0,296.619,3,0,0,0
548584173,1492463291400060,45.2196793179,-93.1431300356,0.000688154891634,0.000748165691363,370.681,-0.0,-20.7272,4.15313,-3.36463,3.03006,0.576456,0.247526,0.0,296.276,3,0,0,0
548684244,1492463291400060,45.2196606567,-93.1431254811,0.000688154757675,0.000748165500923,371.001,-0.0,-20.7254,3.4722,-3.56951,3.05088,0.562378,0.248876,0.0,296.448,3,0,0,0
548785869,1492463291400060,45.2196417626,-93.1431218621,0.000688154786161,0.000748165296102,371.35,-0.0,-20.6802,2.82674,-3.70218,3.06653,0.575958,0.248774,0.0,297.133,3,0,0,0
548889231,1492463291400060,45.2196224366,-93.1431187803,0.000688154818143,0.000748165079102,371.706,-0.0,-20.6881,2.4263,-3.36872,3.08537,0.561436,0.248199,0.0,298.59,3,0,0,0
548989079,1492463291400060,45.2196038193,-93.1431165136,0.00068815469912,0.000748164861548,372.012,-0.0,-20.6966,2.03213,-3.04128,3.11169,0.576373,0.248684,0.0,299.017,3,0,0,0
549093102,1492463291400060,45.2195844815,-93.1431146924,0.000688154739343,0.000748164777079,372.31,-0.0,-20.6514,1.43458,-2.97186,3.14011,0.561197,0.247683,0.0,298.59,3,0,0,0
549193055,1492463291400060,45.2195659401,-93.1431137955,0.000688154681391,0.000748164396029,372.603,-0.0,-20.5627,0.760827,-3.06023,-3.11805,0.576387,0.248327,0.0,299.104,3,0,0,0
549293305,1492463292400060,45.2195475071,-93.143113653,0.000688154628342,0.000748164303147,372.919,-0.0,-20.4435,0.00326807,-3.22539,-3.09647,0.562292,0.247221,0.0,299.531,3,0,0,0
549394645,1492463292400060,45.2195289298,-93.143114653,0.000688154739088,0.000748163898635,373.267,-0.0,-20.24,-0.894476,-3.56332,-3.0776,0.577585,0.247922,0.0,299.274,3,0,0,0
549499235,1492463292400060,45.2195101275,-93.1431168195,0.00068815485745,0.000748163625005,373.659,-0.0,-19.9925,-1.77202,-3.8434,-3.0566,0.567617,0.248523,0.0,299.189,3,0,0,0
549598630,1492463292400060,45.2194923019,-93.1431199391,0.00068815466939,0.00074816350066,374.059,-0.0,-19.7192,-2.58554,-4.06151,-3.02768,0.580689,0.248195,0.0,299.104,3,0,0,0
549698716,1492463292400060,45.2194746804,-93.1431239573,0.000688154904054,0.000748163072203,374.465,-0.0,-19.4574,-3.297,-4.18522,-2.98221,0.567578,0.247846,0.0,299.96,3,0,0,0
549802721,1492463292400060,45.2194565707,-93.1431291317,0.000688154729403,0.000748162919223,374.888,-0.0,-19.2109,-4.04785,-4.21564,-2.92025,0.582443,0.248224,0.0,300.218,3,0,0,0
549902701,1492463292400060,45.2194393843,-93.1431350107,0.000688154872002,0.000748162473968,375.279,-0.0,-18.9956,-4.75889,-4.1188,-2.85842,0.571379,0.248482,0.0,301.846,3,0,0,0
550004334,1492463292400060,45.2194221875,-93.1431420122,0.000688154917711,0.000748162310899,375.67,-0.0,-18.7137,-5.59993,-4.09312,-2.80171,0.586073,0.248708,0.0,302.36,3,0,0,0
550104259,1492463292400060,45.2194055158,-93.143149854,0.000688154968927,0.000748161848676,376.042,-0.0,-18.4709,-6.28399,-3.90211,-2.76346,0.571095,0.248481,0.0,303.045,3,0,0,0
550209161,1492463292400060,45.21938854,-93.1431590529,0.000688155028975,0.000748161661932,376.436,-0.0,-18.0536,-7.10771,-3.96161,-2.72575,0.587842,0.249658,0.0,303.045,3,0,0,0
550309055,1492463293400060,45.2193726085,-93.1431688522,0.000688155092959,0.000748161185726,376.837,-0.0,-17.567,-7.85416,-4.05511,-2.6902,0.573739,0.249521,0.0,302.702,3,0,0,0
550412411,1492463293400060,45.2193565007,-93.1431799608,0.000688155165477,0.000748160839322,377.265,-0.0,-17.0881,-8.48204,-3.98674,-2.65309,0.588478,0.249918,0.0,303.988,3,0,0,0
550513979,1492463293400060,45.2193412489,-93.1431915891,0.000688155137176,0.000748160497906,377.669,-0.0,-16.6291,-8.99642,-3.78232,-2.61169,0.571666,0.251363,0.0,303.988,3,0,0,0
550615952,1492463293400060,45.2193266803,-93.1432037213,0.000688155320617,0.000748160159375,378.039,-0.0,-16.1699,-9.42032,-3.51916,-2.56357,0.58662,0.252098,0.0,304.245,3,0,0,0
550714110,1492463293400060,45.2193124382,-93.1432162865,0.000688155506879,0.000748159819906,378.384,-0.0,-15.6716,-9.84829,-3.26896,-2.50539,0.569747,0.251493,0.0,305.702,3,0,0,0
550818475,1492463293400060,45.2192981663,-93.1432299219,0.000688155387444,0.000748159615028,378.735,-0.0,-14.9595,-10.4174,-3.2777,-2.43929,0.585808,0.252897,0.0,305.445,3,0,0,0
550917907,1492463293400060,45.2192851177,-93.1432437875,0.000688155477995,0.000748159275517,379.071,-0.0,-14.3077,-10.8989,-3.1692,-2.37754,0.57177,0.250774,0.0,306.646,3,0,0,0
551017835,1492463293400060,45.2192726862,-93.143258244,0.000688155572384,0.000748158789023,379.397,-0.0,-13.6372,-11.3631,-3.01698,-2.32011,0.585851,0.253287,0.0,307.074,3,0,0,0
551120137,1492463293400060,45.2192606776,-93.1432736277,0.00068815577702,0.000748158444836,379.716,-0.0,-12.9317,-11.7923,-2.91069,-2.27314,0.57231,0.251609,0.0,306.903,3,0,0,0
551224052,1492463293400060,45.2192490385,-93.1432898346,0.000688155778612,0.000748158095533,380.036,-0.0,-12.1739,-12.2095,-2.85118,-2.23306,0.585806,0.253879,0.0,307.074,3,0,0,0
551323563,1492463294400061,45.2192386454,-93.1433059431,0.000688155988009,0.000748157763837,380.352,-0.0,-11.3549,-12.6044,-2.85911,-2.19201,0.56736,0.252382,0.0,307.417,3,0,0,0
551428101,1492463294400061,45.2192286503,-93.1433232296,0.000688155996649,0.000748157423089,380.679,-0.0,-10.5064,-12.9651,-2.81895,-2.14807,0.584288,0.254493,0.0,306.816,3,0,0,0
551527487,1492463294400061,45.2192198739,-93.1433402993,0.000688156212313,0.000748157101,380.987,-0.0,-9.75151,-13.2561,-2.68644,-2.10076,0.568324,0.254084,0.0,307.331,3,0,0,0
551627859,1492463294400061,45.2192117094,-93.1433576767,0.00068815622155,0.00074815678326,381.27,-0.0,-9.08139,-13.5008,-2.45226,-2.04677,0.582056,0.254702,0.0,307.845,3,0,0,0
551729170,1492463294400061,45.2192041633,-93.1433755643,0.000688156442543,0.000748156615444,381.532,-0.0,-8.22533,-13.7612,-2.37691,-1.98362,0.565314,0.253706,0.0,308.19,3,0,0,0
551835427,1492463294400061,45.2191973505,-93.1433941586,0.00068815656396,0.000748156152795,381.804,-0.0,-7.15827,-14.0063,-2.49818,-1.91108,0.581074,0.255472,0.0,308.103,3,0,0,0
551937103,1492463294400061,45.2191915826,-93.1434131464,0.000688156687929,0.00074815584712,382.085,-0.0,-6.03445,-14.2055,-2.63621,-1.8361,0.565507,0.254838,0.0,308.703,3,0,0,0
552037885,1492463294400061,45.2191869805,-93.1434316207,0.000688156704314,0.000748155636941,382.354,-0.0,-5.03106,-14.3387,-2.61357,-1.75749,0.581221,0.256641,0.0,308.617,3,0,0,0
552141108,1492463294400061,45.2191830706,-93.1434510309,0.000688156935247,0.000748155350564,382.626,-0.0,-4.05803,-14.4346,-2.46055,-1.68191,0.564949,0.257021,0.0,309.989,3,0,0,0
552241165,1492463294400061,45.2191801105,-93.1434697852,0.000688156953494,0.000748155010655,382.863,-0.0,-3.31306,-14.4654,-2.20758,-1.61627,0.580151,0.258634,0.0,309.132,3,0,0,0
552342686,1492463295400061,45.2191777817,-93.1434889102,0.000688157286795,0.00074815474855,383.088,-0.0,-2.4409,-14.4012,-2.22375,-1.55594,0.566672,0.258578,0.0,309.989,3,0,0,0
552443188,1492463295400061,45.2191762004,-93.1435075361,0.000688157408398,0.000748154502318,383.322,-0.0,-1.59262,-14.2769,-2.30961,-1.4969,0.580771,0.259626,0.0,309.819,3,0,0,0
552547194,1492463295400061,45.2191753282,-93.1435268895,0.0006881572221,0.000748154256598,383.559,-0.0,-0.941628,-14.2302,-2.03128,-1.44514,0.565948,0.259134,0.0,310.847,3,0,0,0
552646769,1492463295400061,45.2191749482,-93.1435453723,0.00068815744698,0.000748154101885,383.746,-0.0,-0.383538,-14.2049,-1.69713,-1.40474,0.579306,0.259903,0.0,311.19,3,0,0,0
552750664,1492463295400061,45.2191752389,-93.1435647635,0.000688157573578,0.000748153871044,383.908,-0.0,0.257177,-14.1408,-1.44214,-1.36392,0.563988,0.258724,0.0,311.019,3,0,0,0
552850698,1492463295400061,45.2191760417,-93.1435831905,0.000688157693894,0.000748153658577,384.048,-0.0,0.907048,-14.0323,-1.26965,-1.33101,0.577142,0.261693,0.0,311.705,3,0,0,0
552952430,1492463295400061,45.2191775348,-93.143601679,0.000688158023031,0.000748153454467,384.185,-0.0,1.56501,-13.8887,-1.13543,-1.3075,0.564651,0.259539,0.0,311.104,3,0,0,0
553052356,1492463295400061,45.2191794612,-93.1436195418,0.000688158035437,0.000748153189662,384.311,-0.0,2.12022,-13.7623,-0.957253,-1.29376,0.576585,0.261886,0.0,311.877,3,0,0,0
553156868,1492463295400061,45.2191820683,-93.1436380125,0.000688158364483,0.000748153000401,384.423,-0.0,2.5722,-13.6745,-0.645129,-1.27922,0.563434,0.261427,0.0,311.362,3,0,0,0
553256269,1492463295400061,45.2191848123,-93.1436555958,0.000688158166611,0.000748152897671,384.491,-0.0,2.92525,-13.6124,-0.28306,-1.25552,0.576301,0.262126,0.0,312.134,3,0,0,0
553356328,1492463296400062,45.2191879474,-93.1436730039,0.000688158280255,0.000748152654268,384.542,-0.0,3.36785,-13.5024,-0.145487,-1.22207,0.563911,0.261874,0.0,312.048,3,0,0,0
553463348,1492463296400062,45.2191916082,-93.1436909533,0.000688158501681,0.000748152559169,384.581,-0.0,3.79421,-13.4075,0.056729,-1.18568,0.552602,0.261655,0.0,312.134,3,0,0,0
553564136,1492463296400062,45.2191956154,-93.1437084626,0.000688158720216,0.000748152399993,384.59,-0.0,4.21872,-13.3332,0.289619,-1.14483,0.56529,0.26258,0.0,312.305,3,0,0,0
553666027,1492463296400062,45.2192000683,-93.1437262123,0.000688158836091,0.000748152243773,384.577,-0.0,4.711,-13.2284,0.493461,-1.10371,0.57855,0.263518,0.0,311.877,3,0,0,0
553766234,1492463296400062,45.2192048447,-93.143743057,0.000688158841839,0.00074815210273,384.548,-0.0,5.2471,-13.0866,0.639522,-1.06763,0.565343,0.262656,0.0,311.963,3,0,0,0
553869835,1492463296400062,45.2192102583,-93.1437603349,0.000688158850423,0.000748151964871,384.507,-0.0,5.82301,-12.8962,0.716206,-1.03409,0.579021,0.263819,0.0,311.533,3,0,0,0
553969903,1492463296400062,45.2192161128,-93.143776711,0.000688158957331,0.000748151843695,384.46,-0.0,6.39706,-12.6557,0.738626,-1.00015,0.566348,0.262713,0.0,311.448,3,0,0,0
554070290,1492463296400062,45.2192224054,-93.143792733,0.000688159061937,0.000748151658598,384.42,-0.0,6.95027,-12.3735,0.716607,-0.966459,0.556157,0.262398,0.0,311.104,3,0,0,0
