timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
524597713,0.35733,0.20394,-0.0695144,0.763538,0.0485951,0.0540906,-0.641657
524608991,0.418804,0.128335,-0.04185,0.763254,0.0511998,0.0533391,-0.641855
524621917,0.45682,0.174191,-0.0395933,0.762934,0.0539667,0.0525792,-0.642071
524633047,0.438597,0.246548,-0.0571038,0.762591,0.0566979,0.0518479,-0.642302
524645812,0.404953,0.227897,-0.0714182,0.762241,0.0593498,0.0510674,-0.64254
524656973,0.419943,0.121572,-0.0488977,0.761926,0.0619356,0.050144,-0.642743
524670435,0.432441,0.106453,-0.0250887,0.761641,0.0644956,0.0492588,-0.642897
524681037,0.41686,0.197031,-0.0208106,0.761369,0.0669985,0.0485233,-0.643019
524693680,0.382568,0.249318,-0.0352139,0.761121,0.0694862,0.0478582,-0.643099
524705044,0.372745,0.17086,-0.0195777,0.760927,0.0718801,0.0471439,-0.643118
524716967,0.427485,0.150989,0.0197836,0.760779,0.0745428,0.0464256,-0.643042
524729045,0.441271,0.226267,0.0410783,0.760682,0.0773611,0.0457953,-0.64287
524737093,0.461406,0.182472,0.0509215,0.760644,0.0792604,0.0453226,-0.642716
524748929,0.4916,0.265998,0.0704241,0.76061,0.0824342,0.0446357,-0.642406
524761446,0.479636,0.323001,0.0679026,0.76061,0.0856532,0.0439934,-0.642028
524772904,0.41323,0.288459,0.0653954,0.760669,0.0887805,0.0434576,-0.64157
524785506,0.330384,0.246735,0.0841894,0.760751,0.0915596,0.043303,-0.641093
524793095,0.242851,0.296241,0.0712477,0.760826,0.0932427,0.0435142,-0.640747
524805054,0.189741,0.251466,0.086022,0.760977,0.0953939,0.0440033,-0.640217
524816984,0.13115,0.292761,0.0884163,0.761155,0.0971942,0.0448541,-0.639676
524825764,0.0443262,0.238775,0.0834784,0.761293,0.0980838,0.0455816,-0.639324
524836937,-0.01809,0.296379,0.0857255,0.76153,0.0992249,0.0469501,-0.638766
524844994,-0.0790791,0.229926,0.0859041,0.761722,0.0996776,0.0479667,-0.638391
524857843,-0.155431,0.290516,0.0840783,0.762032,0.100164,0.0497726,-0.637806
524868873,-0.249638,0.290179,0.0713454,0.762431,0.100118,0.051763,-0.637178
524878617,-0.253078,0.256252,0.0868677,0.762724,0.0998914,0.0530493,-0.636757
524889734,-0.265165,0.278908,0.0862712,0.76319,0.0995872,0.0552105,-0.636062
524898563,-0.209176,0.237912,0.112102,0.763527,0.0994471,0.0564402,-0.635572
524910613,-0.156378,0.312609,0.103168,0.763984,0.0996541,0.0583984,-0.634813
524919023,-0.097476,0.246157,0.138074,0.764294,0.0999634,0.0594591,-0.634292
524930548,-0.0755336,0.353133,0.133794,0.764762,0.100705,0.0612002,-0.633444
524943096,-0.102296,0.351769,0.10427,0.765199,0.101544,0.0628691,-0.63262
524954556,-0.0786284,0.253638,0.142308,0.765701,0.102373,0.0643184,-0.631732
524966615,-0.0345282,0.218598,0.161429,0.766223,0.103215,0.065711,-0.630817
524974568,-0.0732229,0.217996,0.146726,0.766556,0.10375,0.0666877,-0.630222
524987223,-0.00734599,0.214924,0.188468,0.767116,0.104671,0.0679193,-0.629257
524999050,0.001679,0.294602,0.178782,0.767672,0.105707,0.0691671,-0.628269
525011311,-0.00351992,0.338479,0.168243,0.768248,0.106846,0.0703662,-0.627239
525023509,-0.0191496,0.268736,0.160215,0.768846,0.10795,0.0714341,-0.626195
525030507,0.0100405,0.328364,0.164925,0.769221,0.108789,0.0721611,-0.625505
525043124,0.0329492,0.21977,0.158552,0.769772,0.109944,0.0730138,-0.624526
525054539,0.123387,0.180115,0.176944,0.770265,0.111363,0.073638,-0.623592
525064054,0.058391,0.205839,0.163017,0.770564,0.112265,0.0741683,-0.622999
525074565,0.171821,0.189314,0.202968,0.771087,0.113913,0.0746909,-0.621989
525087297,0.275481,0.312291,0.198845,0.771527,0.116128,0.0750636,-0.620989
525098553,0.313775,0.345656,0.207369,0.772009,0.118694,0.0751336,-0.619894
525111282,0.357683,0.2979,0.201916,0.772447,0.121598,0.0749765,-0.618804
525122599,0.371047,0.243732,0.244036,0.772923,0.124569,0.0748062,-0.617639
525135472,0.357846,0.304308,0.240535,0.773395,0.127443,0.0748118,-0.616458
525147242,0.253971,0.383503,0.214797,0.773863,0.130031,0.0751408,-0.615291
525159416,0.24343,0.326955,0.213712,0.77437,0.132504,0.0754079,-0.614091
525167302,0.303652,0.400046,0.214548,0.774688,0.134392,0.07555,-0.613262
525178749,0.409422,0.388633,0.247586,0.775137,0.137664,0.07555,-0.611968
525191026,0.531674,0.337326,0.289584,0.775594,0.141578,0.0752232,-0.610533
525198512,0.57249,0.437582,0.264905,0.775809,0.144565,0.0750906,-0.609577
525210524,0.630111,0.382514,0.312685,0.776173,0.149179,0.0745676,-0.608063
525222670,0.671674,0.448761,0.298293,0.776449,0.154018,0.0741444,-0.606555
525230523,0.658958,0.405125,0.281979,0.776576,0.157223,0.0738641,-0.605603
525242585,0.634566,0.476192,0.280016,0.776739,0.162019,0.0735888,-0.604161
525254613,0.552737,0.57332,0.241198,0.776883,0.166689,0.0736674,-0.602694
525267020,0.445249,0.544165,0.210741,0.777025,0.170965,0.0740246,-0.601268
525280168,0.394361,0.477196,0.242409,0.777233,0.174886,0.0746371,-0.599794
525291209,0.350494,0.493516,0.210376,0.777382,0.178555,0.0755875,-0.5984
525303269,0.224216,0.533113,0.163216,0.777519,0.181659,0.0768904,-0.597119
525311080,0.208955,0.464463,0.167894,0.777626,0.183471,0.0777462,-0.596315
525322644,0.154122,0.509419,0.115793,0.777697,0.186055,0.0792244,-0.595227
525335310,0.0890688,0.47403,0.0873608,0.777769,0.188331,0.080751,-0.594211
525346548,0.0606419,0.376688,0.101032,0.777875,0.190248,0.0822924,-0.593249
525359331,-0.00914678,0.357966,0.0955896,0.77798,0.191803,0.0840337,-0.592366
525371214,-0.0950955,0.41434,0.0584739,0.778105,0.1929,0.0861077,-0.591547
525382713,-0.225926,0.381274,0.00970594,0.77828,0.193383,0.0883915,-0.590822
525395241,-0.291362,0.298193,0.00224244,0.778494,0.193313,0.090728,-0.590208
525406568,-0.341509,0.227482,0.000323551,0.778745,0.192751,0.0932031,-0.589675
525419015,-0.393115,0.26953,-0.0200992,0.778955,0.191922,0.0959057,-0.589234
525426573,-0.410682,0.205173,-0.0314765,0.7791,0.191162,0.0977128,-0.588993
525438623,-0.42938,0.260851,-0.0511958,0.779288,0.18994,0.100552,-0.588662
525450580,-0.507154,0.289435,-0.0945731,0.779418,0.188561,0.103491,-0.588423
525463999,-0.553203,0.238187,-0.0951783,0.779608,0.186788,0.106683,-0.588167
525471375,-0.552156,0.287306,-0.0910656,0.779756,0.185662,0.10874,-0.587951
525484723,-0.577798,0.285555,-0.102261,0.779962,0.183704,0.112094,-0.587662
525496157,-0.61552,0.207654,-0.10246,0.780191,0.181753,0.115246,-0.587356
525508128,-0.574269,0.152139,-0.0812399,0.780404,0.179706,0.118413,-0.587072
525520152,-0.588513,0.207032,-0.0871957,0.780594,0.177579,0.121675,-0.5868
525528930,-0.611096,0.135016,-0.0891636,0.78073,0.176005,0.123827,-0.586642
525540178,-0.631111,0.204979,-0.100851,0.780912,0.173595,0.127174,-0.586402
525548865,-0.631121,0.121861,-0.0913611,0.781055,0.171877,0.129302,-0.586253
525560171,-0.628952,0.208186,-0.105971,0.781211,0.169395,0.1326,-0.58603
525572873,-0.643985,0.217464,-0.132852,0.781345,0.166923,0.13578,-0.585833
525584250,-0.578399,0.125234,-0.110878,0.78148,0.164584,0.138609,-0.585652
525596660,-0.468993,0.0599217,-0.0599006,0.781635,0.162609,0.141064,-0.585411
525604225,-0.466072,0.0830382,-0.075528,0.781706,0.161453,0.14264,-0.585253
525616155,-0.388083,0.0424735,-0.0328152,0.78188,0.159847,0.14466,-0.584967
525628333,-0.35059,0.130823,-0.0207019,0.782048,0.158444,0.146621,-0.584636
525636131,-0.345152,0.0414433,-0.014375,0.782186,0.157446,0.147775,-0.58443
525648754,-0.369078,0.131978,-0.00966566,0.782412,0.156043,0.149643,-0.584028
525660153,-0.447234,0.128398,-0.0352918,0.782663,0.154442,0.151524,-0.583632
525669180,-0.423701,0.1503,-0.017544,0.782863,0.153317,0.152769,-0.583336
525680149,-0.506682,0.104232,-0.0385674,0.783202,0.151355,0.154721,-0.58288
525689188,-0.477077,0.150444,-0.0315631,0.783415,0.150133,0.156073,-0.582548
525700126,-0.504244,0.0901034,-0.0370052,0.783736,0.148142,0.158124,-0.582072
525712861,-0.440482,0.0358551,-0.0126843,0.784048,0.146339,0.160067,-0.581578
525724157,-0.410089,0.0779921,-0.00267455,0.7843,0.144665,0.162114,-0.58109
525736651,-0.453686,0.165447,-0.019723,0.784538,0.142884,0.164332,-0.580585
525744725,-0.414399,0.0758325,-0.00403971,0.784729,0.141627,0.165622,-0.580269
525756151,-0.420533,0.12783,-0.0143048,0.784981,0.139888,0.167502,-0.57981
525768858,-0.42308,0.0598342,-0.0185122,0.785304,0.13811,0.169056,-0.579348
525780153,-0.378982,-0.0392245,0.000399412,0.785649,0.136447,0.170409,-0.578878
525792224,-0.352486,-0.0110037,0.0217278,0.785965,0.134842,0.171874,-0.578391
525800165,-0.393239,-0.0186991,0.00188329,0.786162,0.133658,0.172992,-0.578064
525812785,-0.335604,0.0428794,-0.00175134,0.786381,0.132041,0.174693,-0.577626
525824137,-0.334727,0.130449,-0.0205002,0.786509,0.130659,0.176387,-0.577252
525833301,-0.275424,0.041989,-0.00123424,0.786629,0.129749,0.177235,-0.577034
525844114,-0.239207,0.11212,-0.0304477,0.786696,0.128697,0.17849,-0.576791
525856792,-0.195671,0.0270158,-0.0274743,0.786794,0.127781,0.179267,-0.57662
525868454,-0.117658,-0.0699724,-0.00577183,0.786904,0.127075,0.179684,-0.576496
525880185,-0.00757896,-0.0740134,0.0121161,0.786999,0.126723,0.179728,-0.57643
525888629,0.00945685,-0.129947,0.0111279,0.787077,0.126508,0.17956,-0.576424
525900247,0.0931374,-0.0984288,0.025839,0.787194,0.126482,0.179005,-0.576441
525912210,0.129655,-0.0635488,0.0055674,0.787275,0.126676,0.178154,-0.576552
525920955,0.21392,-0.112825,0.0247947,0.787343,0.126935,0.1773,-0.576665
525932210,0.189402,-0.108854,0.0119329,0.787422,0.127406,0.175926,-0.576875
525940789,0.264587,-0.138293,0.022391,0.787488,0.127768,0.174807,-0.577045
525952261,0.226262,-0.132586,-0.000313065,0.787552,0.128313,0.173164,-0.577332
525964804,0.236243,-0.198463,-0.000789547,0.787627,0.128858,0.171363,-0.577645
525976274,0.304606,-0.232737,0.0222278,0.787682,0.129599,0.169466,-0.577965
525988835,0.366673,-0.17945,0.0300262,0.787684,0.130531,0.167552,-0.578309
525996203,0.394557,-0.226288,0.0270374,0.787663,0.131238,0.166151,-0.578582
526008159,0.468484,-0.161719,0.0235221,0.787569,0.132667,0.163894,-0.579028
526020193,0.481684,-0.132773,0.000276111,0.787416,0.1343,0.1614,-0.57956
526028210,0.540599,-0.161194,0.0186271,0.78732,0.1355,0.159546,-0.579924
526042385,0.601187,-0.179449,0.0141486,0.787078,0.137766,0.156185,-0.580634
526053857,0.617732,-0.145162,0.00373842,0.786808,0.140056,0.153106,-0.58127
526066272,0.627673,-0.236209,0.00495416,0.786547,0.142367,0.149769,-0.581931
526073964,0.639099,-0.160066,0.00494271,0.786346,0.144054,0.147574,-0.58235
526086481,0.643857,-0.265097,0.00673045,0.786069,0.146423,0.144139,-0.582992
526097755,0.672664,-0.275487,0.0354561,0.785798,0.148809,0.140753,-0.58358
526106565,0.602668,-0.288235,0.00582635,0.785609,0.150208,0.138651,-0.58398
526117747,0.644917,-0.273087,0.0334922,0.785346,0.152316,0.135429,-0.584543
526125706,0.600245,-0.303537,0.0224052,0.785171,0.153618,0.133331,-0.58492
526137733,0.655052,-0.246498,0.0506869,0.784917,0.155736,0.130097,-0.585429
526149750,0.607583,-0.148116,0.0328411,0.784632,0.157895,0.127017,-0.585909
526158012,0.618248,-0.210826,0.0549521,0.784482,0.159246,0.124894,-0.5862
526170418,0.552363,-0.122274,0.0339892,0.784221,0.161268,0.122052,-0.586594
526181916,0.491196,-0.17326,0.0199799,0.784006,0.163098,0.119204,-0.586962
526194416,0.529406,-0.255434,0.0458653,0.783818,0.164912,0.116305,-0.587287
526205931,0.577734,-0.211321,0.0790201,0.783639,0.166867,0.113475,-0.587528
526214204,0.529127,-0.255504,0.06663,0.783534,0.168066,0.111658,-0.587674
526225752,0.554609,-0.19406,0.0942311,0.7834,0.170007,0.108918,-0.587809
526238674,0.488054,-0.103581,0.0787423,0.783289,0.171843,0.106325,-0.587897
526249783,0.435202,-0.166912,0.0705025,0.783234,0.173522,0.10373,-0.587941
526262568,0.473171,-0.241829,0.112334,0.783263,0.17514,0.101067,-0.587887
526273729,0.496718,-0.199501,0.140212,0.783334,0.176786,0.0985202,-0.587732
526285792,0.459833,-0.0992884,0.140345,0.783423,0.178454,0.0960968,-0.58751
526293703,0.490574,-0.163224,0.162576,0.783529,0.179498,0.0943568,-0.587333
526305777,0.436595,-0.0869499,0.165699,0.783709,0.18115,0.0919679,-0.586964
526317726,0.401746,-0.122503,0.154158,0.783912,0.182769,0.0895375,-0.586567
526325962,0.40504,-0.069437,0.174756,0.784092,0.183894,0.0879375,-0.586216
526337748,0.367877,-0.137509,0.177969,0.784401,0.185411,0.0856151,-0.585669
526349813,0.437447,-0.197435,0.217571,0.784752,0.18704,0.0832284,-0.585025
526357733,0.382578,-0.146427,0.207586,0.785005,0.188133,0.0817875,-0.584537
526369782,0.449533,-0.181136,0.245951,0.785417,0.189897,0.0794084,-0.583741
526378404,0.413696,-0.150287,0.228543,0.785686,0.191089,0.0779404,-0.583188
526389719,0.456901,-0.162678,0.272621,0.786158,0.192902,0.0756004,-0.582262
526402464,0.448136,-0.0527785,0.283779,0.786642,0.194764,0.0734959,-0.581257
526410646,0.431234,-0.118263,0.293367,0.787006,0.195869,0.0720683,-0.580572
526422316,0.366954,-0.0114653,0.29098,0.787597,0.197546,0.0702414,-0.579425
526434662,0.300147,-0.0168243,0.280149,0.788241,0.199042,0.0684329,-0.578252
526445734,0.278748,-0.104683,0.293691,0.788952,0.200366,0.0666578,-0.577031
526457744,0.295629,-0.0985433,0.319474,0.789709,0.201671,0.065021,-0.575726
526466073,0.243116,-0.101431,0.306641,0.790237,0.202401,0.0640785,-0.574851
526477787,0.300026,-0.0627498,0.330636,0.791033,0.203659,0.062614,-0.573472
526489736,0.301646,0.0336427,0.337731,0.791826,0.205094,0.0612556,-0.57201
526497763,0.333929,-0.0222564,0.350662,0.792361,0.206085,0.0602176,-0.571023
526509690,0.325904,0.0739998,0.34282,0.793126,0.207811,0.0588599,-0.569475
526518232,0.364502,0.0321763,0.361017,0.793649,0.208992,0.0578379,-0.568417
526529695,0.339994,0.10256,0.351243,0.794419,0.210922,0.0565114,-0.566761
526541850,0.326481,0.0635244,0.353812,0.795217,0.212861,0.0550958,-0.565052
526550586,0.328789,0.120881,0.365076,0.795761,0.214221,0.054225,-0.563856
526561852,0.320434,0.0638948,0.369532,0.796586,0.2162,0.0529015,-0.562058
526573830,0.351561,0.0240745,0.400859,0.797443,0.218227,0.0515603,-0.560181
526585827,0.35361,0.093038,0.40371,0.798303,0.220276,0.0503728,-0.558259
526597886,0.30085,0.161007,0.3862,0.799161,0.22225,0.0493956,-0.556334
526605992,0.312343,0.128449,0.397127,0.799761,0.223462,0.0487017,-0.555045
526618767,0.272201,0.173265,0.391634,0.800708,0.225423,0.0478678,-0.552955
526626533,0.275128,0.122733,0.40144,0.801326,0.226561,0.0473313,-0.55164
526639014,0.228622,0.212744,0.383929,0.802242,0.228343,0.046837,-0.549612
526650498,0.166395,0.181199,0.369817,0.80319,0.229948,0.0464123,-0.54759
526659074,0.168323,0.227529,0.377934,0.803841,0.231003,0.0462066,-0.546208
526670529,0.116502,0.182762,0.365865,0.804841,0.232381,0.0460266,-0.544162
526679412,0.12982,0.239578,0.364983,0.805509,0.233382,0.0459702,-0.542748
526690528,0.131751,0.173393,0.365662,0.8065,0.234789,0.045826,-0.540677
526703104,0.168055,0.133161,0.381497,0.807466,0.236274,0.0456516,-0.538599
526711435,0.125133,0.163355,0.362553,0.808097,0.237245,0.0456721,-0.537223
526723158,0.156541,0.150284,0.376597,0.80904,0.238691,0.0456204,-0.535163
526734540,0.162568,0.228007,0.369607,0.809941,0.240214,0.0457262,-0.533107
526743108,0.164203,0.17463,0.377285,0.81055,0.241186,0.0457523,-0.531737
526755294,0.167859,0.256246,0.363255,0.811427,0.242749,0.0459037,-0.529672
526766596,0.134683,0.293086,0.335118,0.812258,0.244371,0.0461035,-0.527631
526778611,0.121291,0.243934,0.334243,0.813087,0.245957,0.0463732,-0.525589
526790613,0.142418,0.224484,0.34725,0.813896,0.247574,0.046743,-0.523542
526798487,0.131386,0.246222,0.333039,0.814419,0.248678,0.0470947,-0.522172
526810742,0.175206,0.248594,0.354613,0.815205,0.250402,0.0475489,-0.520077
526818553,0.149556,0.228599,0.33339,0.815698,0.251566,0.0478788,-0.518708
526830613,0.165045,0.277458,0.345063,0.816437,0.25331,0.0483984,-0.516646
526842603,0.123148,0.361917,0.316865,0.817166,0.254971,0.0491015,-0.514605
526850725,0.148765,0.310107,0.325018,0.817642,0.256024,0.0494916,-0.513288
526862618,0.1241,0.389694,0.296244,0.818301,0.257751,0.0502915,-0.511291
526874629,0.126609,0.336839,0.281124,0.818928,0.259493,0.0509683,-0.509335
526882665,0.14411,0.387013,0.277636,0.819309,0.260774,0.0514182,-0.508022
526894579,0.0932244,0.310453,0.270436,0.819907,0.262449,0.0521021,-0.506121
526906555,0.083352,0.243621,0.291653,0.820547,0.263964,0.0528222,-0.504217
526918707,0.0528919,0.301278,0.286826,0.821205,0.265255,0.0538354,-0.502359
526931263,-0.00654643,0.369838,0.247064,0.821901,0.266267,0.0550351,-0.500551
526943058,-0.0413966,0.311787,0.233059,0.822599,0.26713,0.0561514,-0.498818
526955222,0.041391,0.247201,0.254729,0.823221,0.268261,0.0571238,-0.497072
526963047,0.0394177,0.307413,0.232955,0.823578,0.269158,0.0578422,-0.49591
526974763,0.10081,0.244943,0.261452,0.824086,0.27065,0.058653,-0.494157
526987473,0.157539,0.306592,0.273089,0.824556,0.272301,0.0595064,-0.492361
526998773,0.147765,0.396698,0.248263,0.824961,0.274074,0.0603513,-0.490592
527011113,0.137493,0.331686,0.247754,0.82537,0.275876,0.0610553,-0.488804
527018588,0.188699,0.402822,0.237616,0.825583,0.277278,0.0615137,-0.487592
527030553,0.258176,0.32657,0.247362,0.82579,0.279639,0.0619923,-0.485829
527042642,0.331038,0.280579,0.275944,0.82593,0.282212,0.0622825,-0.484063
527050548,0.276338,0.308924,0.237927,0.825992,0.283936,0.0626473,-0.4829
527062687,0.311388,0.293594,0.245979,0.826051,0.286497,0.0631205,-0.481223
527074535,0.279169,0.37102,0.218603,0.826071,0.288932,0.0637568,-0.479645
527086624,0.205141,0.404696,0.160804,0.826085,0.291121,0.0645238,-0.478193
527099226,0.163212,0.287519,0.14208,0.826095,0.293053,0.0652436,-0.476896
527111234,0.162153,0.238512,0.158171,0.826136,0.294789,0.0659969,-0.475651
527123189,0.138751,0.321688,0.144976,0.826196,0.296328,0.0669804,-0.474451
527131245,0.13846,0.248254,0.147289,0.826235,0.297263,0.0676015,-0.47371
527143158,0.120457,0.33843,0.135397,0.826292,0.298699,0.0686494,-0.472555
527155234,0.0744133,0.358634,0.102475,0.826331,0.300088,0.0696983,-0.471452
527166586,0.0637449,0.273585,0.109656,0.826402,0.301394,0.0706741,-0.470346
527178551,0.0854444,0.247255,0.136597,0.8265,0.302683,0.0717235,-0.469187
527187243,0.0269451,0.252643,0.114814,0.82658,0.30343,0.0725691,-0.468433
527199245,0.0395252,0.272595,0.129084,0.826752,0.304449,0.0738063,-0.467274
527211214,-0.0159645,0.340541,0.117983,0.826972,0.305298,0.0752296,-0.466101
527222599,-0.0715304,0.341623,0.0928061,0.82722,0.305973,0.0766874,-0.464981
527235419,-0.0613433,0.264759,0.107595,0.827489,0.306589,0.0780663,-0.463865
527246638,-0.0767862,0.248755,0.121844,0.827826,0.307064,0.079551,-0.462696
527259383,-0.0998573,0.326301,0.116341,0.82818,0.307449,0.0811975,-0.461519
527270694,-0.153533,0.336052,0.0962268,0.828585,0.307666,0.0828623,-0.460351
527283092,-0.153615,0.269793,0.105418,0.82903,0.307786,0.0844532,-0.459179
527294620,-0.126792,0.23076,0.131265,0.829488,0.307927,0.0859746,-0.457974
527303006,-0.167156,0.225978,0.11245,0.829801,0.307958,0.0870575,-0.45718
527314589,-0.129474,0.218409,0.144533,0.830283,0.308064,0.0885314,-0.455949
527327424,-0.134043,0.281874,0.137256,0.830775,0.308145,0.0900537,-0.454697
527338512,-0.185595,0.29473,0.135279,0.831341,0.308066,0.0915488,-0.453416
527351017,-0.218019,0.219432,0.139516,0.831993,0.3078,0.0929631,-0.452112
527362579,-0.21606,0.163588,0.165707,0.832695,0.307401,0.0943466,-0.450802
527374998,-0.238277,0.216126,0.165404,0.833459,0.306863,0.0958116,-0.449445
527383364,-0.269559,0.13982,0.155143,0.834054,0.306271,0.0968728,-0.448517
527395905,-0.281719,0.177629,0.180015,0.834921,0.305443,0.0983425,-0.447148
527403401,-0.299505,0.126349,0.173298,0.835534,0.304753,0.0993106,-0.446258
527559322,0.128557,0.101353,0.2997,0.84397,0.306054,0.107904,-0.427085
527572232,0.0620768,0.205098,0.291545,0.844483,0.307026,0.108034,-0.425337
527583421,-0.0490303,0.183503,0.261136,0.845106,0.307593,0.108268,-0.423628
527596070,-0.0566524,0.0769081,0.281593,0.845845,0.30786,0.108479,-0.421901
527607303,-0.032763,0.0927356,0.298232,0.846588,0.308116,0.108776,-0.420145
527807348,-0.236259,0.128937,0.149169,0.858781,0.303173,0.120771,-0.394964
527820042,-0.165565,0.102444,0.174427,0.859418,0.302641,0.121773,-0.393675
527827540,-0.18698,0.0963673,0.149701,0.859816,0.302288,0.122488,-0.392854
527839495,-0.118988,0.127261,0.169677,0.860342,0.302011,0.123418,-0.391624
528333012,-0.494328,0.0728717,0.531098,0.890883,0.296431,0.148217,-0.310625
528344189,-0.419109,0.148322,0.562793,0.892576,0.294739,0.1489,-0.307026
528352461,-0.34817,0.0854047,0.587335,0.893673,0.293796,0.149144,-0.304613
528364176,-0.29821,0.179412,0.593576,0.895166,0.292813,0.149573,-0.300941
528376217,-0.309735,0.185219,0.570542,0.896645,0.291908,0.149801,-0.297283
528384230,-0.286753,0.196652,0.588355,0.897596,0.291429,0.149893,-0.294826
528396218,-0.30621,0.173999,0.570997,0.899008,0.290653,0.1501,-0.291161
528408120,-0.262035,0.107959,0.591669,0.900378,0.289997,0.150289,-0.287461
528420171,-0.209624,0.152693,0.600547,0.901627,0.289597,0.150659,-0.283734
528432902,-0.180961,0.266015,0.590091,0.902775,0.289395,0.151172,-0.27999
528444147,-0.218861,0.26048,0.550025,0.903873,0.2892,0.151703,-0.27634
528456837,-0.194645,0.187542,0.551574,0.904936,0.289026,0.152217,-0.272738
528469502,-0.101433,0.20253,0.581259,0.905887,0.289139,0.152789,-0.269115
528481006,-0.0880672,0.30622,0.559259,0.906728,0.289457,0.153501,-0.265511
528488739,-0.0642866,0.238637,0.570973,0.907268,0.289721,0.153845,-0.263169
528500191,-0.033631,0.34981,0.550412,0.90796,0.290384,0.154559,-0.25961
528512762,-0.0203803,0.322908,0.52995,0.908553,0.291299,0.155174,-0.25612
528520651,0.0106743,0.374946,0.527415,0.908888,0.292044,0.155635,-0.253793
528532221,0.0171871,0.343189,0.522313,0.909338,0.293245,0.156409,-0.250295
528544199,0.0656961,0.278675,0.530589,0.909721,0.294553,0.157166,-0.246871
528552909,0.0607414,0.302029,0.510446,0.909926,0.295472,0.157801,-0.244604
528564186,0.129251,0.300534,0.525477,0.91017,0.297002,0.158613,-0.241294
528576167,0.127515,0.38955,0.495771,0.910332,0.298606,0.159557,-0.23806
528588143,0.0896242,0.416826,0.457495,0.910467,0.300165,0.160525,-0.23491
528600194,0.075311,0.331806,0.444242,0.910599,0.301633,0.161463,-0.231856
528608805,0.0773162,0.413298,0.432248,0.91063,0.302679,0.162271,-0.229795
528620816,0.0925246,0.328539,0.433671,0.910685,0.304197,0.163305,-0.226824
528628181,0.0851414,0.388146,0.403912,0.910673,0.305227,0.164158,-0.224864
528640172,0.0997083,0.322733,0.417405,0.91066,0.306743,0.165285,-0.222011
528652364,0.105419,0.386931,0.400095,0.910614,0.308169,0.166629,-0.219201
528660159,0.0914675,0.345893,0.393232,0.910589,0.309022,0.16753,-0.21741
528672248,0.10856,0.416747,0.375477,0.91049,0.310376,0.169019,-0.214726
528684136,0.0721143,0.475578,0.331717,0.910379,0.311637,0.170578,-0.212121
528692873,0.100119,0.454682,0.349472,0.910289,0.312543,0.171549,-0.210385
528704130,0.0594593,0.482464,0.306236,0.910112,0.313838,0.173171,-0.20788
528716647,0.045187,0.374724,0.303371,0.909954,0.315069,0.174678,-0.205433
528728183,0.0792778,0.35427,0.314184,0.909759,0.31632,0.17626,-0.20301
528740164,0.115256,0.439625,0.300512,0.909476,0.317705,0.177907,-0.200664
528748220,0.147189,0.367823,0.316187,0.909301,0.318635,0.178824,-0.199163
528760146,0.117756,0.468875,0.271387,0.90897,0.320028,0.180491,-0.196924
528768130,0.139359,0.43026,0.287679,0.90873,0.321006,0.181535,-0.195474
528780111,0.110589,0.464703,0.244799,0.908341,0.322418,0.183244,-0.193352
528792131,0.100965,0.417137,0.228327,0.907961,0.323777,0.184864,-0.191312
528800885,0.0700717,0.440646,0.207582,0.907714,0.324616,0.185954,-0.190003
528812150,0.0400337,0.349058,0.201044,0.907415,0.325651,0.18748,-0.18815
528824152,0.0360738,0.297172,0.21054,0.907169,0.32651,0.188958,-0.186363
528832823,0.006045,0.288997,0.184826,0.907031,0.326949,0.189982,-0.18522
528844595,-0.00325574,0.294021,0.192847,0.906866,0.327503,0.191419,-0.183559
528852990,-0.0340947,0.273843,0.172858,0.906799,0.327709,0.192405,-0.182488
528865624,0.0127515,0.308373,0.18207,0.906641,0.328161,0.19388,-0.180897
528876648,-0.00137875,0.372934,0.168716,0.906459,0.328646,0.19541,-0.179273
528885237,0.0141751,0.33069,0.179028,0.906359,0.328963,0.196313,-0.178206
528896206,0.00274335,0.364466,0.157057,0.906165,0.329482,0.197758,-0.176632
528908144,0.0307753,0.290223,0.157436,0.905919,0.330204,0.198998,-0.175143
528916978,0.0751268,0.345038,0.167673,0.90567,0.330915,0.199939,-0.174016
528926435,0.11237,0.283526,0.187384,0.90544,0.331654,0.200688,-0.172939
528937778,0.146339,0.36229,0.177278,0.90501,0.332826,0.201983,-0.171428
528950422,0.13609,0.334922,0.167119,0.904559,0.33411,0.20312,-0.169958
528961786,0.180956,0.251824,0.194272,0.904047,0.335602,0.204158,-0.168491
528974227,0.273175,0.282363,0.22972,0.903418,0.337399,0.205234,-0.166964
528981889,0.313296,0.243252,0.226864,0.902931,0.338775,0.205901,-0.165986
528994408,0.404664,0.32074,0.257232,0.902016,0.341352,0.206893,-0.16444
529005794,0.45151,0.404634,0.229903,0.900904,0.344402,0.207888,-0.162916
529014669,0.511001,0.369028,0.259345,0.9001,0.346637,0.208432,-0.161924
529025747,0.497541,0.413942,0.250136,0.898878,0.349938,0.209399,-0.160358
529038292,0.487508,0.331477,0.257103,0.897669,0.353283,0.21017,-0.158776
529049755,0.50734,0.262496,0.292414,0.896442,0.356672,0.210898,-0.157155
529061898,0.462562,0.332779,0.280759,0.895278,0.35983,0.211698,-0.155508
529069912,0.44511,0.259504,0.280808,0.894588,0.361737,0.212151,-0.154436
