timestamp,alt_max,landed,freefall,ground_contact
414816244,1053.4,0,0,0
414860236,1053.45,0,0,0
414904058,1053.5,0,0,0
414946311,1053.55,0,0,0
414987314,1053.6,0,0,0
415029841,1053.66,0,0,0
415072387,1053.73,0,0,0
415115124,1053.81,0,0,0
415156255,1053.89,0,0,0
415196063,1053.97,0,0,0
415237086,1054.04,0,0,0
415279236,1054.12,0,0,0
415320096,1054.19,0,0,0
415361369,1054.27,0,0,0
415402058,1054.34,0,0,0
415443365,1054.43,0,0,0
415485058,1054.51,0,0,0
415527983,1054.6,0,0,0
415569556,1054.68,0,0,0
415614155,1054.77,0,0,0
415654466,1054.86,0,0,0
415694323,1054.93,0,0,0
415737032,1055.01,0,0,0
415778434,1055.07,0,0,0
415819671,1055.15,0,0,0
415863670,1055.24,0,0,0
415905660,1055.32,0,0,0
415946284,1055.41,0,0,0
415987065,1055.5,0,0,0
416028864,1055.59,0,0,0
416069458,1055.69,0,0,0
416111401,1055.78,0,0,0
416153068,1055.88,0,0,0
416195058,1055.99,0,0,0
416236058,1056.1,0,0,0
416277132,1056.22,0,0,0
416319301,1056.35,0,0,0
416361114,1056.47,0,0,0
416402538,1056.61,0,0,0
416444148,1056.72,0,0,0
416486461,1056.84,0,0,0
416527325,1056.95,0,0,0
416569147,1057.06,0,0,0
416611568,1057.18,0,0,0
416652506,1057.3,0,0,0
416692871,1057.41,0,0,0
416734070,1057.53,0,0,0
416776900,1057.65,0,0,0
416818537,1057.75,0,0,0
416862885,1057.87,0,0,0
416908102,1058.0,0,0,0
416949194,1058.11,0,0,0
416993425,1058.23,0,0,0
417034252,1058.34,0,0,0
417076421,1058.46,0,0,0
417118109,1058.57,0,0,0
417159065,1058.68,0,0,0
417200080,1058.78,0,0,0
417240395,1058.88,0,0,0
417280281,1058.98,0,0,0
417322089,1059.09,0,0,0
417364075,1059.19,0,0,0
417405981,1059.3,0,0,0
417447065,1059.4,0,0,0
417490320,1059.52,0,0,0
417532060,1059.63,0,0,0
417576186,1059.74,0,0,0
417621065,1059.85,0,0,0
417665864,1059.95,0,0,0
417705834,1060.05,0,0,0
417746058,1060.15,0,0,0
417787483,1060.25,0,0,0
417828058,1060.34,0,0,0
417868236,1060.43,0,0,0
417908501,1060.53,0,0,0
417949073,1060.64,0,0,0
417989058,1060.76,0,0,0
418031464,1060.89,0,0,0
418073071,1061.02,0,0,0
418114058,1061.16,0,0,0
418157061,1061.31,0,0,0
418198069,1061.45,0,0,0
418241643,1061.6,0,0,0
418282325,1061.73,0,0,0
418325250,1061.87,0,0,0
418367093,1062.0,0,0,0
418407081,1062.12,0,0,0
418449284,1062.25,0,0,0
418491171,1062.36,0,0,0
418539203,1062.51,0,0,0
418585545,1062.64,0,0,0
418628428,1062.76,0,0,0
418668058,1062.88,0,0,0
418710727,1063.0,0,0,0
418752137,1063.11,0,0,0
418793077,1063.21,0,0,0
418835362,1063.33,0,0,0
418876058,1063.44,0,0,0
418917062,1063.56,0,0,0
418960058,1063.69,0,0,0
419001109,1063.81,0,0,0
419043328,1063.94,0,0,0
419083942,1064.06,0,0,0
419125058,1064.19,0,0,0
419167333,1064.33,0,0,0
419208198,1064.46,0,0,0
419248428,1064.59,0,0,0
419289709,1064.73,0,0,0
419331503,1064.88,0,0,0
419373058,1065.03,0,0,0
419419645,1065.18,0,0,0
419467713,1065.34,0,0,0
419509940,1065.46,0,0,0
419552254,1065.61,0,0,0
419594082,1065.75,0,0,0
419635683,1065.9,0,0,0
419676066,1066.03,0,0,0
419717103,1066.16,0,0,0
419764316,1066.32,0,0,0
419807347,1066.46,0,0,0
419849192,1066.61,0,0,0
419890091,1066.74,0,0,0
419933180,1066.87,0,0,0
419973218,1067.0,0,0,0
420019640,1067.14,0,0,0
420067569,1067.28,0,0,0
420118290,1067.42,0,0,0
420161173,1067.55,0,0,0
420201239,1067.65,0,0,0
420243111,1067.74,0,0,0
420286300,1067.84,0,0,0
420326508,1067.92,0,0,0
420368745,1068.0,0,0,0
420410486,1068.09,0,0,0
420452872,1068.16,0,0,0
420495058,1068.24,0,0,0
420539167,1068.32,0,0,0
420581062,1068.39,0,0,0
420630382,1068.47,0,0,0
420673164,1068.54,0,0,0
420716911,1068.61,0,0,0
420758718,1068.68,0,0,0
420798526,1068.75,0,0,0
420840374,1068.81,0,0,0
420880276,1068.87,0,0,0
420921453,1068.93,0,0,0
420962684,1068.98,0,0,0
421005314,1069.03,0,0,0
421046094,1069.06,0,0,0
421088394,1069.07,0,0,0
421128079,1069.08,0,0,0
421168356,1069.08,0,0,0
421208393,1069.09,0,0,0
421248710,1069.11,0,0,0
421292612,1069.14,0,0,0
421333921,1069.17,0,0,0
421377632,1069.2,0,0,0
421418501,1069.24,0,0,0
421462725,1069.28,0,0,0
421504202,1069.32,0,0,0
421545677,1069.37,0,0,0
421586194,1069.42,0,0,0
421627156,1069.46,0,0,0
421669778,1069.51,0,0,0
421713660,1069.56,0,0,0
421754065,1069.61,0,0,0
421794780,1069.66,0,0,0
421835412,1069.73,0,0,0
421880084,1069.79,0,0,0
421921067,1069.84,0,0,0
421962065,1069.9,0,0,0
422004104,1069.96,0,0,0
422046088,1070.0,0,0,0
422089579,1070.04,0,0,0
422130059,1070.08,0,0,0
422172058,1070.11,0,0,0
422215504,1070.13,0,0,0
422256179,1070.16,0,0,0
422297131,1070.17,0,0,0
422338077,1070.2,0,0,0
422379240,1070.22,0,0,0
422421400,1070.23,0,0,0
422462498,1070.25,0,0,0
422505616,1070.26,0,0,0
422545145,1070.27,0,0,0
422585104,1070.29,0,0,0
422625923,1070.3,0,0,0
422665152,1070.31,0,0,0
422713014,1070.33,0,0,0
422755173,1070.35,0,0,0
422799409,1070.37,0,0,0
422845299,1070.4,0,0,0
422885221,1070.42,0,0,0
422927065,1070.44,0,0,0
422969058,1070.45,0,0,0
423009237,1070.46,0,0,0
423051218,1070.47,0,0,0
423095715,1070.49,0,0,0
423137058,1070.5,0,0,0
423179257,1070.51,0,0,0
423221168,1070.52,0,0,0
423263065,1070.52,0,0,0
423305069,1070.52,0,0,0
423368436,1070.52,0,0,0
423412386,1070.52,0,0,0
423452784,1070.52,0,0,0
423498513,1070.52,0,0,0
423546603,1070.51,0,0,0
423594586,1070.51,0,0,0
423638900,1070.5,0,0,0
423686872,1070.49,0,0,0
423734825,1070.47,0,0,0
423780851,1070.46,0,0,0
423822874,1070.45,0,0,0
423867804,1070.43,0,0,0
423907423,1070.41,0,0,0
423948058,1070.4,0,0,0
423992114,1070.37,0,0,0
424036268,1070.35,0,0,0
424079726,1070.33,0,0,0
424122695,1070.31,0,0,0
424163065,1070.29,0,0,0
424203290,1070.27,0,0,0
424244058,1070.25,0,0,0
424285934,1070.23,0,0,0
424327181,1070.21,0,0,0
424370669,1070.19,0,0,0
424410536,1070.17,0,0,0
424450866,1070.15,0,0,0
424492067,1070.14,0,0,0
424534582,1070.13,0,0,0
424576337,1070.12,0,0,0
424617078,1070.11,0,0,0
424658700,1070.1,0,0,0
424700065,1070.09,0,0,0
424741217,1070.08,0,0,0
424783385,1070.06,0,0,0
424825068,1070.05,0,0,0
424871466,1070.04,0,0,0
424911338,1070.02,0,0,0
424953087,1070.02,0,0,0
424995091,1070.0,0,0,0
425036437,1069.99,0,0,0
425077191,1069.97,0,0,0
425120300,1069.96,0,0,0
425162065,1069.95,0,0,0
425204069,1069.94,0,0,0
425245058,1069.92,0,0,0
425288253,1069.9,0,0,0
425328059,1069.88,0,0,0
425373802,1069.87,0,0,0
425417906,1069.86,0,0,0
425460059,1069.84,0,0,0
425500067,1069.83,0,0,0
425540267,1069.81,0,0,0
425582067,1069.79,0,0,0
425624242,1069.77,0,0,0
425665058,1069.76,0,0,0
425709084,1069.74,0,0,0
425753694,1069.71,0,0,0
425797455,1069.69,0,0,0
425843402,1069.67,0,0,0
425884876,1069.65,0,0,0
425925090,1069.63,0,0,0
425966093,1069.6,0,0,0
426007067,1069.58,0,0,0
426049884,1069.55,0,0,0
426089615,1069.54,0,0,0
426130067,1069.52,0,0,0
426173388,1069.49,0,0,0
426215499,1069.47,0,0,0
426256066,1069.45,0,0,0
426297280,1069.43,0,0,0
426342482,1069.41,0,0,0
426384895,1069.39,0,0,0
426429230,1069.36,0,0,0
426471058,1069.34,0,0,0
426513058,1069.32,0,0,0
426555082,1069.29,0,0,0
426597058,1069.27,0,0,0
426638407,1069.25,0,0,0
426683103,1069.22,0,0,0
426725066,1069.2,0,0,0
426770849,1069.17,0,0,0
426814520,1069.14,0,0,0
426858462,1069.11,0,0,0
426904165,1069.08,0,0,0
426944756,1069.05,0,0,0
426984128,1069.02,0,0,0
427024380,1068.99,0,0,0
427064702,1068.96,0,0,0
427110536,1068.93,0,0,0
427152514,1068.91,0,0,0
427192948,1068.89,0,0,0
427238600,1068.86,0,0,0
427282767,1068.84,0,0,0
427323287,1068.81,0,0,0
427367462,1068.79,0,0,0
427411536,1068.76,0,0,0
427457167,1068.72,0,0,0
427497294,1068.7,0,0,0
427539149,1068.67,0,0,0
427585133,1068.63,0,0,0
427627067,1068.6,0,0,0
427669121,1068.57,0,0,0
427711482,1068.54,0,0,0
427755272,1068.51,0,0,0
427798323,1068.48,0,0,0
427839297,1068.44,0,0,0
427881618,1068.4,0,0,0
427922067,1068.36,0,0,0
427964059,1068.32,0,0,0
428007544,1068.28,0,0,0
428049172,1068.24,0,0,0
428089058,1068.19,0,0,0
428129166,1068.15,0,0,0
428170684,1068.11,0,0,0
428212058,1068.06,0,0,0
428253069,1068.02,0,0,0
428294792,1067.98,0,0,0
428337295,1067.94,0,0,0
428379118,1067.89,0,0,0
428420956,1067.85,0,0,0
428464641,1067.81,0,0,0
428505207,1067.77,0,0,0
428548055,1067.72,0,0,0
428590661,1067.69,0,0,0
428634546,1067.65,0,0,0
428680292,1067.6,0,0,0
428720493,1067.57,0,0,0
428764233,1067.53,0,0,0
428805221,1067.5,0,0,0
428848314,1067.46,0,0,0
428888064,1067.42,0,0,0
428929187,1067.39,0,0,0
428971077,1067.35,0,0,0
429014093,1067.31,0,0,0
429054269,1067.27,0,0,0
429094317,1067.23,0,0,0
429134606,1067.2,0,0,0
429176248,1067.15,0,0,0
429216180,1067.12,0,0,0
429260339,1067.08,0,0,0
429303065,1067.04,0,0,0
429344289,1067.0,0,0,0
429388180,1066.96,0,0,0
429430478,1066.92,0,0,0
429472656,1066.88,0,0,0
429512597,1066.85,0,0,0
429553078,1066.81,0,0,0
429595069,1066.78,0,0,0
429637184,1066.74,0,0,0
429679065,1066.71,0,0,0
429720092,1066.68,0,0,0
429761073,1066.65,0,0,0
429803499,1066.62,0,0,0
429845065,1066.6,0,0,0
429886690,1066.57,0,0,0
429926541,1066.54,0,0,0
429966551,1066.5,0,0,0
430006651,1066.47,0,0,0
430048058,1066.44,0,0,0
430090632,1066.41,0,0,0
430130694,1066.38,0,0,0
430171866,1066.36,0,0,0
430212754,1066.33,0,0,0
430252095,1066.31,0,0,0
430298072,1066.28,0,0,0
430338671,1066.25,0,0,0
430386615,1066.22,0,0,0
430432332,1066.18,0,0,0
430473837,1066.16,0,0,0
430516925,1066.12,0,0,0
430556329,1066.1,0,0,0
430596058,1066.07,0,0,0
430637503,1066.04,0,0,0
430678888,1066.01,0,0,0
430719058,1065.98,0,0,0
430764120,1065.94,0,0,0
430804518,1065.91,0,0,0
430848165,1065.88,0,0,0
430889658,1065.84,0,0,0
430934665,1065.81,0,0,0
430976065,1065.78,0,0,0
431017945,1065.75,0,0,0
431059549,1065.72,0,0,0
431100073,1065.69,0,0,0
431146309,1065.65,0,0,0
431188086,1065.62,0,0,0
431228058,1065.59,0,0,0
431269179,1065.56,0,0,0
431310058,1065.53,0,0,0
431352331,1065.49,0,0,0
431392183,1065.46,0,0,0
431432123,1065.43,0,0,0
431475411,1065.4,0,0,0
431516338,1065.36,0,0,0
431558063,1065.33,0,0,0
431600058,1065.3,0,0,0
431642068,1065.27,0,0,0
431684058,1065.24,0,0,0
431725103,1065.21,0,0,0
431766459,1065.19,0,0,0
431809587,1065.16,0,0,0
431849114,1065.13,0,0,0
431889498,1065.1,0,0,0
431931480,1065.08,0,0,0
431973206,1065.05,0,0,0
432014653,1065.03,0,0,0
432055175,1065.0,0,0,0
432097408,1064.98,0,0,0
432139320,1064.96,0,0,0
432183163,1064.95,0,0,0
432226702,1064.93,0,0,0
432268058,1064.91,0,0,0
432309107,1064.89,0,0,0
432349069,1064.88,0,0,0
432390530,1064.87,0,0,0
432431301,1064.88,0,0,0
432473204,1064.9,0,0,0
432517095,1064.92,0,0,0
432561079,1064.96,0,0,0
432605058,1064.99,0,0,0
432648143,1065.02,0,0,0
432688058,1065.06,0,0,0
432732950,1065.1,0,0,0
432774708,1065.14,0,0,0
432816753,1065.19,0,0,0
432856273,1065.24,0,0,0
432897906,1065.3,0,0,0
432941054,1065.36,0,0,0
432986498,1065.44,0,0,0
433034679,1065.53,0,0,0
433077311,1065.62,0,0,0
433118758,1065.71,0,0,0
433164609,1065.8,0,0,0
433205141,1065.86,0,0,0
433248067,1065.92,0,0,0
433288058,1065.94,0,0,0
433329787,1065.97,0,0,0
433370523,1065.99,0,0,0
433412488,1066.0,0,0,0
433453990,1066.02,0,0,0
433494147,1066.04,0,0,0
433534327,1066.06,0,0,0
433576065,1066.1,0,0,0
433616058,1066.16,0,0,0
433658053,1066.23,0,0,0
433699968,1066.29,0,0,0
433744416,1066.37,0,0,0
433785058,1066.44,0,0,0
433827792,1066.52,0,0,0
433868237,1066.59,0,0,0
433909058,1066.65,0,0,0
433952235,1066.72,0,0,0
433992507,1066.77,0,0,0
434032116,1066.83,0,0,0
434073058,1066.88,0,0,0
434115688,1066.94,0,0,0
434159315,1067.0,0,0,0
434203259,1067.05,0,0,0
434245058,1067.08,0,0,0
434287634,1067.12,0,0,0
434329418,1067.14,0,0,0
434371313,1067.16,0,0,0
434417064,1067.2,0,0,0
434463561,1067.24,0,0,0
434505494,1067.29,0,0,0
434547268,1067.33,0,0,0
434589574,1067.37,0,0,0
434630058,1067.4,0,0,0
434673417,1067.43,0,0,0
434714058,1067.45,0,0,0
434755210,1067.46,0,0,0
434798058,1067.48,0,0,0
434838462,1067.5,0,0,0
434880723,1067.52,0,0,0
434921060,1067.54,0,0,0
434963590,1067.56,0,0,0
435005058,1067.58,0,0,0
435050718,1067.6,0,0,0
435090541,1067.62,0,0,0
435131235,1067.64,0,0,0
435171113,1067.66,0,0,0
435214829,1067.67,0,0,0
435258922,1067.67,0,0,0
435299155,1067.67,0,0,0
435339790,1067.65,0,0,0
435382738,1067.62,0,0,0
435424377,1067.59,0,0,0
435464466,1067.58,0,0,0
435504786,1067.57,0,0,0
435544188,1067.58,0,0,0
435586058,1067.6,0,0,0
435628109,1067.62,0,0,0
435668212,1067.65,0,0,0
435708746,1067.67,0,0,0
435752177,1067.69,0,0,0
435793650,1067.7,0,0,0
435834789,1067.72,0,0,0
435877688,1067.73,0,0,0
435918321,1067.74,0,0,0
435959230,1067.75,0,0,0
436001280,1067.77,0,0,0
436041565,1067.78,0,0,0
436081421,1067.8,0,0,0
436123683,1067.82,0,0,0
436163517,1067.84,0,0,0
436205228,1067.87,0,0,0
436246229,1067.89,0,0,0
436291110,1067.91,0,0,0
436335438,1067.93,0,0,0
436377747,1067.94,0,0,0
436423576,1067.96,0,0,0
436465455,1067.98,0,0,0
436506234,1068.0,0,0,0
436548913,1068.02,0,0,0
436589166,1068.03,0,0,0
436630484,1068.05,0,0,0
436670596,1068.07,0,0,0
436711807,1068.08,0,0,0
436757192,1068.1,0,0,0
436798556,1068.13,0,0,0
436842859,1068.17,0,0,0
436887069,1068.2,0,0,0
436929164,1068.23,0,0,0
436971065,1068.27,0,0,0
437013058,1068.3,0,0,0
437055068,1068.33,0,0,0
437097065,1068.35,0,0,0
437140446,1068.37,0,0,0
437180787,1068.39,0,0,0
437220524,1068.4,0,0,0
437261402,1068.41,0,0,0
437301234,1068.42,0,0,0
437342079,1068.43,0,0,0
437384296,1068.43,0,0,0
437424121,1068.42,0,0,0
437464975,1068.41,0,0,0
437510740,1068.39,0,0,0
437552942,1068.36,0,0,0
437594065,1068.34,0,0,0
437635093,1068.31,0,0,0
437676069,1068.28,0,0,0
437718005,1068.24,0,0,0
437760218,1068.21,0,0,0
437804069,1068.17,0,0,0
437848058,1068.13,0,0,0
437892048,1068.08,0,0,0
437936260,1068.04,0,0,0
437984270,1068.0,0,0,0
438026290,1067.96,0,0,0
438066353,1067.93,0,0,0
438108177,1067.9,0,0,0
438150741,1067.86,0,0,0
438193138,1067.82,0,0,0
438237180,1067.79,0,0,0
438287661,1067.75,0,0,0
438329208,1067.73,0,0,0
438369074,1067.71,0,0,0
438411058,1067.69,0,0,0
438451233,1067.66,0,0,0
438492103,1067.63,0,0,0
438533148,1067.6,0,0,0
438575065,1067.57,0,0,0
438617214,1067.53,0,0,0
438659372,1067.49,0,0,0
438700061,1067.45,0,0,0
438742862,1067.4,0,0,0
438784058,1067.36,0,0,0
438830511,1067.33,0,0,0
438872462,1067.29,0,0,0
438913264,1067.27,0,0,0
438954823,1067.24,0,0,0
438997507,1067.21,0,0,0
439044390,1067.18,0,0,0
439088868,1067.16,0,0,0
439130558,1067.14,0,0,0
439172966,1067.13,0,0,0
439212435,1067.12,0,0,0
439252223,1067.12,0,0,0
439294058,1067.11,0,0,0
439337270,1067.12,0,0,0
439379088,1067.12,0,0,0
439421402,1067.12,0,0,0
439467343,1067.12,0,0,0
439511220,1067.11,0,0,0
439553269,1067.11,0,0,0
439594058,1067.1,0,0,0
439637097,1067.09,0,0,0
439677303,1067.08,0,0,0
439718299,1067.08,0,0,0
439759312,1067.09,0,0,0
439801786,1067.09,0,0,0
439841287,1067.1,0,0,0
439882333,1067.11,0,0,0
439925291,1067.11,0,0,0
439966072,1067.12,0,0,0
440009575,1067.14,0,0,0
440050058,1067.16,0,0,0
440094413,1067.19,0,0,0
440135125,1067.22,0,0,0
440178602,1067.26,0,0,0
440220078,1067.29,0,0,0
440261165,1067.3,0,0,0
440306792,1067.31,0,0,0
440347167,1067.31,0,0,0
440389058,1067.31,0,0,0
440430566,1067.32,0,0,0
440473129,1067.33,0,0,0
440515136,1067.36,0,0,0
440556937,1067.39,0,0,0
440599672,1067.44,0,0,0
440642321,1067.49,0,0,0
440690529,1067.55,0,0,0
440738422,1067.61,0,0,0
440860382,1067.74,0,0,0
440900730,1067.78,0,0,0
441608203,1068.49,0,0,0
441651482,1068.53,0,0,0
441694058,1068.58,0,0,0
441735581,1068.63,0,0,0
441819662,1068.74,0,0,0
441860239,1068.79,0,0,0
441903813,1068.85,0,0,0
441944386,1068.9,0,0,0
441987418,1068.94,0,0,0
442029069,1068.98,0,0,0
442072479,1069.02,0,0,0
442114086,1069.05,0,0,0
442155682,1069.08,0,0,0
442196679,1069.1,0,0,0
442237756,1069.11,0,0,0
442285003,1069.12,0,0,0
442326283,1069.12,0,0,0
442367692,1069.13,0,0,0
442411427,1069.14,0,0,0
442454336,1069.15,0,0,0
442495075,1069.17,0,0,0
442536875,1069.18,0,0,0
442577297,1069.2,0,0,0
442623384,1069.2,0,0,0
442663624,1069.21,0,0,0
442705727,1069.21,0,0,0
442748887,1069.2,0,0,0
442789058,1069.19,0,0,0
442833128,1069.18,0,0,0
442876058,1069.17,0,0,0
442917165,1069.17,0,0,0
442958455,1069.18,0,0,0
442998701,1069.18,0,0,0
443040983,1069.19,0,0,0
443081076,1069.2,0,0,0
443123103,1069.22,0,0,0
443165058,1069.23,0,0,0
443207238,1069.25,0,0,0
443248079,1069.27,0,0,0
443288809,1069.29,0,0,0
443330490,1069.32,0,0,0
443376895,1069.35,0,0,0
443418862,1069.37,0,0,0
443462643,1069.39,0,0,0
443504616,1069.4,0,0,0
443544403,1069.41,0,0,0
443584522,1069.41,0,0,0
443625089,1069.41,0,0,0
443666432,1069.42,0,0,0
443708833,1069.44,0,0,0
443748079,1069.45,0,0,0
443788061,1069.45,0,0,0
443829710,1069.45,0,0,0
443870058,1069.44,0,0,0
443912223,1069.43,0,0,0
443954617,1069.43,0,0,0
443994079,1069.43,0,0,0
444036058,1069.43,0,0,0
444077687,1069.42,0,0,0
444118494,1069.42,0,0,0
444160058,1069.42,0,0,0
444203069,1069.42,0,0,0
444244058,1069.43,0,0,0
444286604,1069.44,0,0,0
444327705,1069.45,0,0,0
444368240,1069.44,0,0,0
444410063,1069.42,0,0,0
444451401,1069.4,0,0,0
444493146,1069.38,0,0,0
444539707,1069.37,0,0,0
444580732,1069.37,0,0,0
444621069,1069.38,0,0,0
444662058,1069.38,0,0,0
444707533,1069.4,0,0,0
444751444,1069.42,0,0,0
444793200,1069.43,0,0,0
444837679,1069.45,0,0,0
444879454,1069.47,0,0,0
444925414,1069.48,0,0,0
444966088,1069.47,0,0,0
445008924,1069.45,0,0,0
445049519,1069.43,0,0,0
445089463,1069.42,0,0,0
445129694,1069.42,0,0,0
445170058,1069.43,0,0,0
445215471,1069.45,0,0,0
445257686,1069.47,0,0,0
445297217,1069.48,0,0,0
445338058,1069.5,0,0,0
445378460,1069.52,0,0,0
445419155,1069.54,0,0,0
445463251,1069.56,0,0,0
445505058,1069.58,0,0,0
445546816,1069.59,0,0,0
445588162,1069.58,0,0,0
445629159,1069.57,0,0,0
445669200,1069.56,0,0,0
445712932,1069.56,0,0,0
445752881,1069.56,0,0,0
445793259,1069.55,0,0,0
445833058,1069.55,0,0,0
445875104,1069.55,0,0,0
445915337,1069.56,0,0,0
445956696,1069.57,0,0,0
445997174,1069.58,0,0,0
446038561,1069.59,0,0,0
446084379,1069.61,0,0,0
446124860,1069.63,0,0,0
446164143,1069.65,0,0,0
446204411,1069.68,0,0,0
446244783,1069.71,0,0,0
446284758,1069.74,0,0,0
446324106,1069.77,0,0,0
446365127,1069.79,0,0,0
446405101,1069.81,0,0,0
446446069,1069.82,0,0,0
446487224,1069.83,0,0,0
446530103,1069.83,0,0,0
446571203,1069.82,0,0,0
446613943,1069.8,0,0,0
446654104,1069.78,0,0,0
446696086,1069.75,0,0,0
446736433,1069.72,0,0,0
446777958,1069.67,0,0,0
446818058,1069.63,0,0,0
446860291,1069.58,0,0,0
446902422,1069.52,0,0,0
446943242,1069.47,0,0,0
446984271,1069.42,0,0,0
447027331,1069.37,0,0,0
447069620,1069.32,0,0,0
447109058,1069.27,0,0,0
447151376,1069.22,0,0,0
447192219,1069.18,0,0,0
447237743,1069.12,0,0,0
447279688,1069.06,0,0,0
447320217,1069.01,0,0,0
447363640,1068.96,0,0,0
447405069,1068.91,0,0,0
447447440,1068.85,0,0,0
447488458,1068.8,0,0,0
447530231,1068.75,0,0,0
447573468,1068.7,0,0,0
447613501,1068.65,0,0,0
447657480,1068.6,0,0,0
447699090,1068.56,0,0,0
447743322,1068.53,0,0,0
447783065,1068.49,0,0,0
447825236,1068.46,0,0,0
447865172,1068.43,0,0,0
447905164,1068.4,0,0,0
447947086,1068.38,0,0,0
447996821,1068.35,0,0,0
448039709,1068.32,0,0,0
448080058,1068.29,0,0,0
448123430,1068.26,0,0,0
448165283,1068.22,0,0,0
448210803,1068.19,0,0,0
448253077,1068.15,0,0,0
448294768,1068.12,0,0,0
448335233,1068.09,0,0,0
448376058,1068.06,0,0,0
448419539,1068.02,0,0,0
448460866,1067.99,0,0,0
448501183,1067.95,0,0,0
448544085,1067.9,0,0,0
448585058,1067.85,0,0,0
448626067,1067.79,0,0,0
448668805,1067.72,0,0,0
448712798,1067.65,0,0,0
448753300,1067.59,0,0,0
448794893,1067.52,0,0,0
448838829,1067.45,0,0,0
448882693,1067.38,0,0,0
448924921,1067.32,0,0,0
448964086,1067.26,0,0,0
449004445,1067.21,0,0,0
449044723,1067.16,0,0,0
449086661,1067.11,0,0,0
449128948,1067.05,0,0,0
449170079,1067.0,0,0,0
449210235,1066.95,0,0,0
449250619,1066.9,0,0,0
449290190,1066.85,0,0,0
449332058,1066.81,0,0,0
449374718,1066.76,0,0,0
449416166,1066.7,0,0,0
449459038,1066.65,0,0,0
449501860,1066.6,0,0,0
449542077,1066.55,0,0,0
449583116,1066.51,0,0,0
449624141,1066.46,0,0,0
449666319,1066.41,0,0,0
449707697,1066.36,0,0,0
449749250,1066.32,0,0,0
449791353,1066.27,0,0,0
449837814,1066.21,0,0,0
449879894,1066.16,0,0,0
449920058,1066.11,0,0,0
449960058,1066.06,0,0,0
450004058,1066.0,0,0,0
450046080,1065.95,0,0,0
450087314,1065.9,0,0,0
450129837,1065.86,0,0,0
450172067,1065.81,0,0,0
450212705,1065.76,0,0,0
450259355,1065.71,0,0,0
450307252,1065.66,0,0,0
450351414,1065.62,0,0,0
450397813,1065.57,0,0,0
450439068,1065.53,0,0,0
450481239,1065.48,0,0,0
450523065,1065.45,0,0,0
450565924,1065.41,0,0,0
450607298,1065.36,0,0,0
450651375,1065.32,0,0,0
450695468,1065.27,0,0,0
450737479,1065.23,0,0,0
450780780,1065.18,0,0,0
450820175,1065.14,0,0,0
450861062,1065.11,0,0,0
450903067,1065.07,0,0,0
450945197,1065.04,0,0,0
450986784,1065.0,0,0,0
451027258,1064.97,0,0,0
451067257,1064.94,0,0,0
451109048,1064.92,0,0,0
451153050,1064.89,0,0,0
451195238,1064.87,0,0,0
451242495,1064.85,0,0,0
451284069,1064.82,0,0,0
451325405,1064.8,0,0,0
451365075,1064.77,0,0,0
451406224,1064.74,0,0,0
451450240,1064.71,0,0,0
451492445,1064.67,0,0,0
451532134,1064.65,0,0,0
451572351,1064.62,0,0,0
451613270,1064.6,0,0,0
451654058,1064.56,0,0,0
451698412,1064.54,0,0,0
451742655,1064.51,0,0,0
451784127,1064.49,0,0,0
451828286,1064.46,0,0,0
451869638,1064.44,0,0,0
451910553,1064.41,0,0,0
451951059,1064.38,0,0,0
451994524,1064.35,0,0,0
452037569,1064.31,0,0,0
452078203,1064.28,0,0,0
452118180,1064.25,0,0,0
452160068,1064.21,0,0,0
452202891,1064.17,0,0,0
452243065,1064.12,0,0,0
452284058,1064.09,0,0,0
452325852,1064.04,0,0,0
452367319,1064.0,0,0,0
452409184,1063.96,0,0,0
452451382,1063.91,0,0,0
452495276,1063.87,0,0,0
452537206,1063.83,0,0,0
452581090,1063.79,0,0,0
452621197,1063.74,0,0,0
452663065,1063.7,0,0,0
452704058,1063.66,0,0,0
452744067,1063.62,0,0,0
452784058,1063.58,0,0,0
452825154,1063.54,0,0,0
452866730,1063.49,0,0,0
452908058,1063.46,0,0,0
452949058,1063.43,0,0,0
452991126,1063.39,0,0,0
453031261,1063.35,0,0,0
453073058,1063.32,0,0,0
453115588,1063.29,0,0,0
453156439,1063.26,0,0,0
453200959,1063.23,0,0,0
453242368,1063.18,0,0,0
453290469,1063.12,0,0,0
453334069,1063.05,0,0,0
453376599,1062.97,0,0,0
453416385,1062.9,0,0,0
453457025,1062.83,0,0,0
453502614,1062.75,0,0,0
453546328,1062.67,0,0,0
453592783,1062.58,0,0,0
453636993,1062.49,0,0,0
453677642,1062.41,0,0,0
453719058,1062.34,0,0,0
453761722,1062.26,0,0,0
453802354,1062.18,0,0,0
453844155,1062.11,0,0,0
453886380,1062.03,0,0,0
453928171,1061.97,0,0,0
453971016,1061.89,0,0,0
454012168,1061.81,0,0,0
454054491,1061.72,0,0,0
454096404,1061.64,0,0,0
454140472,1061.56,0,0,0
454184268,1061.47,0,0,0
454225746,1061.38,0,0,0
454269081,1061.28,0,0,0
454310065,1061.19,0,0,0
454351862,1061.09,0,0,0
454393058,1061.0,0,0,0
454434058,1060.91,0,0,0
454475461,1060.8,0,0,0
454517299,1060.72,0,0,0
454559329,1060.62,0,0,0
454599203,1060.54,0,0,0
454640376,1060.45,0,0,0
454682001,1060.37,0,0,0
454722060,1060.28,0,0,0
