timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence,differential_pressure_filtered_pa
585845429,19.7926,20.2338,20.1294,18.9495,1.0,239.945
585855529,19.7918,20.2333,20.9769,18.9553,1.0,239.926
585866667,19.7929,20.2325,20.1279,18.9495,1.0,239.951
585877397,19.7946,20.2339,20.3229,18.941,1.0,239.994
585889773,19.7962,20.2355,20.1011,18.941,1.0,240.031
585901457,19.7972,20.2388,20.1655,18.961,1.0,240.056
585913422,19.7976,20.2386,20.1207,18.9467,1.0,240.066
585925311,19.7974,20.2392,20.1745,18.9638,1.0,240.062
585937953,19.797,20.2386,20.2807,18.9553,1.0,240.053
585950010,19.7966,20.2381,20.1298,18.9495,1.0,240.041
585961531,19.7959,20.2371,20.2322,18.9395,1.0,240.025
585974320,19.795,20.2365,20.1033,18.941,1.0,240.003
585985279,19.7936,20.2349,20.0765,18.9324,1.0,239.969
585995672,19.7914,20.2329,19.9422,18.9324,1.0,239.915
586009581,19.7883,20.2302,20.1304,18.9495,1.0,239.84
586021765,19.7848,20.2261,20.1924,18.9267,1.0,239.755
586033664,19.7811,20.2231,20.0144,18.9553,1.0,239.667
586045413,19.7768,20.2176,19.8423,18.9295,1.0,239.562
586057727,19.7713,20.2119,19.9236,18.9267,1.0,239.428
586069613,19.7647,20.2065,19.9248,18.9553,1.0,239.268
586079618,19.7571,20.1992,19.8164,18.9638,1.0,239.085
586093045,19.7484,20.1898,19.7708,18.9495,1.0,238.875
586106380,19.7389,20.1803,20.1397,18.9524,1.0,238.645
586117720,19.7299,20.1707,20.3257,18.941,1.0,238.428
586130580,19.722,20.1625,19.9738,18.9424,1.0,238.236
586141784,19.714,20.154,19.7251,18.9352,1.0,238.042
586154078,19.7049,20.1439,19.7695,18.9495,1.0,237.824
586165786,19.6949,20.1337,19.8869,18.9438,1.0,237.582
586177469,19.6847,20.1228,20.0711,18.931,1.0,237.336
586189876,19.6748,20.1129,19.9412,18.9324,1.0,237.098
586201871,19.6652,20.1039,19.9241,18.9267,1.0,236.866
586214253,19.6556,20.0937,19.9058,18.921,1.0,236.635
586225759,19.646,20.084,19.8966,18.9181,1.0,236.403
586237419,19.6361,20.0744,19.7294,18.9367,1.0,236.167
586249774,19.6258,20.0635,19.8155,18.921,1.0,235.919
586262192,19.615,20.0535,19.7483,18.9424,1.0,235.659
586273926,19.6042,20.043,20.0241,18.9581,1.0,235.399
586285564,19.5934,20.0305,19.6149,18.9438,1.0,235.141
586297390,19.5823,20.0193,19.7701,18.9495,1.0,234.874
586309834,19.5706,20.0084,19.6117,18.9424,1.0,234.594
586321405,19.5582,19.9952,19.5611,18.9267,1.0,234.295
586333438,19.545,19.9817,19.7164,18.9324,1.0,233.979
586345320,19.531,19.967,19.3116,18.921,1.0,233.644
586358449,19.5157,19.9527,19.4697,18.9267,1.0,233.279
586370230,19.4999,19.9373,19.9353,18.9581,1.0,232.9
586381627,19.4846,19.9221,19.5996,18.9667,1.0,232.534
586394206,19.4697,19.9062,19.7451,18.941,1.0,232.18
586405507,19.4557,19.8907,20.0063,18.9095,1.0,231.846
586417489,19.4429,19.8769,19.698,18.9267,1.0,231.541
586429629,19.4306,19.8643,19.4503,18.921,1.0,231.247
586440532,19.418,19.8516,19.7161,18.9324,1.0,230.948
586452706,19.4058,19.8392,19.8523,18.9324,1.0,230.657
586463567,19.3942,19.8289,19.5253,18.9438,1.0,230.384
586474759,19.3832,19.818,19.9079,18.9495,1.0,230.122
586487528,19.3734,19.8075,19.9888,18.9467,1.0,229.889
586498870,19.365,19.798,19.694,18.9252,1.0,229.69
586512308,19.3575,19.7916,19.8001,18.9152,1.0,229.511
586524136,19.3499,19.7837,19.2761,18.9095,1.0,229.332
586535608,19.342,19.7764,19.9452,18.9324,1.0,229.144
586547151,19.3345,19.769,19.5864,18.9338,1.0,228.966
586558899,19.3271,19.7618,19.5453,18.9495,1.0,228.792
586570573,19.3194,19.7532,19.5397,18.9481,1.0,228.61
586582862,19.3115,19.7449,19.6176,18.9438,1.0,228.423
586595231,19.3036,19.7373,19.5768,18.9595,1.0,228.235
586608044,19.2959,19.7291,19.7727,18.9495,1.0,228.053
586619093,19.2887,19.7205,19.5709,18.9295,1.0,227.883
586632011,19.2818,19.713,19.6714,18.9181,1.0,227.721
586643558,19.2749,19.7064,19.3497,18.9324,1.0,227.557
586655966,19.2679,19.6995,19.8717,18.9381,1.0,227.392
586667315,19.2614,19.6935,19.5446,18.921,1.0,227.238
586679923,19.2554,19.6874,19.682,18.921,1.0,227.096
586691852,19.2499,19.6831,19.801,18.9581,1.0,226.967
586703561,19.2455,19.6785,19.8098,18.961,1.0,226.863
586715200,19.2418,19.6736,19.5075,18.9381,1.0,226.775
586726998,19.2381,19.6698,19.5947,18.9367,1.0,226.689
586739400,19.2347,19.6661,19.9264,18.9267,1.0,226.609
586751190,19.2321,19.6635,19.581,18.9324,1.0,226.548
586763911,19.2293,19.6608,19.1168,18.9324,1.0,226.481
586775529,19.2252,19.6583,19.72,18.9324,1.0,226.386
586787806,19.2209,19.6534,19.5367,18.9181,1.0,226.284
586799681,19.2168,19.6489,19.6828,18.921,1.0,226.188
586811050,19.2139,19.6465,20.2409,18.941,1.0,226.119
586822846,19.2139,19.647,20.4177,18.9695,1.0,226.12
586835338,19.2175,19.6503,20.1519,18.9553,1.0,226.204
586846988,19.223,19.6561,19.5639,18.9553,1.0,226.333
586859182,19.2288,19.6616,19.9995,18.9495,1.0,226.47
586871321,19.2351,19.6677,19.8825,18.941,1.0,226.618
586884093,19.2417,19.6746,19.6186,18.9438,1.0,226.773
586895543,19.2482,19.6804,20.0436,18.921,1.0,226.927
586907276,19.2549,19.6881,19.6369,18.9495,1.0,227.085
586919369,19.261,19.695,19.4812,18.9724,1.0,227.229
586931189,19.2655,19.6997,19.4538,18.9638,1.0,227.335
586943368,19.2678,19.7008,19.099,18.9267,1.0,227.391
586955387,19.2676,19.7003,19.3141,18.921,1.0,227.384
586967239,19.266,19.6986,20.0439,18.921,1.0,227.346
586979404,19.2652,19.6979,19.8906,18.9438,1.0,227.329
586991317,19.2654,19.6981,19.6089,18.941,1.0,227.333
587004006,19.2649,19.6985,19.1464,18.941,1.0,227.32
587015717,19.263,19.6977,19.8652,18.9781,1.0,227.277
587027640,19.261,19.6938,19.6365,18.9495,1.0,227.23
587039023,19.259,19.6909,19.4614,18.9238,1.0,227.182
587052768,19.256,19.6878,19.3134,18.921,1.0,227.112
587064921,19.2516,19.6833,19.3134,18.921,1.0,227.007
587077291,19.2464,19.6784,19.8635,18.9352,1.0,226.884
587090085,19.2416,19.6751,19.6191,18.9438,1.0,226.772
587100949,19.2369,19.6701,19.2306,18.9381,1.0,226.66
587113616,19.2309,19.6643,19.3154,18.921,1.0,226.52
587125236,19.2239,19.6586,19.4828,18.9724,1.0,226.354
587137014,19.2168,19.6507,19.7661,18.9467,1.0,226.186
587149501,19.2104,19.645,19.6114,18.9695,1.0,226.036
587161833,19.2047,19.6378,19.597,18.9367,1.0,225.902
587172819,19.1994,19.6335,19.6114,18.9695,1.0,225.777
587186214,19.1948,19.6287,19.8933,18.9438,1.0,225.67
587196712,19.1919,19.6256,19.9745,18.941,1.0,225.601
587206585,19.1909,19.6246,19.8933,18.9438,1.0,225.577
587217001,19.1912,19.6237,19.6838,18.921,1.0,225.586
587228711,19.1923,19.6247,19.8201,18.921,1.0,225.611
587241119,19.1939,19.6288,19.5941,18.9638,1.0,225.647
587252673,19.1948,19.629,19.1485,18.941,1.0,225.669
587264981,19.1937,19.628,19.1861,18.9524,1.0,225.644
587277045,19.1914,19.6256,19.912,18.9495,1.0,225.589
587288817,19.1902,19.6258,20.1732,18.961,1.0,225.561
587300771,19.1914,19.6266,19.9264,18.9538,1.0,225.589
587310574,19.1945,19.6299,20.0028,18.9495,1.0,225.662
587321303,19.1991,19.6347,20.0119,18.9524,1.0,225.771
587332632,19.2055,19.6411,20.1371,18.9495,1.0,225.921
587344908,19.2128,19.6489,19.4661,18.9667,1.0,226.093
587356727,19.22,19.6566,19.9854,18.9724,1.0,226.262
587368516,19.2272,19.6629,19.7769,18.9495,1.0,226.432
587381246,19.2345,19.67,19.7404,18.9381,1.0,226.605
587392586,19.2413,19.6769,19.5849,18.9324,1.0,226.765
587405137,19.2474,19.6839,19.7863,18.9524,1.0,226.909
587416606,19.2529,19.6892,19.6036,18.9381,1.0,227.039
587429849,19.2575,19.6933,19.4561,18.921,1.0,227.146
587440702,19.2605,19.6964,19.4651,18.9238,1.0,227.218
587453458,19.2617,19.6987,19.1965,18.9553,1.0,227.246
587464830,19.26,19.6972,18.8375,18.961,1.0,227.206
587476636,19.255,19.6909,19.1959,18.9267,1.0,227.088
587488807,19.2476,19.6829,19.2796,18.9095,1.0,226.912
587500635,19.2392,19.6748,19.6992,18.9252,1.0,226.715
587512759,19.2309,19.6661,19.4561,18.921,1.0,226.521
587524706,19.2224,19.659,19.216,18.9324,1.0,226.32
587536503,19.2136,19.6495,19.8232,18.921,1.0,226.111
587548861,19.2056,19.6417,19.7234,18.9324,1.0,225.923
587560610,19.1987,19.6346,19.5219,18.941,1.0,225.762
587572991,19.1922,19.6279,19.4942,18.9324,1.0,225.608
587585233,19.1854,19.6206,19.3367,18.9267,1.0,225.449
587596846,19.178,19.6127,19.2994,18.9152,1.0,225.274
587609232,19.1697,19.605,19.2531,18.9438,1.0,225.079
587620680,19.1605,19.5951,19.3271,18.9238,1.0,224.864
587633548,19.151,19.5853,19.4938,18.9324,1.0,224.641
587644625,19.1418,19.5754,19.5488,18.921,1.0,224.425
587655651,19.1333,19.5679,19.5682,18.9267,1.0,224.227
587669633,19.1255,19.5603,19.3931,18.9438,1.0,224.043
587682357,19.1181,19.553,19.6511,18.9524,1.0,223.87
587694383,19.1117,19.5468,19.6785,18.961,1.0,223.72
587706458,19.1068,19.5397,19.8227,18.921,1.0,223.605
587718498,19.1034,19.537,19.6181,18.9424,1.0,223.526
587730980,19.1009,19.5344,19.4848,18.9295,1.0,223.467
587742562,19.0988,19.532,19.6865,18.921,1.0,223.419
587753745,19.0975,19.5309,19.7049,18.9267,1.0,223.388
587766761,19.0972,19.5308,19.687,18.921,1.0,223.382
587779237,19.0973,19.532,19.2911,18.9553,1.0,223.383
587791141,19.0972,19.5324,19.697,18.9667,1.0,223.38
587802915,19.0967,19.5313,19.1978,18.9553,1.0,223.37
587814976,19.095,19.5283,18.9992,18.9381,1.0,223.329
587826778,19.0913,19.5218,19.2826,18.8561,1.0,223.242
587838987,19.0875,19.5178,20.175,18.8218,1.0,223.155
587850752,19.0861,19.5165,19.9106,18.8232,1.0,223.122
587862356,19.087,19.517,19.6566,18.8147,1.0,223.142
587874390,19.0889,19.5193,19.684,18.8232,1.0,223.186
587886405,19.0912,19.5217,19.5466,18.8232,1.0,223.241
587898594,19.0938,19.5255,19.6525,18.8561,1.0,223.301
587910304,19.096,19.5264,19.2034,18.8318,1.0,223.353
587922428,19.0978,19.5317,19.8505,18.9295,1.0,223.395
587934281,19.1003,19.5347,19.9098,18.9481,1.0,223.454
587946773,19.1041,19.5381,19.5866,18.9324,1.0,223.542
587958463,19.1082,19.543,19.6234,18.9438,1.0,223.638
587970367,19.1127,19.5479,19.9512,18.9324,1.0,223.743
587982422,19.1179,19.5532,19.5692,18.9267,1.0,223.866
587994311,19.1234,19.5602,19.7165,18.9724,1.0,223.995
588006375,19.1287,19.5654,19.4687,18.9667,1.0,224.118
588017940,19.1331,19.5669,19.3826,18.941,1.0,224.222
588030872,19.1365,19.5706,19.6039,18.9381,1.0,224.301
588042844,19.1394,19.5756,19.5647,18.9538,1.0,224.369
588055330,19.1417,19.578,19.2872,18.9538,1.0,224.422
588066602,19.1426,19.5795,19.3946,18.9438,1.0,224.445
588078387,19.1426,19.5797,19.5517,18.9495,1.0,224.445
588090618,19.1426,19.5789,19.8385,18.9252,1.0,224.445
588102368,19.1434,19.5804,19.6433,18.9495,1.0,224.463
588114206,19.1453,19.5825,20.1491,18.9524,1.0,224.508
588126510,19.1493,19.5844,20.0313,18.9152,1.0,224.601
588138210,19.1551,19.5906,19.8423,18.9267,1.0,224.737
588150654,19.1618,19.5976,19.7062,18.9267,1.0,224.893
588162234,19.1697,19.606,20.5717,18.9324,1.0,225.079
588174989,19.1804,19.6176,20.2644,18.9467,1.0,225.331
588186206,19.1931,19.6302,19.7065,18.9267,1.0,225.631
588198836,19.2056,19.6426,19.5507,18.921,1.0,225.923
588211209,19.2164,19.6538,19.5507,18.921,1.0,226.179
588222195,19.2264,19.6654,20.14,18.9495,1.0,226.414
588235093,19.237,19.6763,20.0149,18.9524,1.0,226.663
588246100,19.2478,19.6863,19.5373,18.9167,1.0,226.919
588258408,19.258,19.6978,19.9883,18.9438,1.0,227.159
588270900,19.2682,19.7079,20.0868,18.9324,1.0,227.4
588281759,19.2791,19.7187,19.8979,18.9152,1.0,227.656
588292606,19.2907,19.7307,20.4062,18.921,1.0,227.93
588304724,19.3034,19.7442,19.9476,18.931,1.0,228.231
588315812,19.3169,19.7576,20.2027,18.9267,1.0,228.55
588328920,19.3308,19.7741,20.0436,18.961,1.0,228.88
588340568,19.3456,19.7883,20.4734,18.9424,1.0,229.229
588352805,19.3616,19.8032,20.2911,18.9267,1.0,229.61
588364629,19.3788,19.8218,20.1765,18.961,1.0,230.017
588375904,19.3964,19.8397,20.2827,18.9524,1.0,230.434
588387982,19.4145,19.8589,20.3632,18.9495,1.0,230.865
588400508,19.4331,19.8769,20.2032,18.9267,1.0,231.308
588413231,19.4522,19.897,20.4774,18.9438,1.0,231.762
588424645,19.4715,19.917,20.1144,18.941,1.0,232.223
588436394,19.491,19.9376,20.5394,18.9638,1.0,232.688
588448258,19.5108,19.9576,20.2747,18.9495,1.0,233.161
588459894,19.5308,19.9782,20.4691,18.941,1.0,233.641
588472427,19.5509,19.9978,20.1858,18.921,1.0,234.119
588484645,19.5702,20.018,20.2217,18.9324,1.0,234.584
588495787,19.5891,20.0372,20.5563,18.9267,1.0,235.037
588507999,19.6085,20.0566,20.6261,18.921,1.0,235.502
588520163,19.6283,20.0768,20.1769,18.9181,1.0,235.977
588532343,19.6474,20.0977,20.3812,18.9553,1.0,236.437
588543803,19.6654,20.1145,20.0604,18.9238,1.0,236.87
588555803,19.6813,20.1319,19.772,18.9467,1.0,237.254
588568439,19.694,20.146,19.7093,18.9695,1.0,237.561
588580120,19.7036,20.1553,19.9537,18.961,1.0,237.791
588592427,19.7107,20.1614,19.9441,18.9295,1.0,237.965
588603799,19.7154,20.1675,19.452,18.961,1.0,238.078
588615704,19.7173,20.1691,20.0073,18.9495,1.0,238.123
588628163,19.7169,20.1696,19.6361,18.9753,1.0,238.114
588639864,19.7149,20.1658,20.079,18.9295,1.0,238.064
588653126,19.712,20.1632,20.1058,18.9381,1.0,237.996
588664694,19.7084,20.1597,19.5347,18.9438,1.0,237.908
588676609,19.7034,20.1543,20.1056,18.9381,1.0,237.786
588687790,19.698,20.1485,20.2216,18.9324,1.0,237.657
588697573,19.6925,20.1417,19.5517,18.921,1.0,237.525
588707831,19.686,20.1359,19.9929,18.9452,1.0,237.367
588719859,19.6786,20.1276,19.8439,18.9267,1.0,237.189
588731955,19.6709,20.12,20.0689,18.9267,1.0,237.004
588744000,19.6633,20.1125,19.9527,18.9324,1.0,236.821
588755676,19.6561,20.1048,20.185,18.921,1.0,236.647
588767963,19.6494,20.0993,19.9352,18.9553,1.0,236.486
588780202,19.6425,20.092,19.6351,18.9467,1.0,236.319
588792036,19.6344,20.0832,19.7262,18.9324,1.0,236.124
588804709,19.6244,20.0735,19.1814,18.9495,1.0,235.884
588815950,19.6124,20.0608,19.8807,18.9381,1.0,235.596
588828093,19.5995,20.047,19.6711,18.9152,1.0,235.286
588839649,19.586,20.0339,19.5249,18.941,1.0,234.963
588849803,19.5712,20.0191,19.3403,18.9267,1.0,234.607
588861552,19.5553,20.0025,19.9079,18.9181,1.0,234.226
588874421,19.5405,19.9893,20.4442,18.9324,1.0,233.872
588884812,19.5283,19.9774,20.0271,18.9553,1.0,233.581
588897175,19.5195,19.9682,20.974,18.9495,1.0,233.369
588908607,19.516,19.9627,21.1851,18.9495,1.0,233.286
588921275,19.5185,19.9642,20.6344,18.9238,1.0,233.344
588932745,19.5255,19.9714,20.971,18.921,1.0,233.512
588945309,19.5374,19.9837,21.4626,18.9295,1.0,233.797
588956770,19.555,20.0047,21.1112,18.9238,1.0,234.219
588969485,19.5775,20.028,21.2642,18.9324,1.0,234.759
588980765,19.6035,20.0548,20.7159,18.9495,1.0,235.382
588993764,19.6307,20.0836,20.4368,18.9724,1.0,236.036
589004969,19.6571,20.1087,20.2015,18.9252,1.0,236.671
589017047,19.6822,20.1343,20.6459,18.9267,1.0,237.275
589028820,19.7065,20.1592,20.4269,18.9267,1.0,237.863
589040607,19.7299,20.183,20.2678,18.9181,1.0,238.427
589053291,19.7513,20.2051,20.0675,18.9252,1.0,238.944
589064771,19.7698,20.2227,19.9178,18.921,1.0,239.393
589078456,19.7858,20.2401,20.4879,18.9467,1.0,239.781
589088858,19.8005,20.2562,20.3039,18.9581,1.0,240.137
589100679,19.8146,20.2701,20.6022,18.941,1.0,240.479
589113385,19.8284,20.2831,20.4349,18.9295,1.0,240.814
589124763,19.8417,20.2979,20.3298,18.9667,1.0,241.136
589136792,19.854,20.3102,20.3692,18.951,1.0,241.435
589149144,19.8654,20.3216,20.4969,18.9495,1.0,241.714
589161432,19.8765,20.3334,20.5278,18.9595,1.0,241.984
589173484,19.8879,20.3457,20.8288,18.9438,1.0,242.261
589185412,19.8999,20.3576,20.5589,18.9267,1.0,242.554
589197390,19.912,20.3709,20.4719,18.941,1.0,242.849
589208642,19.9237,20.3829,20.6297,18.9495,1.0,243.135
589221422,19.9354,20.395,20.6296,18.9495,1.0,243.42
589233155,19.947,20.4064,20.5988,18.9395,1.0,243.704
589245169,19.9587,20.4182,20.6639,18.9324,1.0,243.988
589256779,19.9705,20.4296,20.7592,18.921,1.0,244.277
589268732,19.9826,20.4417,20.7151,18.9495,1.0,244.574
589280852,19.9951,20.4537,20.7578,18.921,1.0,244.88
589292874,20.0081,20.4685,20.9319,18.9352,1.0,245.198
589304788,20.0214,20.4825,20.4805,18.9438,1.0,245.525
589317172,20.0345,20.4967,20.8982,18.9667,1.0,245.846
589328588,20.0476,20.5089,20.6635,18.961,1.0,246.167
589341620,20.0605,20.5221,20.7418,18.9581,1.0,246.485
589353442,20.0735,20.5347,20.9396,18.9381,1.0,246.803
589365435,20.0869,20.5476,20.8701,18.9152,1.0,247.134
589376675,20.1004,20.5628,20.5851,18.9352,1.0,247.466
589386596,20.1135,20.576,20.9227,18.9324,1.0,247.788
589398032,20.1265,20.5894,20.8237,18.9424,1.0,248.108
589408733,20.1398,20.603,21.0342,18.941,1.0,248.437
589421835,20.1534,20.6174,20.7333,18.9553,1.0,248.773
589433085,20.1663,20.6305,20.4977,18.9495,1.0,249.092
589444952,20.1773,20.6417,20.295,18.9553,1.0,249.362
589457211,20.186,20.6502,20.6023,18.941,1.0,249.577
589468899,20.1931,20.6576,20.6023,18.941,1.0,249.754
589481533,20.1992,20.6641,20.5592,18.9267,1.0,249.904
589493740,20.2044,20.6708,20.7777,18.9695,1.0,250.035
589505236,20.2091,20.6752,20.5161,18.9553,1.0,250.15
589517000,20.213,20.6786,20.6641,18.9324,1.0,250.246
589530113,20.2165,20.6826,20.8721,18.9581,1.0,250.333
589541285,20.22,20.6864,20.5511,18.9667,1.0,250.419
589554336,20.2228,20.6884,20.6027,18.941,1.0,250.49
589565134,20.225,20.6897,20.6374,18.9238,1.0,250.543
589576650,20.2264,20.6915,20.5588,18.9267,1.0,250.579
589589271,20.2273,20.6941,20.6867,18.9395,1.0,250.602
589600966,20.2275,20.6942,20.3405,18.941,1.0,250.605
589613662,20.2267,20.6929,20.6732,18.9352,1.0,250.585
589625275,20.2251,20.691,20.4237,18.9252,1.0,250.545
589637483,20.2222,20.6891,20.163,18.9553,1.0,250.474
589649317,20.2169,20.6832,19.9023,18.9438,1.0,250.343
589660962,20.2088,20.6752,20.163,18.9553,1.0,250.141
589673418,20.1982,20.6643,20.0018,18.9467,1.0,249.881
589686854,20.1855,20.6521,19.9396,18.9553,1.0,249.565
589698764,20.1708,20.6365,20.3232,18.9352,1.0,249.203
589710352,20.1552,20.6215,20.012,18.9495,1.0,248.816
589722597,20.1386,20.6035,20.2614,18.9152,1.0,248.408
589734292,20.1218,20.5862,20.4202,18.9238,1.0,247.993
589746462,20.1054,20.5702,20.275,18.9481,1.0,247.59
589758232,20.0891,20.553,20.0831,18.9295,1.0,247.188
589770414,20.0725,20.537,20.2973,18.9553,1.0,246.779
589782814,20.0557,20.5189,20.0922,18.9324,1.0,246.367
589794897,20.0387,20.5018,20.1192,18.941,1.0,245.949
589807148,20.0214,20.4842,20.1192,18.941,1.0,245.524
589818710,20.0038,20.4665,20.0749,18.9267,1.0,245.093
589831290,19.9861,20.4484,20.093,18.9324,1.0,244.658
589842627,19.9683,20.4285,20.1628,18.9124,1.0,244.224
589854776,19.9505,20.4114,19.9168,18.9481,1.0,243.789
589866825,19.9323,20.3928,20.0068,18.9481,1.0,243.345
589878419,19.914,20.3736,20.0918,18.9324,1.0,242.897
589890471,19.8957,20.3552,19.9528,18.931,1.0,242.452
589902177,19.8774,20.3368,19.9755,18.9381,1.0,242.005
589914374,19.8594,20.3194,20.2977,18.9553,1.0,241.567
589926778,19.8426,20.3013,20.2398,18.9367,1.0,241.158
589938621,19.8271,20.286,20.1642,18.9553,1.0,240.783
589949808,19.8129,20.2707,20.3148,18.9324,1.0,240.437
589963461,19.7996,20.2583,19.9672,18.9638,1.0,240.115
589974633,19.7868,20.2454,20.0842,18.9724,1.0,239.805
589986320,19.7739,20.2312,19.7676,18.9438,1.0,239.491
589998383,19.7602,20.2177,19.732,18.9324,1.0,239.159
590010834,19.7456,20.2024,19.9222,18.921,1.0,238.807
590023008,19.7308,20.1881,19.9409,18.9267,1.0,238.449
590035413,19.7161,20.1734,19.8914,18.9395,1.0,238.094
590046827,19.7011,20.1571,19.558,18.921,1.0,237.731
590059151,19.6851,20.1409,19.732,18.9324,1.0,237.345
590070589,19.6679,20.1241,19.4386,18.9553,1.0,236.932
590083203,19.6497,20.1059,19.7054,18.9667,1.0,236.493
590095140,19.6308,20.0869,19.651,18.9495,1.0,236.038
590106867,19.6115,20.0672,19.6417,18.9467,1.0,235.575
590119396,19.5917,20.0461,19.4016,18.9438,1.0,235.099
590130829,19.5708,20.0256,19.3651,18.9753,1.0,234.597
590143427,19.5484,20.0013,19.2151,18.9295,1.0,234.06
590154597,19.5246,19.9773,19.3922,18.941,1.0,233.491
590166409,19.4997,19.9516,19.2246,18.9324,1.0,232.895
590178229,19.4739,19.9271,19.4117,18.9896,1.0,232.281
590190615,19.4473,19.899,18.9425,18.961,1.0,231.645
590202008,19.4193,19.8702,19.2721,18.9467,1.0,230.98
590214740,19.3909,19.8406,19.4851,18.9267,1.0,230.305
590226467,19.3628,19.8116,19.1121,18.9267,1.0,229.637
590238205,19.3346,19.783,19.383,18.9381,1.0,228.969
590249926,19.3068,19.7538,19.3822,18.9381,1.0,228.312
590262894,19.2798,19.7256,19.3356,18.9238,1.0,227.674
590274699,19.2537,19.6999,19.4382,18.9553,1.0,227.056
590286260,19.2283,19.6737,19.168,18.9438,1.0,226.458
590297529,19.2031,19.6488,19.1166,18.971,1.0,225.864
590307703,19.1778,19.6239,19.2165,18.9581,1.0,225.271
590319754,19.1529,19.5981,19.2818,18.9495,1.0,224.686
590331944,19.1288,19.5732,19.3188,18.961,1.0,224.121
590344860,19.1056,19.55,19.2582,18.971,1.0,223.578
590356201,19.0831,19.5274,19.0664,18.9553,1.0,223.051
590368284,19.0608,19.5042,19.1793,18.9467,1.0,222.53
590379603,19.0389,19.4812,19.2068,18.9267,1.0,222.02
590391977,19.0178,19.4602,19.2074,18.9553,1.0,221.527
590403889,18.997,19.4392,18.8624,18.9653,1.0,221.042
590416073,18.9759,19.4173,19.0472,18.9495,1.0,220.553
590427845,18.9551,19.3952,19.2067,18.9267,1.0,220.068
590440218,18.9347,19.3755,18.9535,18.921,1.0,219.596
590451478,18.9149,19.3556,19.2271,18.9324,1.0,219.137
590461838,18.8959,19.3357,19.1141,18.9267,1.0,218.697
590473707,18.8776,19.3167,18.9344,18.9152,1.0,218.272
590484946,18.8593,19.2981,18.939,18.9167,1.0,217.85
590496606,18.8407,19.2792,18.7146,18.921,1.0,217.42
590507875,18.8215,19.2607,18.8493,18.961,1.0,216.977
590520225,18.8014,19.2401,18.4635,18.961,1.0,216.514
590532003,18.78,19.2175,18.6328,18.9395,1.0,216.022
590544306,18.757,19.1932,18.2322,18.9367,1.0,215.493
590556143,18.7323,19.1674,18.5884,18.9267,1.0,214.926
590568369,18.7069,19.1424,18.8485,18.9324,1.0,214.344
590580091,18.6824,19.1171,18.9723,18.9267,1.0,213.782
590591868,18.6596,19.0938,19.1326,18.9324,1.0,213.261
590604261,18.6387,19.0731,18.8107,18.9495,1.0,212.783
590616693,18.6193,19.0547,19.1058,18.9667,1.0,212.34
590628276,18.6013,19.0326,18.8369,18.8604,1.0,211.931
590640728,18.5847,19.0136,18.9686,18.829,1.0,211.552
590651376,18.5695,18.9976,19.0912,18.8232,1.0,211.206
590664930,18.5557,18.9839,18.7493,18.8347,1.0,210.892
590676913,18.5426,18.9713,18.8269,18.829,1.0,210.595
590689408,18.5301,18.9593,18.8937,18.849,1.0,210.31
590699988,18.5181,18.9466,18.755,18.8361,1.0,210.04
590713334,18.5067,18.9348,18.8365,18.8318,1.0,209.781
590724784,18.4955,18.9279,18.6001,18.9724,1.0,209.526
590736531,18.4843,18.916,18.8211,18.9524,1.0,209.273
590748140,18.4733,18.9045,18.7349,18.9267,1.0,209.024
590759832,18.4627,18.8934,18.7255,18.9238,1.0,208.783
590773519,18.4524,18.8833,18.8783,18.941,1.0,208.552
590784591,18.442,18.8723,18.1051,18.9424,1.0,208.315
590797147,18.4303,18.8605,18.6289,18.9381,1.0,208.051
590807848,18.4183,18.8476,18.9539,18.921,1.0,207.781
590820847,18.4077,18.8368,18.9731,18.9267,1.0,207.542
590832595,18.3986,18.8289,18.793,18.9438,1.0,207.337
590844900,18.3899,18.8204,18.2985,18.9553,1.0,207.139
590856614,18.3805,18.8094,18.7927,18.9152,1.0,206.93
590868418,18.3714,18.8009,18.7739,18.9381,1.0,206.724
590880304,18.3629,18.7928,18.6493,18.9438,1.0,206.533
590892140,18.3549,18.784,18.822,18.9238,1.0,206.353
590904289,18.3471,18.7762,18.3477,18.9267,1.0,206.177
590916606,18.339,18.7675,18.8076,18.9195,1.0,205.996
590927538,18.3311,18.7598,18.5863,18.9252,1.0,205.818
590941442,18.3233,18.7511,18.5905,18.9267,1.0,205.644
590954465,18.3158,18.7455,18.8134,18.9495,1.0,205.475
590965441,18.3095,18.7393,19.0796,18.9581,1.0,205.333
590978452,18.3048,18.7336,18.7653,18.9352,1.0,205.228
590989577,18.3008,18.7289,18.4359,18.9238,1.0,205.137
591002418,18.296,18.7238,18.426,18.921,1.0,205.031
591013825,18.2904,18.7181,18.5719,18.921,1.0,204.905
591026253,18.2841,18.7113,18.3869,18.9095,1.0,204.765
591037658,18.2776,18.7068,18.814,18.9495,1.0,204.619
591049487,18.2713,18.7006,18.4521,18.9567,1.0,204.477
591059631,18.2649,18.6942,18.5637,18.961,1.0,204.334
591071600,18.2586,18.6879,18.7183,18.9638,1.0,204.192
591085442,18.2529,18.6824,18.7769,18.9381,1.0,204.065
591097555,18.2478,18.6775,18.497,18.941,1.0,203.952
591109399,18.2428,18.672,18.5935,18.9267,1.0,203.84
