timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
585811613,585811613,18,255,0,0,0,1433,1390,2006,1496,1433,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
585834790,585834790,18,255,0,0,0,1434,1390,2006,1496,1434,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
585858267,585858267,18,255,0,0,0,1439,1388,2006,1496,1439,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
585882319,585882319,18,255,0,0,0,1444,1389,2006,1496,1444,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
585906326,585906326,18,255,0,0,0,1454,1392,2006,1497,1454,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
585930202,585930202,18,255,0,0,0,1482,1397,2006,1496,1482,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
585950515,585950515,18,255,0,0,0,1493,1398,2006,1496,1493,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
585975406,585975406,18,255,0,0,0,1492,1398,2006,1496,1492,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
585998442,585998442,18,255,0,0,0,1492,1398,2006,1496,1492,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586018864,586018864,18,255,0,0,0,1492,1398,2006,1496,1492,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586042772,586042772,18,255,0,0,0,1492,1398,2006,1496,1492,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586066913,586066913,18,255,0,0,0,1492,1398,2006,1496,1492,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586090760,586090760,18,255,0,0,0,1492,1395,2006,1496,1492,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586115005,586115005,18,255,0,0,0,1492,1392,2006,1496,1492,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586138203,586138203,18,255,0,0,0,1492,1387,2006,1496,1492,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586161966,586161966,18,255,0,0,0,1493,1385,2006,1496,1493,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586182341,586182341,18,255,0,0,0,1492,1382,2006,1496,1492,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586202416,586202416,18,255,0,0,0,1492,1382,2006,1496,1492,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586223645,586223645,18,255,0,0,0,1493,1381,2006,1496,1493,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586246241,586246241,18,255,0,0,0,1492,1380,2006,1496,1492,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586270342,586270342,18,255,0,0,0,1494,1374,2006,1496,1494,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586295619,586295619,18,255,0,0,0,1494,1372,2006,1496,1494,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586318852,586318852,18,255,0,0,0,1494,1370,2006,1496,1494,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586338857,586338857,18,255,0,0,0,1494,1365,2006,1496,1494,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586359080,586359080,18,255,0,0,0,1500,1362,2006,1496,1500,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586382253,586382253,18,255,0,0,0,1532,1358,2006,1496,1532,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586403233,586403233,18,255,0,0,0,1555,1358,2006,1496,1555,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586426923,586426923,18,255,0,0,0,1572,1358,2006,1496,1572,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586447693,586447693,18,255,0,0,0,1580,1358,2006,1496,1580,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586468702,586468702,18,255,0,0,0,1587,1363,2006,1496,1587,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586492426,586492426,18,255,0,0,0,1592,1368,2006,1496,1592,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586515789,586515789,18,255,0,0,0,1598,1368,2006,1496,1598,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586539680,586539680,18,255,0,0,0,1610,1368,2006,1496,1610,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586564199,586564199,18,255,0,0,0,1614,1368,2006,1496,1614,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586588363,586588363,18,255,0,0,0,1618,1367,2006,1496,1618,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586608959,586608959,18,255,0,0,0,1622,1364,2006,1496,1622,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586632893,586632893,18,255,0,0,0,1630,1358,2006,1496,1630,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586656621,586656621,18,255,0,0,0,1633,1358,2006,1496,1633,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586680805,586680805,18,255,0,0,0,1633,1360,2006,1496,1633,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586703847,586703847,18,255,0,0,0,1631,1360,2006,1496,1631,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586724373,586724373,18,255,0,0,0,1630,1358,2006,1496,1630,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586744383,586744383,18,255,0,0,0,1627,1356,2006,1496,1627,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586764440,586764440,18,255,0,0,0,1625,1355,2006,1496,1625,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586788451,586788451,18,255,0,0,0,1625,1355,2006,1496,1625,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586808740,586808740,18,255,0,0,0,1627,1356,2006,1496,1627,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586832798,586832798,18,255,0,0,0,1636,1356,2006,1496,1636,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586855924,586855924,18,255,0,0,0,1641,1356,2006,1496,1641,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586879805,586879805,18,255,0,0,0,1648,1356,2006,1496,1648,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586900244,586900244,18,255,0,0,0,1662,1356,2006,1496,1662,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586919835,586919835,18,255,0,0,0,1662,1355,2006,1496,1662,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586939934,586939934,18,255,0,0,0,1663,1355,2006,1496,1663,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586963829,586963829,18,255,0,0,0,1663,1355,2006,1498,1663,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
586987653,586987653,18,255,0,0,0,1663,1355,2006,1496,1663,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587008255,587008255,18,255,0,0,0,1662,1353,2006,1496,1662,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587028272,587028272,18,255,0,0,0,1659,1353,2006,1496,1659,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587049765,587049765,18,255,0,0,0,1657,1352,2006,1496,1657,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587070205,587070205,18,255,0,0,0,1658,1352,2006,1496,1658,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587094108,587094108,18,255,0,0,0,1658,1352,2006,1496,1658,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587118229,587118229,18,255,0,0,0,1665,1350,2006,1496,1665,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587141913,587141913,18,255,0,0,0,1666,1350,2006,1496,1666,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587162151,587162151,18,255,0,0,0,1669,1350,2006,1496,1669,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587188291,587188291,18,255,0,0,0,1676,1350,2006,1496,1676,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587210387,587210387,18,255,0,0,0,1686,1351,2006,1496,1686,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587234821,587234821,18,255,0,0,0,1686,1350,2006,1496,1686,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587258923,587258923,18,255,0,0,0,1687,1351,2006,1496,1687,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587281772,587281772,18,255,0,0,0,1688,1344,2006,1496,1688,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587305275,587305275,18,255,0,0,0,1688,1344,2006,1496,1688,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587325550,587325550,18,255,0,0,0,1688,1343,2006,1496,1688,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587349656,587349656,18,255,0,0,0,1688,1344,2006,1496,1688,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587373270,587373270,18,255,0,0,0,1688,1343,2006,1496,1688,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587397203,587397203,18,255,0,0,0,1689,1344,2006,1496,1689,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587421241,587421241,18,255,0,0,0,1699,1344,2006,1496,1699,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587441409,587441409,18,255,0,0,0,1704,1344,2006,1496,1704,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587461593,587461593,18,255,0,0,0,1710,1342,2006,1496,1710,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587485301,587485301,18,255,0,0,0,1716,1343,2006,1496,1716,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587505322,587505322,18,255,0,0,0,1723,1339,2006,1496,1723,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587525400,587525400,18,255,0,0,0,1730,1336,2006,1496,1730,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587546008,587546008,18,255,0,0,0,1740,1334,2006,1496,1740,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587570361,587570361,18,255,0,0,0,1765,1334,2006,1496,1765,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587594099,587594099,18,255,0,0,0,1770,1334,2006,1496,1770,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587618591,587618591,18,255,0,0,0,1777,1333,2006,1496,1777,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587641257,587641257,18,255,0,0,0,1789,1332,2006,1496,1789,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587662892,587662892,18,255,0,0,0,1794,1332,2006,1496,1794,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587686860,587686860,18,255,0,0,0,1797,1332,2006,1496,1797,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587707369,587707369,18,255,0,0,0,1802,1332,2006,1496,1802,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587731203,587731203,18,255,0,0,0,1812,1330,2006,1496,1812,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587755666,587755666,18,255,0,0,0,1819,1330,2006,1497,1819,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587780119,587780119,18,255,0,0,0,1825,1329,2006,1496,1825,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587803805,587803805,18,255,0,0,0,1833,1326,2006,1496,1833,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587823841,587823841,18,255,0,0,0,1838,1326,2006,1496,1838,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587847687,587847687,18,255,0,0,0,1839,1326,2006,1496,1839,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587873805,587873805,18,255,0,0,0,1847,1325,2006,1496,1847,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587897790,587897790,18,255,0,0,0,1848,1324,2006,1496,1848,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587919573,587919573,18,255,0,0,0,1850,1322,2006,1496,1850,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587939796,587939796,18,255,0,0,0,1850,1321,2006,1496,1850,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587964169,587964169,18,255,0,0,0,1852,1320,2006,1496,1852,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
587987651,587987651,18,255,0,0,0,1852,1321,2006,1496,1852,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588011813,588011813,18,255,0,0,0,1851,1321,2006,1496,1851,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588034877,588034877,18,255,0,0,0,1848,1321,2006,1496,1848,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588055881,588055881,18,255,0,0,0,1845,1321,2006,1496,1845,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588077577,588077577,18,255,0,0,0,1842,1321,2006,1496,1842,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588099870,588099870,18,255,0,0,0,1841,1321,2006,1496,1841,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588123926,588123926,18,255,0,0,0,1841,1321,2006,1496,1841,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588148494,588148494,18,255,0,0,0,1842,1322,2006,1496,1842,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588171240,588171240,18,255,0,0,0,1841,1322,2006,1496,1841,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588191853,588191853,18,255,0,0,0,1841,1321,2006,1496,1841,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588211913,588211913,18,255,0,0,0,1841,1322,2006,1496,1841,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588235785,588235785,18,255,0,0,0,1839,1322,2006,1496,1839,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588259474,588259474,18,255,0,0,0,1839,1322,2006,1496,1839,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588284149,588284149,18,255,0,0,0,1839,1322,2006,1496,1839,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588305403,588305403,18,255,0,0,0,1839,1321,2006,1497,1839,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588329412,588329412,18,255,0,0,0,1839,1321,2006,1496,1839,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588353392,588353392,18,255,0,0,0,1839,1321,2006,1496,1839,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588377233,588377233,18,255,0,0,0,1850,1315,2006,1496,1850,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588401194,588401194,18,255,0,0,0,1857,1314,2006,1496,1857,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588425264,588425264,18,255,0,0,0,1864,1313,2006,1496,1864,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588445465,588445465,18,255,0,0,0,1867,1313,2006,1496,1867,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588468392,588468392,18,255,0,0,0,1867,1313,2006,1496,1867,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588488505,588488505,18,255,0,0,0,1869,1314,2006,1496,1869,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588508690,588508690,18,255,0,0,0,1874,1313,2006,1496,1874,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588529067,588529067,18,255,0,0,0,1878,1313,2006,1496,1878,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588552698,588552698,18,255,0,0,0,1878,1313,2006,1496,1878,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588573212,588573212,18,255,0,0,0,1880,1313,2006,1496,1880,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588593033,588593033,18,255,0,0,0,1885,1313,2006,1496,1885,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588613465,588613465,18,255,0,0,0,1886,1312,2006,1496,1886,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588636735,588636735,18,255,0,0,0,1888,1312,2006,1496,1888,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588656851,588656851,18,255,0,0,0,1890,1312,2006,1496,1890,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588677278,588677278,18,255,0,0,0,1893,1312,2006,1496,1893,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588697538,588697538,18,255,0,0,0,1897,1312,2006,1496,1897,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588721091,588721091,18,255,0,0,0,1908,1312,2006,1496,1908,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588741122,588741122,18,255,0,0,0,1910,1311,2006,1496,1910,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588765237,588765237,18,255,0,0,0,1910,1308,2006,1496,1910,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588785618,588785618,18,255,0,0,0,1911,1307,2006,1496,1911,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588809412,588809412,18,255,0,0,0,1914,1305,2006,1496,1914,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588833661,588833661,18,255,0,0,0,1919,1305,2006,1496,1919,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588857270,588857270,18,255,0,0,0,1924,1303,2006,1496,1924,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588877837,588877837,18,255,0,0,0,1928,1305,2006,1496,1928,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588897850,588897850,18,255,0,0,0,1937,1305,2006,1496,1937,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588918606,588918606,18,255,0,0,0,1939,1303,2006,1496,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588942322,588942322,18,255,0,0,0,1939,1305,2006,1496,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588966643,588966643,18,255,0,0,0,1939,1303,2006,1496,1939,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
588989976,588989976,18,255,0,0,0,1942,1305,2006,1496,1942,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589010227,589010227,18,255,0,0,0,1944,1303,2006,1496,1944,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589034469,589034469,18,255,0,0,0,1950,1302,2006,1496,1950,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589058146,589058146,18,255,0,0,0,1953,1302,2006,1496,1953,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589079987,589079987,18,255,0,0,0,1953,1300,2006,1496,1953,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589101228,589101228,18,255,0,0,0,1953,1300,2006,1495,1953,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589121630,589121630,18,255,0,0,0,1953,1300,2006,1496,1953,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589142204,589142204,18,255,0,0,0,1953,1299,2006,1496,1953,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589165410,589165410,18,255,0,0,0,1953,1299,2006,1496,1953,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589186274,589186274,18,255,0,0,0,1957,1300,2006,1496,1957,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589206702,589206702,18,255,0,0,0,1961,1299,2006,1496,1961,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589230413,589230413,18,255,0,0,0,1965,1299,2006,1496,1965,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589254836,589254836,18,255,0,0,0,1973,1299,2006,1496,1973,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589276688,589276688,18,255,0,0,0,1981,1299,2006,1496,1981,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589297679,589297679,18,255,0,0,0,1985,1299,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589318058,589318058,18,255,0,0,0,1985,1299,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589342320,589342320,18,255,0,0,0,1983,1299,2006,1496,1983,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589366203,589366203,18,255,0,0,0,1978,1299,2006,1496,1978,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589390325,589390325,18,255,0,0,0,1975,1299,2006,1496,1975,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589414454,589414454,18,255,0,0,0,1975,1300,2006,1496,1975,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589437673,589437673,18,255,0,0,0,1975,1300,2006,1496,1975,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589461610,589461610,18,255,0,0,0,1977,1300,2006,1496,1977,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589481797,589481797,18,255,0,0,0,1975,1300,2006,1496,1975,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589505562,589505562,18,255,0,0,0,1977,1299,2006,1496,1977,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589530335,589530335,18,255,0,0,0,1982,1300,2006,1496,1982,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589554636,589554636,18,255,0,0,0,1985,1299,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589577310,589577310,18,255,0,0,0,1985,1299,2006,1496,1985,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589597537,589597537,18,255,0,0,0,1985,1299,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589618206,589618206,18,255,0,0,0,1986,1300,2006,1496,1986,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589642783,589642783,18,255,0,0,0,1986,1299,2006,1497,1986,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589666200,589666200,18,255,0,0,0,1985,1299,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589688834,589688834,18,255,0,0,0,1985,1299,2006,1496,1985,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589710921,589710921,18,255,0,0,0,1985,1299,2006,1496,1985,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589731032,589731032,18,255,0,0,0,1985,1299,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589752192,589752192,18,255,0,0,0,1986,1299,2006,1496,1986,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589775818,589775818,18,255,0,0,0,1986,1299,2006,1496,1986,1495,1495,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589798898,589798898,18,255,0,0,0,1985,1300,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589823276,589823276,18,255,0,0,0,1985,1299,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589843039,589843039,18,255,0,0,0,1985,1299,2006,1497,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589863808,589863808,18,255,0,0,0,1985,1299,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589887120,589887120,18,255,0,0,0,1985,1300,2006,1496,1985,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589907925,589907925,18,255,0,0,0,1981,1299,2006,1496,1981,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589931892,589931892,18,255,0,0,0,1980,1299,2006,1496,1980,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589954842,589954842,18,255,0,0,0,1980,1299,2006,1496,1980,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589975169,589975169,18,255,0,0,0,1978,1301,2006,1496,1978,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
589999324,589999324,18,255,0,0,0,1974,1307,2006,1496,1961,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
590023156,590023156,18,255,0,0,0,1955,1309,2006,1496,1955,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
590047361,590047361,18,255,0,0,0,1953,1308,2006,1496,1955,1496,1496,982,1494,982,982,1494,1494,1494,1494,1494,998,998,0,0,4
